DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2018,TLF13,South and West Derbyshire,F (41-43),Construction,765,7910,2135,10960
2019,TLF13,South and West Derbyshire,F (41-43),Construction,866,9630,1500,11355
2020,TLF13,South and West Derbyshire,F (41-43),Construction,878,8580,1455,11210
2021,TLF13,South and West Derbyshire,F (41-43),Construction,922,9470,1690,12015
2022,TLF13,South and West Derbyshire,F (41-43),Construction,1112,11215,2015,13870
2015,TLF13,South and West Derbyshire,G-T,Services sector,4320,74935,98220,129410
2016,TLF13,South and West Derbyshire,G-T,Services sector,4478,77560,54000,136065
2017,TLF13,South and West Derbyshire,G-T,Services sector,4696,77685,52695,133875
2018,TLF13,South and West Derbyshire,G-T,Services sector,4837,83395,55525,143185
2019,TLF13,South and West Derbyshire,G-T,Services sector,5001,78095,56585,139600
2020,TLF13,South and West Derbyshire,G-T,Services sector,4987,74995,56480,138085
2021,TLF13,South and West Derbyshire,G-T,Services sector,5301,77460,57505,140435
2022,TLF13,South and West Derbyshire,G-T,Services sector,5521,81305,59715,144730
2015,TLF14,Nottingham,A-E,Production sector,1007,12605,2360,13680
2016,TLF14,Nottingham,A-E,Production sector,958,12415,1580,13505
2017,TLF14,Nottingham,A-E,Production sector,1037,11955,1365,13835
2018,TLF14,Nottingham,A-E,Production sector,977,13350,1380,14305
2019,TLF14,Nottingham,A-E,Production sector,1048,12460,1330,14355
2020,TLF14,Nottingham,A-E,Production sector,1121,11970,1195,12735
2021,TLF14,Nottingham,A-E,Production sector,924,13040,1435,14040
2022,TLF14,Nottingham,A-E,Production sector,940,12615,1280,14660
2015,TLF14,Nottingham,F (41-43),Construction,382,5205,1450,6215
2016,TLF14,Nottingham,F (41-43),Construction,344,5360,770,6350
2017,TLF14,Nottingham,F (41-43),Construction,375,4510,900,6000
2018,TLF14,Nottingham,F (41-43),Construction,394,4150,855,5480
2019,TLF14,Nottingham,F (41-43),Construction,335,4590,715,5615
2020,TLF14,Nottingham,F (41-43),Construction,319,4380,780,5570
2021,TLF14,Nottingham,F (41-43),Construction,348,4760,855,6055
2022,TLF14,Nottingham,F (41-43),Construction,436,5315,905,6615
2015,TLF14,Nottingham,G-T,Services sector,7644,128475,136920,199495
2016,TLF14,Nottingham,G-T,Services sector,8030,130835,69460,202510
2017,TLF14,Nottingham,G-T,Services sector,8385,116415,61855,181170
2018,TLF14,Nottingham,G-T,Services sector,8576,113690,62185,179015
2019,TLF14,Nottingham,G-T,Services sector,8737,113125,67170,180855
2020,TLF14,Nottingham,G-T,Services sector,8386,111535,63165,178870
2021,TLF14,Nottingham,G-T,Services sector,8984,114735,65675,184270
2022,TLF14,Nottingham,G-T,Services sector,9637,121375,63900,188165
2015,TLF15,North Nottinghamshire,A-E,Production sector,2186,31065,5390,36490
2016,TLF15,North Nottinghamshire,A-E,Production sector,2057,30255,3320,35190
2017,TLF15,North Nottinghamshire,A-E,Production sector,2021,32950,3155,38440
2018,TLF15,North Nottinghamshire,A-E,Production sector,2006,29745,3070,34935
2019,TLF15,North Nottinghamshire,A-E,Production sector,2183,30740,3025,35815
2020,TLF15,North Nottinghamshire,A-E,Production sector,2134,28470,3160,32775
2021,TLF15,North Nottinghamshire,A-E,Production sector,2128,28225,3420,33655
2022,TLF15,North Nottinghamshire,A-E,Production sector,2140,26935,3125,31645
2015,TLF15,North Nottinghamshire,F (41-43),Construction,674,11710,2650,13615
2016,TLF15,North Nottinghamshire,F (41-43),Construction,785,12390,1445,14150
2017,TLF15,North Nottinghamshire,F (41-43),Construction,840,10235,1545,12525
2018,TLF15,North Nottinghamshire,F (41-43),Construction,861,11025,1630,13645
2019,TLF15,North Nottinghamshire,F (41-43),Construction,901,11610,1650,13675
2020,TLF15,North Nottinghamshire,F (41-43),Construction,862,10435,1490,12695
2021,TLF15,North Nottinghamshire,F (41-43),Construction,968,11580,1825,14060
2022,TLF15,North Nottinghamshire,F (41-43),Construction,1040,13835,2135,16835
2015,TLF15,North Nottinghamshire,G-T,Services sector,4669,80440,114060,141810
2016,TLF15,North Nottinghamshire,G-T,Services sector,4781,84375,57990,145405
2017,TLF15,North Nottinghamshire,G-T,Services sector,5017,81400,59100,143920
2018,TLF15,North Nottinghamshire,G-T,Services sector,5225,88840,56610,150590
2019,TLF15,North Nottinghamshire,G-T,Services sector,5368,86210,58100,151180
2020,TLF15,North Nottinghamshire,G-T,Services sector,5339,85480,59790,152270
2021,TLF15,North Nottinghamshire,G-T,Services sector,5716,87950,61660,155085
2022,TLF15,North Nottinghamshire,G-T,Services sector,6160,95490,62465,161940
2015,TLF16,South Nottinghamshire,A-E,Production sector,1136,12705,2960,15195
2016,TLF16,South Nottinghamshire,A-E,Production sector,1079,12265,1660,14735
2017,TLF16,South Nottinghamshire,A-E,Production sector,1164,14140,1945,16750
2018,TLF16,South Nottinghamshire,A-E,Production sector,1248,12415,1685,15525
2019,TLF16,South Nottinghamshire,A-E,Production sector,1385,11880,1495,14310
2020,TLF16,South Nottinghamshire,A-E,Production sector,1341,12035,1415,14230
2021,TLF16,South Nottinghamshire,A-E,Production sector,1325,11730,1550,14190
2022,TLF16,South Nottinghamshire,A-E,Production sector,1419,11575,1440,14080
2015,TLF16,South Nottinghamshire,F (41-43),Construction,404,6450,1990,7695
2016,TLF16,South Nottinghamshire,F (41-43),Construction,406,6395,1025,7475
2017,TLF16,South Nottinghamshire,F (41-43),Construction,406,5085,1045,6445
2018,TLF16,South Nottinghamshire,F (41-43),Construction,449,5485,1245,7270
2019,TLF16,South Nottinghamshire,F (41-43),Construction,460,5900,1130,7390
2020,TLF16,South Nottinghamshire,F (41-43),Construction,404,5610,1140,7410
2021,TLF16,South Nottinghamshire,F (41-43),Construction,462,6115,1235,8060
2022,TLF16,South Nottinghamshire,F (41-43),Construction,557,7795,1290,9565
2015,TLF16,South Nottinghamshire,G-T,Services sector,3405,49575,68520,87420
2016,TLF16,South Nottinghamshire,G-T,Services sector,3535,50900,36945,89675
2017,TLF16,South Nottinghamshire,G-T,Services sector,3614,52485,36840,90875
2018,TLF16,South Nottinghamshire,G-T,Services sector,3828,52425,37555,91925
2019,TLF16,South Nottinghamshire,G-T,Services sector,3849,51530,37320,90840
2020,TLF16,South Nottinghamshire,G-T,Services sector,3944,50470,36565,90095
2021,TLF16,South Nottinghamshire,G-T,Services sector,4243,53145,37705,93945
2022,TLF16,South Nottinghamshire,G-T,Services sector,4771,56655,40340,99370
2015,TLF21,Leicester,A-E,Production sector,1340,20905,4890,24700
2016,TLF21,Leicester,A-E,Production sector,1205,22910,4690,27150
2017,TLF21,Leicester,A-E,Production sector,1414,20265,3830,24065
2018,TLF21,Leicester,A-E,Production sector,1507,18145,2895,20940
2019,TLF21,Leicester,A-E,Production sector,1542,21425,4745,26185
2020,TLF21,Leicester,A-E,Production sector,1451,17340,3025,20180
2021,TLF21,Leicester,A-E,Production sector,1536,17260,1465,19150
2022,TLF21,Leicester,A-E,Production sector,1626,19800,2490,22795
2015,TLF21,Leicester,F (41-43),Construction,289,4885,970,5630
2016,TLF21,Leicester,F (41-43),Construction,275,4120,535,4680
2017,TLF21,Leicester,F (41-43),Construction,296,3375,640,4145
2018,TLF21,Leicester,F (41-43),Construction,293,3430,700,4310
2019,TLF21,Leicester,F (41-43),Construction,300,3700,530,4295
2020,TLF21,Leicester,F (41-43),Construction,244,3215,560,3925
2021,TLF21,Leicester,F (41-43),Construction,287,3685,725,4505
2022,TLF21,Leicester,F (41-43),Construction,364,4085,820,5165
2015,TLF21,Leicester,G-T,Services sector,5885,88700,104510,143655
2016,TLF21,Leicester,G-T,Services sector,6230,86740,57170,146145
2017,TLF21,Leicester,G-T,Services sector,6105,85780,51625,140300
2018,TLF21,Leicester,G-T,Services sector,6326,85400,52880,139725
2019,TLF21,Leicester,G-T,Services sector,6556,87220,53030,143460
2020,TLF21,Leicester,G-T,Services sector,6329,86005,51795,143310
2021,TLF21,Leicester,G-T,Services sector,7005,87875,53405,144040
2022,TLF21,Leicester,G-T,Services sector,7394,93295,54440,151650
2015,TLF22,Leicestershire and Rutland,A-E,Production sector,4420,50940,9690,60415
2016,TLF22,Leicestershire and Rutland,A-E,Production sector,4259,47255,5040,57720
2017,TLF22,Leicestershire and Rutland,A-E,Production sector,4400,54280,5775,64055
2018,TLF22,Leicestershire and Rutland,A-E,Production sector,4553,48450,5165,57565
2019,TLF22,Leicestershire and Rutland,A-E,Production sector,4584,46685,5150,56450
2020,TLF22,Leicestershire and Rutland,A-E,Production sector,4078,46245,5445,55885
2021,TLF22,Leicestershire and Rutland,A-E,Production sector,4290,47060,5400,57940
2022,TLF22,Leicestershire and Rutland,A-E,Production sector,4750,44640,5065,53860
2015,TLF22,Leicestershire and Rutland,F (41-43),Construction,1346,14925,4040,18120
2016,TLF22,Leicestershire and Rutland,F (41-43),Construction,1343,14715,2090,17600
2017,TLF22,Leicestershire and Rutland,F (41-43),Construction,1444,12985,2480,16845
2018,TLF22,Leicestershire and Rutland,F (41-43),Construction,1561,13080,2830,17505
2019,TLF22,Leicestershire and Rutland,F (41-43),Construction,1606,15275,2490,18185
2020,TLF22,Leicestershire and Rutland,F (41-43),Construction,1213,13800,2320,17740
2021,TLF22,Leicestershire and Rutland,F (41-43),Construction,1529,14565,2525,18745
2022,TLF22,Leicestershire and Rutland,F (41-43),Construction,1831,18070,3290,22790
2015,TLF22,Leicestershire and Rutland,G-T,Services sector,9131,152050,162980,240660
2016,TLF22,Leicestershire and Rutland,G-T,Services sector,9643,156875,87685,252525
2017,TLF22,Leicestershire and Rutland,G-T,Services sector,9931,164820,89245,256115
2018,TLF22,Leicestershire and Rutland,G-T,Services sector,10198,166710,90335,261895
2019,TLF22,Leicestershire and Rutland,G-T,Services sector,10342,166970,91610,265070
2020,TLF22,Leicestershire and Rutland,G-T,Services sector,10087,167380,91920,272485
2021,TLF22,Leicestershire and Rutland,G-T,Services sector,11558,170945,94075,274235
2022,TLF22,Leicestershire and Rutland,G-T,Services sector,12955,185525,94810,284505
2015,TLF24,West Northamptonshire,A-E,Production sector,1809,20505,3890,24410
2016,TLF24,West Northamptonshire,A-E,Production sector,1856,17505,2175,21550
2017,TLF24,West Northamptonshire,A-E,Production sector,1816,21950,2110,25850
2018,TLF24,West Northamptonshire,A-E,Production sector,1836,20765,1960,24815
2019,TLF24,West Northamptonshire,A-E,Production sector,1984,20070,1460,23530
2020,TLF24,West Northamptonshire,A-E,Production sector,1861,18185,2105,22460
2021,TLF24,West Northamptonshire,A-E,Production sector,1898,18770,2090,22890
2022,TLF24,West Northamptonshire,A-E,Production sector,1977,17445,2835,22965
2015,TLF24,West Northamptonshire,F (41-43),Construction,871,7085,2380,9520
2016,TLF24,West Northamptonshire,F (41-43),Construction,895,7840,1225,9475
2017,TLF24,West Northamptonshire,F (41-43),Construction,944,6695,1830,10100
2018,TLF24,West Northamptonshire,F (41-43),Construction,1109,6930,1650,10935
2019,TLF24,West Northamptonshire,F (41-43),Construction,1225,7880,1245,9600
2020,TLF24,West Northamptonshire,F (41-43),Construction,997,7465,1385,9970
2021,TLF24,West Northamptonshire,F (41-43),Construction,1200,7245,1595,9535
2022,TLF24,West Northamptonshire,F (41-43),Construction,1370,9285,1775,11970
2015,TLF24,West Northamptonshire,G-T,Services sector,6861,108960,111350,166125
2016,TLF24,West Northamptonshire,G-T,Services sector,7115,114000,58380,178785
2017,TLF24,West Northamptonshire,G-T,Services sector,7723,120030,59485,182120
2018,TLF24,West Northamptonshire,G-T,Services sector,8245,123085,60525,188465
2019,TLF24,West Northamptonshire,G-T,Services sector,8395,120995,59685,185960
2020,TLF24,West Northamptonshire,G-T,Services sector,8244,120115,59475,184930
2021,TLF24,West Northamptonshire,G-T,Services sector,9231,129260,68585,203265
2022,TLF24,West Northamptonshire,G-T,Services sector,10117,127095,60735,193515
2015,TLF25,North Northamptonshire,A-E,Production sector,1594,21045,4220,24085
2016,TLF25,North Northamptonshire,A-E,Production sector,1614,22815,2465,26075
2017,TLF25,North Northamptonshire,A-E,Production sector,1632,23495,2055,26650
2018,TLF25,North Northamptonshire,A-E,Production sector,1613,22460,2020,25805
2019,TLF25,North Northamptonshire,A-E,Production sector,1702,21805,1995,24870
2020,TLF25,North Northamptonshire,A-E,Production sector,1529,19825,2075,22785
2021,TLF25,North Northamptonshire,A-E,Production sector,1620,21920,2750,25600
2022,TLF25,North Northamptonshire,A-E,Production sector,1777,19355,1875,22345
2015,TLF25,North Northamptonshire,F (41-43),Construction,418,5990,1660,7490
2016,TLF25,North Northamptonshire,F (41-43),Construction,422,5590,755,6425
2017,TLF25,North Northamptonshire,F (41-43),Construction,433,4170,1030,5800
2018,TLF25,North Northamptonshire,F (41-43),Construction,469,4310,1060,5695
2019,TLF25,North Northamptonshire,F (41-43),Construction,529,5320,945,6590
2020,TLF25,North Northamptonshire,F (41-43),Construction,399,5015,955,6655
2021,TLF25,North Northamptonshire,F (41-43),Construction,508,5370,1050,6910
2022,TLF25,North Northamptonshire,F (41-43),Construction,644,6325,1250,8085
2015,TLF25,North Northamptonshire,G-T,Services sector,3620,64780,75970,104705
2016,TLF25,North Northamptonshire,G-T,Services sector,3724,68530,39520,110550
2017,TLF25,North Northamptonshire,G-T,Services sector,3793,74015,40455,115585
2018,TLF25,North Northamptonshire,G-T,Services sector,4021,73390,41600,118490
2019,TLF25,North Northamptonshire,G-T,Services sector,4074,77845,43500,125035
2020,TLF25,North Northamptonshire,G-T,Services sector,4094,79570,43645,127295
2021,TLF25,North Northamptonshire,G-T,Services sector,4520,77710,42590,125505
2022,TLF25,North Northamptonshire,G-T,Services sector,4933,76645,42930,124500
2015,TLF30,Lincolnshire,A-E,Production sector,3259,46300,8500,57145
2016,TLF30,Lincolnshire,A-E,Production sector,3386,43920,4095,53995
2017,TLF30,Lincolnshire,A-E,Production sector,3601,50280,4720,61025
2018,TLF30,Lincolnshire,A-E,Production sector,3722,46750,5345,58695
2019,TLF30,Lincolnshire,A-E,Production sector,3734,45615,3770,56610
2020,TLF30,Lincolnshire,A-E,Production sector,3648,45475,4375,57080
2021,TLF30,Lincolnshire,A-E,Production sector,3805,45205,4860,56215
2022,TLF30,Lincolnshire,A-E,Production sector,4015,44535,3960,55255
2015,TLF30,Lincolnshire,F (41-43),Construction,991,13320,3810,16430
2016,TLF30,Lincolnshire,F (41-43),Construction,1000,14470,2070,17420
2017,TLF30,Lincolnshire,F (41-43),Construction,1063,11015,2570,14580
2018,TLF30,Lincolnshire,F (41-43),Construction,993,10600,2240,14100
2019,TLF30,Lincolnshire,F (41-43),Construction,1060,11625,2085,14905
2020,TLF30,Lincolnshire,F (41-43),Construction,961,10975,1985,14865
2021,TLF30,Lincolnshire,F (41-43),Construction,1073,11535,2365,16300
2022,TLF30,Lincolnshire,F (41-43),Construction,1225,14205,2845,19155
2015,TLF30,Lincolnshire,G-T,Services sector,8076,131880,166410,226380
2016,TLF30,Lincolnshire,G-T,Services sector,8049,133940,90750,233730
2017,TLF30,Lincolnshire,G-T,Services sector,8636,134925,89435,231065
2018,TLF30,Lincolnshire,G-T,Services sector,8953,134705,90000,232950
2019,TLF30,Lincolnshire,G-T,Services sector,9553,136940,91035,238805
2020,TLF30,Lincolnshire,G-T,Services sector,9266,132450,92240,234130
2021,TLF30,Lincolnshire,G-T,Services sector,10307,136635,92155,242675
2022,TLF30,Lincolnshire,G-T,Services sector,11036,141880,94035,242625
2015,TLG11,"Herefordshire, County of",A-E,Production sector,936,16870,3450,23890
2016,TLG11,"Herefordshire, County of",A-E,Production sector,930,16030,1590,23585
2017,TLG11,"Herefordshire, County of",A-E,Production sector,976,16855,1835,24255
2018,TLG11,"Herefordshire, County of",A-E,Production sector,1079,16400,1805,24225
2019,TLG11,"Herefordshire, County of",A-E,Production sector,1167,16805,1865,24230
2020,TLG11,"Herefordshire, County of",A-E,Production sector,1054,16150,1475,23145
2021,TLG11,"Herefordshire, County of",A-E,Production sector,1144,15925,1595,23305
2022,TLG11,"Herefordshire, County of",A-E,Production sector,1208,15360,1890,22515
2015,TLG11,"Herefordshire, County of",F (41-43),Construction,172,3755,1610,5000
2016,TLG11,"Herefordshire, County of",F (41-43),Construction,178,2820,405,3590
2017,TLG11,"Herefordshire, County of",F (41-43),Construction,199,3445,530,4390
2018,TLG11,"Herefordshire, County of",F (41-43),Construction,214,4100,585,5245
2019,TLG11,"Herefordshire, County of",F (41-43),Construction,241,3445,500,4635
2020,TLG11,"Herefordshire, County of",F (41-43),Construction,202,3390,780,4585
2021,TLG11,"Herefordshire, County of",F (41-43),Construction,209,3215,755,4575
2022,TLG11,"Herefordshire, County of",F (41-43),Construction,245,3635,815,4790
2015,TLG11,"Herefordshire, County of",G-T,Services sector,1955,31410,45060,57705
2016,TLG11,"Herefordshire, County of",G-T,Services sector,1970,31795,24880,59465
2017,TLG11,"Herefordshire, County of",G-T,Services sector,2036,32490,25815,61640
2018,TLG11,"Herefordshire, County of",G-T,Services sector,2073,31755,25350,59405
2019,TLG11,"Herefordshire, County of",G-T,Services sector,2109,32030,26385,61125
2020,TLG11,"Herefordshire, County of",G-T,Services sector,2079,32725,24180,59520
2021,TLG11,"Herefordshire, County of",G-T,Services sector,2249,35130,24775,61655
2022,TLG11,"Herefordshire, County of",G-T,Services sector,2402,34935,25000,61595
2015,TLG12,Worcestershire,A-E,Production sector,2917,33990,6590,41585
2016,TLG12,Worcestershire,A-E,Production sector,2652,34265,3200,41300
2017,TLG12,Worcestershire,A-E,Production sector,2695,35165,3570,42695
2018,TLG12,Worcestershire,A-E,Production sector,2885,34190,3715,41785
2019,TLG12,Worcestershire,A-E,Production sector,2811,32205,4775,40905
2020,TLG12,Worcestershire,A-E,Production sector,2527,30085,3705,37875
2021,TLG12,Worcestershire,A-E,Production sector,2575,31120,3430,39260
2022,TLG12,Worcestershire,A-E,Production sector,2618,33070,4165,41190
2015,TLG12,Worcestershire,F (41-43),Construction,622,10550,4460,13580
2016,TLG12,Worcestershire,F (41-43),Construction,635,8485,1055,10240
2017,TLG12,Worcestershire,F (41-43),Construction,717,10850,1715,13435
2018,TLG12,Worcestershire,F (41-43),Construction,764,11405,1550,14005
2019,TLG12,Worcestershire,F (41-43),Construction,969,11100,1635,14230
2020,TLG12,Worcestershire,F (41-43),Construction,760,9365,2230,12980
2021,TLG12,Worcestershire,F (41-43),Construction,853,9910,1950,12800
2022,TLG12,Worcestershire,F (41-43),Construction,1030,9775,1590,11980
2015,TLG12,Worcestershire,G-T,Services sector,7744,114335,141620,190090
2016,TLG12,Worcestershire,G-T,Services sector,7924,121110,78355,203915
2017,TLG12,Worcestershire,G-T,Services sector,8647,128075,85440,219360
2018,TLG12,Worcestershire,G-T,Services sector,8794,120860,82340,208075
2019,TLG12,Worcestershire,G-T,Services sector,8999,123150,88660,214020
2020,TLG12,Worcestershire,G-T,Services sector,9154,131390,81600,218800
2021,TLG12,Worcestershire,G-T,Services sector,9308,126935,78390,214835
2022,TLG12,Worcestershire,G-T,Services sector,10155,132330,79400,218535
2015,TLG13,Warwickshire,A-E,Production sector,4156,38250,5440,45170
2016,TLG13,Warwickshire,A-E,Production sector,4423,39075,2875,45640
2017,TLG13,Warwickshire,A-E,Production sector,5429,41855,3030,48110
2018,TLG13,Warwickshire,A-E,Production sector,5535,43380,3045,49975
2019,TLG13,Warwickshire,A-E,Production sector,5456,41880,3360,48695
2020,TLG13,Warwickshire,A-E,Production sector,4972,42645,2565,49015
2021,TLG13,Warwickshire,A-E,Production sector,4826,41525,2925,48215
2022,TLG13,Warwickshire,A-E,Production sector,4409,45460,4575,53590
2015,TLG13,Warwickshire,F (41-43),Construction,1277,12935,4060,15310
2016,TLG13,Warwickshire,F (41-43),Construction,1243,10475,1190,12905
2017,TLG13,Warwickshire,F (41-43),Construction,1411,11445,1525,13775
2018,TLG13,Warwickshire,F (41-43),Construction,1395,12425,1545,15150
2019,TLG13,Warwickshire,F (41-43),Construction,1398,11575,1325,15045
2020,TLG13,Warwickshire,F (41-43),Construction,1116,9855,2215,13645
2021,TLG13,Warwickshire,F (41-43),Construction,1198,10910,1925,13700
2022,TLG13,Warwickshire,F (41-43),Construction,1304,12010,1565,14830
2015,TLG13,Warwickshire,G-T,Services sector,9691,145370,159410,231210
2016,TLG13,Warwickshire,G-T,Services sector,9709,148190,87780,241090
2017,TLG13,Warwickshire,G-T,Services sector,10418,152300,91770,246935
2018,TLG13,Warwickshire,G-T,Services sector,10712,151280,87065,243965
2019,TLG13,Warwickshire,G-T,Services sector,10883,154640,92110,249600
2020,TLG13,Warwickshire,G-T,Services sector,10467,153510,84255,242265
2021,TLG13,Warwickshire,G-T,Services sector,11105,153885,87390,245375
2022,TLG13,Warwickshire,G-T,Services sector,12830,162575,89990,259225
2015,TLG21,Telford and Wrekin,A-E,Production sector,886,14490,2310,15800
2016,TLG21,Telford and Wrekin,A-E,Production sector,1019,13580,765,14775
2017,TLG21,Telford and Wrekin,A-E,Production sector,1074,14965,920,16545
2018,TLG21,Telford and Wrekin,A-E,Production sector,1123,15130,1055,16840
2019,TLG21,Telford and Wrekin,A-E,Production sector,1219,15445,1135,16970
2020,TLG21,Telford and Wrekin,A-E,Production sector,1227,14580,1260,16420
2021,TLG21,Telford and Wrekin,A-E,Production sector,1354,14450,1120,16035
2022,TLG21,Telford and Wrekin,A-E,Production sector,1512,15650,1250,17785
2015,TLG21,Telford and Wrekin,F (41-43),Construction,142,2060,670,2490
2016,TLG21,Telford and Wrekin,F (41-43),Construction,158,1845,230,2180
2017,TLG21,Telford and Wrekin,F (41-43),Construction,169,2095,310,2545
2018,TLG21,Telford and Wrekin,F (41-43),Construction,168,2310,310,2865
2019,TLG21,Telford and Wrekin,F (41-43),Construction,198,2290,290,3025
2020,TLG21,Telford and Wrekin,F (41-43),Construction,168,2150,430,2770
2021,TLG21,Telford and Wrekin,F (41-43),Construction,187,2175,405,2730
2022,TLG21,Telford and Wrekin,F (41-43),Construction,234,2415,390,2980
2015,TLG21,Telford and Wrekin,G-T,Services sector,2437,42750,42670,65485
2016,TLG21,Telford and Wrekin,G-T,Services sector,2633,44370,23465,68545
2017,TLG21,Telford and Wrekin,G-T,Services sector,2736,42150,23925,68545
2018,TLG21,Telford and Wrekin,G-T,Services sector,2815,42880,22625,66980
2019,TLG21,Telford and Wrekin,G-T,Services sector,2899,43955,24385,68060
2020,TLG21,Telford and Wrekin,G-T,Services sector,2996,46935,22375,70855
2021,TLG21,Telford and Wrekin,G-T,Services sector,3536,49070,23460,73625
2022,TLG21,Telford and Wrekin,G-T,Services sector,4005,49840,24910,75550
2015,TLG22,Shropshire,A-E,Production sector,1202,14990,4230,24220
2016,TLG22,Shropshire,A-E,Production sector,1188,14620,2325,24095
2017,TLG22,Shropshire,A-E,Production sector,1155,14955,2275,24200
2018,TLG22,Shropshire,A-E,Production sector,1256,15300,2060,24655
2019,TLG22,Shropshire,A-E,Production sector,1206,15695,2235,24845
2020,TLG22,Shropshire,A-E,Production sector,1210,14675,2175,23980
2021,TLG22,Shropshire,A-E,Production sector,1312,14910,1965,25155
2022,TLG22,Shropshire,A-E,Production sector,1514,16500,2935,27250
2015,TLG22,Shropshire,F (41-43),Construction,380,6280,2900,8540
2016,TLG22,Shropshire,F (41-43),Construction,420,5440,730,6920
2017,TLG22,Shropshire,F (41-43),Construction,477,6430,860,8050
2018,TLG22,Shropshire,F (41-43),Construction,520,7155,895,8780
2019,TLG22,Shropshire,F (41-43),Construction,478,6650,845,8630
2020,TLG22,Shropshire,F (41-43),Construction,403,5260,1275,7695
2021,TLG22,Shropshire,F (41-43),Construction,441,5450,1180,7375
2022,TLG22,Shropshire,F (41-43),Construction,445,4915,850,6465
2015,TLG22,Shropshire,G-T,Services sector,3370,56685,74920,97530
2016,TLG22,Shropshire,G-T,Services sector,3477,57465,41355,103410
2017,TLG22,Shropshire,G-T,Services sector,3602,57690,43105,106695
2018,TLG22,Shropshire,G-T,Services sector,3715,55720,41015,102085
2019,TLG22,Shropshire,G-T,Services sector,3829,56960,42320,103905
2020,TLG22,Shropshire,G-T,Services sector,3688,59315,40800,103905
2021,TLG22,Shropshire,G-T,Services sector,4429,61880,41805,107265
2022,TLG22,Shropshire,G-T,Services sector,4962,64035,40865,109100
2015,TLG23,Stoke-on-Trent,A-E,Production sector,910,14385,3090,15895
2016,TLG23,Stoke-on-Trent,A-E,Production sector,803,13395,1425,15335
2017,TLG23,Stoke-on-Trent,A-E,Production sector,821,13600,1760,15495
2018,TLG23,Stoke-on-Trent,A-E,Production sector,890,15550,1305,16840
2019,TLG23,Stoke-on-Trent,A-E,Production sector,900,14830,1445,16410
2020,TLG23,Stoke-on-Trent,A-E,Production sector,804,12995,1600,14405
2021,TLG23,Stoke-on-Trent,A-E,Production sector,900,14405,1425,15645
2022,TLG23,Stoke-on-Trent,A-E,Production sector,1067,16120,1895,18225
2015,TLG23,Stoke-on-Trent,F (41-43),Construction,243,5145,1470,6095
2016,TLG23,Stoke-on-Trent,F (41-43),Construction,259,3905,535,4600
2017,TLG23,Stoke-on-Trent,F (41-43),Construction,308,4445,680,5290
2018,TLG23,Stoke-on-Trent,F (41-43),Construction,326,5095,800,6090
2019,TLG23,Stoke-on-Trent,F (41-43),Construction,345,4265,520,5175
2020,TLG23,Stoke-on-Trent,F (41-43),Construction,259,3785,705,4605
2021,TLG23,Stoke-on-Trent,F (41-43),Construction,289,3675,650,4445
2022,TLG23,Stoke-on-Trent,F (41-43),Construction,355,3770,625,4490
2015,TLG23,Stoke-on-Trent,G-T,Services sector,3426,59190,65120,91505
2016,TLG23,Stoke-on-Trent,G-T,Services sector,3527,60150,35140,98920
2017,TLG23,Stoke-on-Trent,G-T,Services sector,3823,61450,36525,100665
2018,TLG23,Stoke-on-Trent,G-T,Services sector,4095,62945,35875,100535
2019,TLG23,Stoke-on-Trent,G-T,Services sector,4222,62900,36335,101215
2020,TLG23,Stoke-on-Trent,G-T,Services sector,4366,62175,36545,99090
2021,TLG23,Stoke-on-Trent,G-T,Services sector,4988,64440,38185,101720
2022,TLG23,Stoke-on-Trent,G-T,Services sector,5068,65015,38105,102160
2015,TLG24,Staffordshire,A-E,Production sector,3202,46180,8340,57360
2016,TLG24,Staffordshire,A-E,Production sector,3272,45900,4295,56275
2017,TLG24,Staffordshire,A-E,Production sector,3550,48590,4350,59155
2018,TLG24,Staffordshire,A-E,Production sector,3689,50280,4860,61380
2019,TLG24,Staffordshire,A-E,Production sector,3692,48460,4905,59320
2020,TLG24,Staffordshire,A-E,Production sector,3497,44485,4570,56350
2021,TLG24,Staffordshire,A-E,Production sector,4137,45180,4115,55225
2022,TLG24,Staffordshire,A-E,Production sector,4517,46230,6070,59210
2015,TLG24,Staffordshire,F (41-43),Construction,1529,17970,6380,21585
2016,TLG24,Staffordshire,F (41-43),Construction,1573,14180,1760,16925
2017,TLG24,Staffordshire,F (41-43),Construction,1583,17030,2305,20030
2018,TLG24,Staffordshire,F (41-43),Construction,1543,19215,2605,22665
2019,TLG24,Staffordshire,F (41-43),Construction,1601,18435,2425,22555
2020,TLG24,Staffordshire,F (41-43),Construction,1391,15865,3230,20560
2021,TLG24,Staffordshire,F (41-43),Construction,1561,16925,3125,20635
2022,TLG24,Staffordshire,F (41-43),Construction,1796,15990,2660,19945
2015,TLG24,Staffordshire,G-T,Services sector,10218,171230,207410,281640
2016,TLG24,Staffordshire,G-T,Services sector,10509,172750,105060,283205
2017,TLG24,Staffordshire,G-T,Services sector,10943,170430,105885,283235
2018,TLG24,Staffordshire,G-T,Services sector,11304,168680,101420,278530
2019,TLG24,Staffordshire,G-T,Services sector,11688,166665,111655,282305
