DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2021,TLI4,Inner London - East,N (77-82),Administrative and support service activities,7334,92140,43100,135710
2022,TLI4,Inner London - East,N (77-82),Administrative and support service activities,8657,113165,49035,165210
2015,TLI4,Inner London - East,O (84),Public administration and defence,3916,49675,8420,57900
2016,TLI4,Inner London - East,O (84),Public administration and defence,4354,48750,8050,57575
2017,TLI4,Inner London - East,O (84),Public administration and defence,4296,45200,8710,53600
2018,TLI4,Inner London - East,O (84),Public administration and defence,4557,50075,7300,57075
2019,TLI4,Inner London - East,O (84),Public administration and defence,4556,50075,7105,57075
2020,TLI4,Inner London - East,O (84),Public administration and defence,4635,54375,7205,61075
2021,TLI4,Inner London - East,O (84),Public administration and defence,5041,55850,12755,68350
2022,TLI4,Inner London - East,O (84),Public administration and defence,5546,60100,8525,69100
2015,TLI4,Inner London - East,P (85),Education,4372,59725,37330,99910
2016,TLI4,Inner London - East,P (85),Education,4210,55050,38045,92760
2017,TLI4,Inner London - East,P (85),Education,4235,60545,38855,99475
2018,TLI4,Inner London - East,P (85),Education,4397,57160,37545,96850
2019,TLI4,Inner London - East,P (85),Education,4643,58660,36940,95825
2020,TLI4,Inner London - East,P (85),Education,4554,61010,36725,99650
2021,TLI4,Inner London - East,P (85),Education,4912,63195,37675,100725
2022,TLI4,Inner London - East,P (85),Education,5698,65120,39110,103975
2015,TLI4,Inner London - East,Q (86-88),Human health and social work activities,5235,99100,47700,149000
2016,TLI4,Inner London - East,Q (86-88),Human health and social work activities,5596,94525,45100,140150
2017,TLI4,Inner London - East,Q (86-88),Human health and social work activities,6057,100450,53650,159000
2018,TLI4,Inner London - East,Q (86-88),Human health and social work activities,6124,100650,49350,153700
2019,TLI4,Inner London - East,Q (86-88),Human health and social work activities,6608,99500,52650,154100
2020,TLI4,Inner London - East,Q (86-88),Human health and social work activities,7089,105150,55450,163450
2021,TLI4,Inner London - East,Q (86-88),Human health and social work activities,7113,103750,45650,154000
2022,TLI4,Inner London - East,Q (86-88),Human health and social work activities,7287,111550,46750,160250
2015,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",1999,16425,12855,30930
2016,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2004,18405,12150,32530
2017,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2221,19990,13295,35875
2018,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2461,19010,13025,34315
2019,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2696,21540,12945,36730
2020,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",1867,14905,11350,28325
2021,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2157,18860,17385,37410
2022,TLI4,Inner London - East,R (90-93),"Arts, entertainment and recreation",2733,18720,11540,32410
2015,TLI4,Inner London - East,S (94-96),Other service activities,1371,19920,8545,29495
2016,TLI4,Inner London - East,S (94-96),Other service activities,1422,21390,9775,31210
2017,TLI4,Inner London - East,S (94-96),Other service activities,1581,19375,9075,28425
2018,TLI4,Inner London - East,S (94-96),Other service activities,1657,19240,10905,31120
2019,TLI4,Inner London - East,S (94-96),Other service activities,1722,21090,8745,29610
2020,TLI4,Inner London - East,S (94-96),Other service activities,1281,19575,9815,29630
2021,TLI4,Inner London - East,S (94-96),Other service activities,1595,22700,10845,33810
2022,TLI4,Inner London - East,S (94-96),Other service activities,1995,25300,9300,34250
2015,TLI4,Inner London - East,T (97-98),Activities of households,109,0,0,0
2016,TLI4,Inner London - East,T (97-98),Activities of households,128,0,0,0
2017,TLI4,Inner London - East,T (97-98),Activities of households,120,0,0,0
2018,TLI4,Inner London - East,T (97-98),Activities of households,119,0,0,0
2019,TLI4,Inner London - East,T (97-98),Activities of households,125,0,0,0
2020,TLI4,Inner London - East,T (97-98),Activities of households,114,0,0,0
2021,TLI4,Inner London - East,T (97-98),Activities of households,123,0,0,0
2022,TLI4,Inner London - East,T (97-98),Activities of households,139,0,0,0
2015,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",8,235,85,390
2016,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",7,155,45,270
2017,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",7,185,35,345
2018,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",8,90,75,315
2019,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",11,115,55,270
2020,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",10,65,45,250
2021,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",10,340,40,465
2022,TLI5,Outer London - East and North East,A (1-3),"Agriculture, forestry and fishing",13,330,185,640
2015,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,11,100,0,100
2016,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,11,100,0,100
2017,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,11,105,0,130
2018,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,14,110,0,110
2019,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,16,120,0,145
2020,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,15,230,15,240
2021,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,9,200,10,180
2022,TLI5,Outer London - East and North East,B (5-9),Mining and quarrying,12,210,10,210
2015,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2365,23510,2990,27165
2016,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2171,23360,3125,27335
2017,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2218,19945,2860,23500
2018,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2240,21645,2325,24460
2019,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2276,23790,3085,27020
2020,TLI5,Outer London - East and North East,C (10-33),Manufacturing,1813,22055,3375,26205
2021,TLI5,Outer London - East and North East,C (10-33),Manufacturing,1974,19005,3390,22740
2022,TLI5,Outer London - East and North East,C (10-33),Manufacturing,2257,19910,3085,23545
2015,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",350,1170,30,1070
2016,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",341,995,30,995
2017,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",300,945,25,950
2018,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",258,955,40,980
2019,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",271,885,45,895
2020,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",181,705,40,720
2021,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",88,895,95,970
2022,TLI5,Outer London - East and North East,D (35),"Electricity, gas, steam and air conditioning supply",102,495,15,560
2015,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,655,3955,395,4330
2016,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,650,3980,605,4580
2017,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,681,4150,150,4675
2018,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,705,4375,150,4450
2019,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,692,4525,340,4825
2020,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,717,5595,290,5950
2021,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,652,4760,335,5270
2022,TLI5,Outer London - East and North East,E (36-39),Water supply; sewerage and waste management,640,6490,805,7395
2015,TLI5,Outer London - East and North East,F (41-43),Construction,3457,22685,4700,29410
2016,TLI5,Outer London - East and North East,F (41-43),Construction,3780,28350,5560,35790
2017,TLI5,Outer London - East and North East,F (41-43),Construction,3963,32495,8965,42975
2018,TLI5,Outer London - East and North East,F (41-43),Construction,4202,27380,9110,36610
2019,TLI5,Outer London - East and North East,F (41-43),Construction,4247,31375,8235,41835
2020,TLI5,Outer London - East and North East,F (41-43),Construction,3505,27990,6585,35545
2021,TLI5,Outer London - East and North East,F (41-43),Construction,4097,29975,11710,43040
2022,TLI5,Outer London - East and North East,F (41-43),Construction,4627,27720,11110,40410
2015,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3481,54115,42365,100495
2016,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3350,50065,39435,91180
2017,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3551,54050,41660,98400
2018,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3362,56110,39775,98295
2019,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3512,54420,41180,99015
2020,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3086,56785,40665,101620
2021,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3621,53325,42790,97405
2022,TLI5,Outer London - East and North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,3745,52095,40895,95245
2015,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2025,26700,3325,30525
2016,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2097,27050,5485,34020
2017,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2069,30905,4970,36885
2018,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2155,27220,3990,31725
2019,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2485,33705,7930,42785
2020,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,1597,34025,8475,42590
2021,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,1788,29210,5525,36055
2022,TLI5,Outer London - East and North East,H (49-53),Transportation and storage,2274,32170,6745,39600
2015,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,790,14320,16120,31955
2016,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,868,17945,16710,35510
2017,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,892,16040,17955,35060
2018,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,902,19105,20230,40595
2019,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,1026,16350,19450,35660
2020,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,557,15570,18690,34930
2021,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,815,17995,18915,38410
2022,TLI5,Outer London - East and North East,I (55-56),Accommodation and food service activities,1120,20850,25610,47510
2015,TLI5,Outer London - East and North East,J (58-63),Information and communication,1318,14265,2170,16710
2016,TLI5,Outer London - East and North East,J (58-63),Information and communication,1417,15460,3000,17830
2017,TLI5,Outer London - East and North East,J (58-63),Information and communication,1454,15520,3410,19265
2018,TLI5,Outer London - East and North East,J (58-63),Information and communication,1508,14540,2995,18160
2019,TLI5,Outer London - East and North East,J (58-63),Information and communication,1597,16790,3280,20115
2020,TLI5,Outer London - East and North East,J (58-63),Information and communication,1186,12430,3035,15845
2021,TLI5,Outer London - East and North East,J (58-63),Information and communication,1047,13815,2125,16735
2022,TLI5,Outer London - East and North East,J (58-63),Information and communication,1377,13435,1905,14920
2015,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,761,5900,1665,7515
2016,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,828,6475,1915,8635
2017,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,834,6545,1625,7865
2018,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,772,5540,1530,7050
2019,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,726,5805,1560,7395
2020,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,642,5665,1350,6905
2021,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,645,5525,1445,7090
2022,TLI5,Outer London - East and North East,K (64-66),Financial and insurance activities,675,4120,1000,5345
2015,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1384,22310,4410,28155
2016,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1480,27815,5350,34705
2017,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1476,21865,6105,29015
2018,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1464,25600,5555,32395
2019,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1481,21380,6365,29230
2020,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1241,22055,6585,32825
2021,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1326,25970,5170,32050
2022,TLI5,Outer London - East and North East,M (69-75),"Professional, scientific and technical activities",1356,25435,5865,32340
2015,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,1757,33065,20030,56720
2016,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,1626,32610,21015,53610
2017,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,1602,36230,23650,60125
2018,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,1798,36525,25290,63535
2019,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,2034,37305,22800,62805
2020,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,1647,33875,20575,54470
2021,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,2057,40620,20445,61670
2022,TLI5,Outer London - East and North East,N (77-82),Administrative and support service activities,2349,42550,20575,63415
2015,TLI5,Outer London - East and North East,O (84),Public administration and defence,1575,18450,4810,24150
2016,TLI5,Outer London - East and North East,O (84),Public administration and defence,1713,18250,3835,22200
2017,TLI5,Outer London - East and North East,O (84),Public administration and defence,1754,18400,3820,21350
2018,TLI5,Outer London - East and North East,O (84),Public administration and defence,1793,18200,5170,23100
2019,TLI5,Outer London - East and North East,O (84),Public administration and defence,1767,20200,3670,23150
2020,TLI5,Outer London - East and North East,O (84),Public administration and defence,1697,20900,4045,24500
2021,TLI5,Outer London - East and North East,O (84),Public administration and defence,1691,20500,4000,24050
2022,TLI5,Outer London - East and North East,O (84),Public administration and defence,1722,19650,3620,22950
2015,TLI5,Outer London - East and North East,P (85),Education,2284,34725,31930,66710
2016,TLI5,Outer London - East and North East,P (85),Education,2150,31890,31460,62670
2017,TLI5,Outer London - East and North East,P (85),Education,2227,32970,33650,67530
2018,TLI5,Outer London - East and North East,P (85),Education,2343,33465,29195,63875
2019,TLI5,Outer London - East and North East,P (85),Education,2519,31420,29760,60860
2020,TLI5,Outer London - East and North East,P (85),Education,2364,33800,30340,64445
2021,TLI5,Outer London - East and North East,P (85),Education,2470,33855,28360,61845
2022,TLI5,Outer London - East and North East,P (85),Education,2786,31760,29035,61920
2015,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,2669,51200,31900,84600
2016,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,2897,47350,29650,79100
2017,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,3134,51050,35075,87400
2018,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,2981,49700,31375,81600
2019,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,3213,47800,31750,79700
2020,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,3198,52450,33525,88700
2021,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,3465,51275,33075,85750
2022,TLI5,Outer London - East and North East,Q (86-88),Human health and social work activities,3863,54300,32950,88450
2015,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",462,6050,6765,13025
2016,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",456,6360,6660,13675
2017,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",495,6830,7235,14775
2018,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",516,6235,7005,13905
2019,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",562,6655,6830,13465
2020,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",444,5640,6360,12755
2021,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",532,6550,7695,14170
2022,TLI5,Outer London - East and North East,R (90-93),"Arts, entertainment and recreation",663,6985,6870,13725
2015,TLI5,Outer London - East and North East,S (94-96),Other service activities,566,6620,3935,10720
2016,TLI5,Outer London - East and North East,S (94-96),Other service activities,623,7475,5150,13395
2017,TLI5,Outer London - East and North East,S (94-96),Other service activities,596,6600,4730,12015
2018,TLI5,Outer London - East and North East,S (94-96),Other service activities,628,6550,4970,12730
2019,TLI5,Outer London - East and North East,S (94-96),Other service activities,626,7335,4140,12150
2020,TLI5,Outer London - East and North East,S (94-96),Other service activities,600,6260,4585,11350
2021,TLI5,Outer London - East and North East,S (94-96),Other service activities,530,8355,4645,13680
2022,TLI5,Outer London - East and North East,S (94-96),Other service activities,648,11605,4450,16720
2015,TLI5,Outer London - East and North East,T (97-98),Activities of households,117,0,0,0
2016,TLI5,Outer London - East and North East,T (97-98),Activities of households,147,0,0,0
2017,TLI5,Outer London - East and North East,T (97-98),Activities of households,158,0,0,0
2018,TLI5,Outer London - East and North East,T (97-98),Activities of households,173,0,0,0
2019,TLI5,Outer London - East and North East,T (97-98),Activities of households,178,0,0,0
2020,TLI5,Outer London - East and North East,T (97-98),Activities of households,152,0,0,0
2021,TLI5,Outer London - East and North East,T (97-98),Activities of households,103,0,0,0
2022,TLI5,Outer London - East and North East,T (97-98),Activities of households,79,0,0,0
2015,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",13,450,45,705
2016,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",10,335,55,525
2017,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",11,370,20,695
2018,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",10,255,80,520
2019,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",11,290,60,490
2020,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",11,235,50,540
2021,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",10,405,20,530
2022,TLI6,Outer London - South,A (1-3),"Agriculture, forestry and fishing",11,370,165,655
2015,TLI6,Outer London - South,B (5-9),Mining and quarrying,2,10,0,5
2016,TLI6,Outer London - South,B (5-9),Mining and quarrying,2,5,0,10
2017,TLI6,Outer London - South,B (5-9),Mining and quarrying,1,15,0,15
2018,TLI6,Outer London - South,B (5-9),Mining and quarrying,1,0,0,10
2019,TLI6,Outer London - South,B (5-9),Mining and quarrying,2,15,0,15
2020,TLI6,Outer London - South,B (5-9),Mining and quarrying,3,0,0,0
2021,TLI6,Outer London - South,B (5-9),Mining and quarrying,2,5,0,5
2022,TLI6,Outer London - South,B (5-9),Mining and quarrying,2,5,0,5
2015,TLI6,Outer London - South,C (10-33),Manufacturing,564,10045,1040,11300
2016,TLI6,Outer London - South,C (10-33),Manufacturing,560,10685,1625,12650
2017,TLI6,Outer London - South,C (10-33),Manufacturing,586,8550,1475,10485
2018,TLI6,Outer London - South,C (10-33),Manufacturing,593,9075,1305,10675
2019,TLI6,Outer London - South,C (10-33),Manufacturing,604,10125,1370,11595
2020,TLI6,Outer London - South,C (10-33),Manufacturing,595,9460,1535,11435
2021,TLI6,Outer London - South,C (10-33),Manufacturing,672,7720,2045,10890
2022,TLI6,Outer London - South,C (10-33),Manufacturing,704,9440,1225,11250
2015,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",145,410,10,410
2016,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",160,620,10,620
2017,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",183,1035,40,1050
2018,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",199,1155,45,1280
2019,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",253,1045,40,1055
2020,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",287,1040,30,1050
2021,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",117,985,135,1205
2022,TLI6,Outer London - South,D (35),"Electricity, gas, steam and air conditioning supply",119,345,320,745
2015,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,228,1925,115,2025
2016,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,213,1770,315,2040
2017,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,230,1550,60,1600
2018,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,210,1385,50,1475
2019,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,203,1375,120,1550
2020,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,190,1845,110,2120
2021,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,135,1645,150,1970
2022,TLI6,Outer London - South,E (36-39),Water supply; sewerage and waste management,135,1990,290,2190
2015,TLI6,Outer London - South,F (41-43),Construction,2267,15805,3655,21190
2016,TLI6,Outer London - South,F (41-43),Construction,2360,21405,4090,26930
2017,TLI6,Outer London - South,F (41-43),Construction,2658,23825,6520,31700
2018,TLI6,Outer London - South,F (41-43),Construction,2694,20165,5680,27100
2019,TLI6,Outer London - South,F (41-43),Construction,2764,22915,5860,29780
2020,TLI6,Outer London - South,F (41-43),Construction,2265,20125,4250,24805
2021,TLI6,Outer London - South,F (41-43),Construction,2275,20205,6980,28170
2022,TLI6,Outer London - South,F (41-43),Construction,2524,18585,6555,26005
2015,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2894,42545,36235,80745
2016,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2713,38670,32920,74275
2017,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2851,42320,33590,77815
2018,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2766,41885,33730,78895
2019,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2953,40275,33365,75245
2020,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2690,41200,32175,75685
2021,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2225,39225,33280,73900
2022,TLI6,Outer London - South,G (45-47),Wholesale and retail trade; repair of motor vehicles,2432,39600,32160,73685
2015,TLI6,Outer London - South,H (49-53),Transportation and storage,1123,14990,1965,16820
2016,TLI6,Outer London - South,H (49-53),Transportation and storage,1196,14690,2905,17965
2017,TLI6,Outer London - South,H (49-53),Transportation and storage,1227,15855,2740,19585
2018,TLI6,Outer London - South,H (49-53),Transportation and storage,1215,14515,2290,16265
2019,TLI6,Outer London - South,H (49-53),Transportation and storage,1332,17650,4120,21575
2020,TLI6,Outer London - South,H (49-53),Transportation and storage,877,18240,4530,22880
2021,TLI6,Outer London - South,H (49-53),Transportation and storage,874,16570,2630,18830
2022,TLI6,Outer London - South,H (49-53),Transportation and storage,1235,16870,2885,19625
2015,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,637,13025,13360,28160
2016,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,712,15245,13695,30490
2017,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,779,13910,14765,30480
2018,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,822,15730,16230,32475
2019,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,947,13690,15840,29475
2020,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,511,13925,17205,31085
2021,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,1167,16695,17470,33700
2022,TLI6,Outer London - South,I (55-56),Accommodation and food service activities,1606,17090,18160,36275
2015,TLI6,Outer London - South,J (58-63),Information and communication,1566,17725,3190,20135
2016,TLI6,Outer London - South,J (58-63),Information and communication,1720,19170,3810,24105
2017,TLI6,Outer London - South,J (58-63),Information and communication,1800,19295,3400,23720
2018,TLI6,Outer London - South,J (58-63),Information and communication,1670,16950,3190,20895
2019,TLI6,Outer London - South,J (58-63),Information and communication,1726,17775,3200,21605
2020,TLI6,Outer London - South,J (58-63),Information and communication,1515,14205,2480,16610
2021,TLI6,Outer London - South,J (58-63),Information and communication,1437,15495,2400,18265
2022,TLI6,Outer London - South,J (58-63),Information and communication,1690,16430,2080,19270
2015,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1763,12610,1845,15540
2016,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1914,12940,2365,15345
2017,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1860,12090,1840,14030
2018,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1768,11225,1610,12620
2019,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1830,11665,2090,14210
2020,TLI6,Outer London - South,K (64-66),Financial and insurance activities,1876,11610,1590,13620
2021,TLI6,Outer London - South,K (64-66),Financial and insurance activities,2153,11985,1795,14225
2022,TLI6,Outer London - South,K (64-66),Financial and insurance activities,2086,11135,1745,12100
2015,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2078,31580,5740,39930
2016,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2224,37555,6840,47220
2017,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2223,29690,6845,39155
2018,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2282,32755,6620,43000
2019,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2323,28225,7650,36740
2020,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2027,29205,7345,41570
2021,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2197,31790,7265,40540
2022,TLI6,Outer London - South,M (69-75),"Professional, scientific and technical activities",2429,31100,7565,41065
2015,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2074,33600,27155,62675
2016,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2165,33065,25550,59605
2017,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2146,35695,26855,63880
2018,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2230,34590,25915,60505
2019,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2317,34505,24145,59305
2020,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2018,27235,22260,50340
2021,TLI6,Outer London - South,N (77-82),Administrative and support service activities,1812,34190,20035,52985
2022,TLI6,Outer London - South,N (77-82),Administrative and support service activities,2043,41970,22105,66180
2015,TLI6,Outer London - South,O (84),Public administration and defence,1200,15020,4000,19030
2016,TLI6,Outer London - South,O (84),Public administration and defence,1269,14720,4000,18930
2017,TLI6,Outer London - South,O (84),Public administration and defence,1368,15930,4650,21230
2018,TLI6,Outer London - South,O (84),Public administration and defence,1429,16810,3965,21130
2019,TLI6,Outer London - South,O (84),Public administration and defence,1385,16500,3865,21660
2020,TLI6,Outer London - South,O (84),Public administration and defence,1445,18270,4920,23170
2021,TLI6,Outer London - South,O (84),Public administration and defence,1519,18170,4070,21370
2022,TLI6,Outer London - South,O (84),Public administration and defence,1729,21160,3570,24760
2015,TLI6,Outer London - South,P (85),Education,1923,27205,20300,47050
2016,TLI6,Outer London - South,P (85),Education,1927,25105,18765,42275
2017,TLI6,Outer London - South,P (85),Education,1947,26985,22860,49545
2018,TLI6,Outer London - South,P (85),Education,2030,24790,21280,46300
2019,TLI6,Outer London - South,P (85),Education,2222,24885,21050,45995
2020,TLI6,Outer London - South,P (85),Education,2054,26405,20230,47635
2021,TLI6,Outer London - South,P (85),Education,2166,25055,21195,45555
2022,TLI6,Outer London - South,P (85),Education,2026,23825,22000,46200
