DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2018,TLE31,"Barnsley, Doncaster and Rotherham",N (77-82),Administrative and support service activities,641,17990,8555,26120
2019,TLE31,"Barnsley, Doncaster and Rotherham",N (77-82),Administrative and support service activities,656,15090,8515,23220
2020,TLE31,"Barnsley, Doncaster and Rotherham",N (77-82),Administrative and support service activities,580,18060,9880,28920
2021,TLE31,"Barnsley, Doncaster and Rotherham",N (77-82),Administrative and support service activities,669,16150,9935,25585
2022,TLE31,"Barnsley, Doncaster and Rotherham",N (77-82),Administrative and support service activities,741,15710,9385,24940
2015,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,844,13960,7200,18160
2016,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,839,12660,3190,15060
2017,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,828,12710,2250,14110
2018,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,823,12810,2250,14960
2019,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,772,8660,4735,13560
2020,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,805,9560,5210,15510
2021,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,854,10360,4370,15010
2022,TLE31,"Barnsley, Doncaster and Rotherham",O (84),Public administration and defence,943,11460,4520,15860
2015,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,1004,18285,20500,28410
2016,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,956,18345,9555,28220
2017,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,972,16890,9810,27255
2018,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,1029,18370,9455,27915
2019,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,992,13990,12190,26570
2020,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,1036,14110,11000,26180
2021,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,1150,15480,13130,28865
2022,TLE31,"Barnsley, Doncaster and Rotherham",P (85),Education,1260,14275,10880,26280
2015,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1457,26250,42100,47850
2016,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1552,28350,23450,52850
2017,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1589,26800,19750,47450
2018,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1596,27500,20450,47250
2019,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1736,27000,21250,48650
2020,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1715,26650,16975,44350
2021,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1934,29550,21300,51750
2022,TLE31,"Barnsley, Doncaster and Rotherham",Q (86-88),Human health and social work activities,1966,28800,22425,51350
2015,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",121,2745,8970,7420
2016,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",129,2335,4530,7155
2017,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",131,2555,3810,6390
2018,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",135,2475,3985,6690
2019,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",140,2185,3590,5855
2020,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",82,2695,4165,7070
2021,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",107,2220,4160,6595
2022,TLE31,"Barnsley, Doncaster and Rotherham",R (90-93),"Arts, entertainment and recreation",139,2175,4045,6480
2015,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,165,2325,3610,4465
2016,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,183,2545,1945,5255
2017,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,197,1810,1615,3680
2018,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,205,1880,1460,3735
2019,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,215,3475,2395,6800
2020,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,196,2065,1795,4735
2021,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,197,3360,2060,5870
2022,TLE31,"Barnsley, Doncaster and Rotherham",S (94-96),Other service activities,223,2025,1755,4370
2015,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,19,0,0,0
2016,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,30,0,0,0
2017,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,23,0,0,0
2018,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,23,0,0,0
2019,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,26,0,0,0
2020,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,21,0,0,0
2021,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,9,0,0,0
2022,TLE31,"Barnsley, Doncaster and Rotherham",T (97-98),Activities of households,5,0,0,0
2015,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",16,130,100,540
2016,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",9,270,125,695
2017,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,120,65,550
2018,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",9,220,45,615
2019,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",16,160,55,555
2020,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",11,125,65,590
2021,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",14,150,70,560
2022,TLE32,Sheffield,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",15,215,55,645
2015,TLE32,Sheffield,C (10-33),Manufacturing,1168,20880,3880,23495
2016,TLE32,Sheffield,C (10-33),Manufacturing,1066,18270,1540,19855
2017,TLE32,Sheffield,C (10-33),Manufacturing,1138,20720,2280,23175
2018,TLE32,Sheffield,C (10-33),Manufacturing,1199,21950,2220,24140
2019,TLE32,Sheffield,C (10-33),Manufacturing,1215,20205,2365,22185
2020,TLE32,Sheffield,C (10-33),Manufacturing,1212,18655,1705,20515
2021,TLE32,Sheffield,C (10-33),Manufacturing,1152,19785,1885,22020
2022,TLE32,Sheffield,C (10-33),Manufacturing,1213,18255,1715,20635
2015,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",250,1450,130,1585
2016,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",229,1470,65,1525
2017,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",207,1370,30,1370
2018,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",170,1600,110,1830
2019,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",165,1160,25,1195
2020,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",125,1475,195,1640
2021,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",129,1465,30,1490
2022,TLE32,Sheffield,DE (35-39),"Electricity, gas, water; sewerage and waste management",129,1650,265,1925
2015,TLE32,Sheffield,F (41-43),Construction,597,7660,1730,8970
2016,TLE32,Sheffield,F (41-43),Construction,619,7900,1125,9525
2017,TLE32,Sheffield,F (41-43),Construction,658,7745,1075,9145
2018,TLE32,Sheffield,F (41-43),Construction,606,6915,895,7965
2019,TLE32,Sheffield,F (41-43),Construction,674,8825,1140,10040
2020,TLE32,Sheffield,F (41-43),Construction,554,7705,1730,9235
2021,TLE32,Sheffield,F (41-43),Construction,622,7000,1180,8685
2022,TLE32,Sheffield,F (41-43),Construction,811,7660,915,9240
2015,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1305,22510,34690,41810
2016,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1448,23740,18140,42780
2017,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1492,22215,18820,41220
2018,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1369,22350,18835,42065
2019,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1433,22555,18250,41090
2020,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1538,19940,16120,37375
2021,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1557,18210,15820,35970
2022,TLE32,Sheffield,G (45-47),Wholesale and retail trade; repair of motor vehicles,1626,20905,17965,40095
2015,TLE32,Sheffield,H (49-53),Transportation and storage,356,7785,3080,9550
2016,TLE32,Sheffield,H (49-53),Transportation and storage,313,7750,1475,9335
2017,TLE32,Sheffield,H (49-53),Transportation and storage,334,8030,1620,10080
2018,TLE32,Sheffield,H (49-53),Transportation and storage,338,8585,1805,10225
2019,TLE32,Sheffield,H (49-53),Transportation and storage,375,10215,1790,12190
2020,TLE32,Sheffield,H (49-53),Transportation and storage,368,9020,1505,10320
2021,TLE32,Sheffield,H (49-53),Transportation and storage,371,8210,1775,10265
2022,TLE32,Sheffield,H (49-53),Transportation and storage,363,8100,1570,10185
2015,TLE32,Sheffield,I (55-56),Accommodation and food service activities,284,5275,19250,15800
2016,TLE32,Sheffield,I (55-56),Accommodation and food service activities,302,5150,9735,15410
2017,TLE32,Sheffield,I (55-56),Accommodation and food service activities,346,5675,11260,17845
2018,TLE32,Sheffield,I (55-56),Accommodation and food service activities,344,5780,11490,18445
2019,TLE32,Sheffield,I (55-56),Accommodation and food service activities,351,5410,10535,16380
2020,TLE32,Sheffield,I (55-56),Accommodation and food service activities,218,5105,10535,15510
2021,TLE32,Sheffield,I (55-56),Accommodation and food service activities,271,5615,11695,17800
2022,TLE32,Sheffield,I (55-56),Accommodation and food service activities,377,6385,12035,18555
2015,TLE32,Sheffield,J (58-63),Information and communication,717,7025,2590,8415
2016,TLE32,Sheffield,J (58-63),Information and communication,738,7410,1305,8985
2017,TLE32,Sheffield,J (58-63),Information and communication,692,7045,1610,8595
2018,TLE32,Sheffield,J (58-63),Information and communication,774,9160,1840,11645
2019,TLE32,Sheffield,J (58-63),Information and communication,850,10205,1510,11880
2020,TLE32,Sheffield,J (58-63),Information and communication,1038,8760,1560,10125
2021,TLE32,Sheffield,J (58-63),Information and communication,1138,9855,2340,12320
2022,TLE32,Sheffield,J (58-63),Information and communication,1199,9595,1430,10710
2015,TLE32,Sheffield,K (64-66),Financial and insurance activities,1128,7810,3920,9360
2016,TLE32,Sheffield,K (64-66),Financial and insurance activities,1017,7660,1685,8995
2017,TLE32,Sheffield,K (64-66),Financial and insurance activities,876,7575,1770,9345
2018,TLE32,Sheffield,K (64-66),Financial and insurance activities,850,7480,1710,9630
2019,TLE32,Sheffield,K (64-66),Financial and insurance activities,917,7220,1830,9245
2020,TLE32,Sheffield,K (64-66),Financial and insurance activities,960,7110,1665,9290
2021,TLE32,Sheffield,K (64-66),Financial and insurance activities,1257,7605,1750,9665
2022,TLE32,Sheffield,K (64-66),Financial and insurance activities,1447,7525,1840,8945
2015,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",516,2335,1550,3390
2016,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",478,1935,1210,3310
2017,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",462,2160,905,3550
2018,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",476,2230,860,3925
2019,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",494,2105,835,4550
2020,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",462,1895,860,3600
2021,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",461,2520,890,3635
2022,TLE32,Sheffield,L (68),"Real estate activities, excluding imputed rental",496,1915,1135,3440
2015,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",676,14685,7740,19440
2016,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",639,14195,4225,20185
2017,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",714,15745,6035,22800
2018,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",722,13565,6405,20840
2019,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",804,14320,6210,21055
2020,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",800,13245,5855,20060
2021,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",923,13695,5285,20450
2022,TLE32,Sheffield,M (69-75),"Professional, scientific and technical activities",1107,14260,5815,21090
2015,TLE32,Sheffield,N (77-82),Administrative and support service activities,520,12245,13270,18685
2016,TLE32,Sheffield,N (77-82),Administrative and support service activities,558,10810,8705,19570
2017,TLE32,Sheffield,N (77-82),Administrative and support service activities,588,12645,8550,21650
2018,TLE32,Sheffield,N (77-82),Administrative and support service activities,623,12880,6910,20395
2019,TLE32,Sheffield,N (77-82),Administrative and support service activities,551,11500,8025,19055
2020,TLE32,Sheffield,N (77-82),Administrative and support service activities,559,15105,7140,22670
2021,TLE32,Sheffield,N (77-82),Administrative and support service activities,642,12780,9685,21810
2022,TLE32,Sheffield,N (77-82),Administrative and support service activities,676,12780,8555,21305
2015,TLE32,Sheffield,O (84),Public administration and defence,650,9230,5740,11930
2016,TLE32,Sheffield,O (84),Public administration and defence,720,9470,3350,12170
2017,TLE32,Sheffield,O (84),Public administration and defence,717,9470,2850,12270
2018,TLE32,Sheffield,O (84),Public administration and defence,675,8870,3020,11870
2019,TLE32,Sheffield,O (84),Public administration and defence,712,9420,3495,12870
2020,TLE32,Sheffield,O (84),Public administration and defence,814,12220,4480,15520
2021,TLE32,Sheffield,O (84),Public administration and defence,905,12340,4340,16610
2022,TLE32,Sheffield,O (84),Public administration and defence,992,13540,3890,16850
2015,TLE32,Sheffield,P (85),Education,1658,20335,22000,32465
2016,TLE32,Sheffield,P (85),Education,1703,19975,13265,32865
2017,TLE32,Sheffield,P (85),Education,1660,19705,12255,32630
2018,TLE32,Sheffield,P (85),Education,1702,19425,11750,33515
2019,TLE32,Sheffield,P (85),Education,1721,19030,12995,33205
2020,TLE32,Sheffield,P (85),Education,1783,20145,12745,33030
2021,TLE32,Sheffield,P (85),Education,1873,19515,14685,34560
2022,TLE32,Sheffield,P (85),Education,2066,20030,12620,32500
2015,TLE32,Sheffield,Q (86-88),Human health and social work activities,1269,22650,35910,40900
2016,TLE32,Sheffield,Q (86-88),Human health and social work activities,1332,23510,18150,42300
2017,TLE32,Sheffield,Q (86-88),Human health and social work activities,1399,23875,17270,41075
2018,TLE32,Sheffield,Q (86-88),Human health and social work activities,1416,24375,16800,41025
2019,TLE32,Sheffield,Q (86-88),Human health and social work activities,1516,25950,16600,43100
2020,TLE32,Sheffield,Q (86-88),Human health and social work activities,1538,25700,15025,40725
2021,TLE32,Sheffield,Q (86-88),Human health and social work activities,1689,23575,18625,42025
2022,TLE32,Sheffield,Q (86-88),Human health and social work activities,1698,25400,19000,44600
2015,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",119,2685,7440,6405
2016,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",108,2665,3470,6350
2017,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",118,2595,3845,6885
2018,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",125,2845,4085,7010
2019,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",142,2580,4325,6725
2020,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",99,3290,3220,6545
2021,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",123,2320,3390,5660
2022,TLE32,Sheffield,R (90-93),"Arts, entertainment and recreation",138,2310,3910,6345
2015,TLE32,Sheffield,S (94-96),Other service activities,217,1805,3270,3740
2016,TLE32,Sheffield,S (94-96),Other service activities,234,2115,2020,4545
2017,TLE32,Sheffield,S (94-96),Other service activities,221,1485,1510,3305
2018,TLE32,Sheffield,S (94-96),Other service activities,219,1945,1375,3565
2019,TLE32,Sheffield,S (94-96),Other service activities,248,2785,1955,5145
2020,TLE32,Sheffield,S (94-96),Other service activities,195,1925,1915,4550
2021,TLE32,Sheffield,S (94-96),Other service activities,196,2690,1815,4940
2022,TLE32,Sheffield,S (94-96),Other service activities,226,1935,2030,4015
2015,TLE32,Sheffield,T (97-98),Activities of households,13,0,0,0
2016,TLE32,Sheffield,T (97-98),Activities of households,21,0,0,0
2017,TLE32,Sheffield,T (97-98),Activities of households,16,0,0,0
2018,TLE32,Sheffield,T (97-98),Activities of households,16,0,0,0
2019,TLE32,Sheffield,T (97-98),Activities of households,18,0,0,0
2020,TLE32,Sheffield,T (97-98),Activities of households,14,0,0,0
2021,TLE32,Sheffield,T (97-98),Activities of households,6,0,0,0
2022,TLE32,Sheffield,T (97-98),Activities of households,3,0,0,0
2015,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",18,220,210,1055
2016,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",13,445,215,1430
2017,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",13,190,110,1055
2018,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",15,325,105,1250
2019,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",19,225,115,1045
2020,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",16,250,120,1130
2021,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",14,225,110,1080
2022,TLE41,Bradford,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",14,255,85,1100
2015,TLE41,Bradford,C (10-33),Manufacturing,1341,23345,3630,25280
2016,TLE41,Bradford,C (10-33),Manufacturing,1292,20810,1635,22720
2017,TLE41,Bradford,C (10-33),Manufacturing,1393,24145,2345,26695
2018,TLE41,Bradford,C (10-33),Manufacturing,1545,23860,3320,27265
2019,TLE41,Bradford,C (10-33),Manufacturing,1505,22655,3665,26730
2020,TLE41,Bradford,C (10-33),Manufacturing,1517,21595,2255,24185
2021,TLE41,Bradford,C (10-33),Manufacturing,1384,22655,2795,25655
2022,TLE41,Bradford,C (10-33),Manufacturing,1418,22705,2385,25130
2015,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",624,2285,800,2760
2016,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",568,2445,335,2745
2017,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",471,2385,205,2410
2018,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",408,3170,170,3230
2019,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",390,2950,145,3005
2020,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",354,3010,260,3665
2021,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",560,3005,185,3040
2022,TLE41,Bradford,DE (35-39),"Electricity, gas, water; sewerage and waste management",531,2470,255,2585
2015,TLE41,Bradford,F (41-43),Construction,365,6050,1410,7125
2016,TLE41,Bradford,F (41-43),Construction,379,6265,920,7670
2017,TLE41,Bradford,F (41-43),Construction,398,6430,925,7940
2018,TLE41,Bradford,F (41-43),Construction,394,5445,755,6620
2019,TLE41,Bradford,F (41-43),Construction,400,7180,1045,8885
2020,TLE41,Bradford,F (41-43),Construction,320,6585,1415,8270
2021,TLE41,Bradford,F (41-43),Construction,389,6085,1175,7900
2022,TLE41,Bradford,F (41-43),Construction,545,7005,835,8940
2015,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1098,19345,24430,33305
2016,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1090,21270,13200,36345
2017,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1215,20915,13145,35355
2018,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1223,19405,12725,33850
2019,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1229,20045,13200,34650
2020,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1283,19380,13210,33835
2021,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1361,18960,12655,32760
2022,TLE41,Bradford,G (45-47),Wholesale and retail trade; repair of motor vehicles,1494,22145,14155,37700
2015,TLE41,Bradford,H (49-53),Transportation and storage,274,6145,3550,7915
2016,TLE41,Bradford,H (49-53),Transportation and storage,282,6115,1745,8150
2017,TLE41,Bradford,H (49-53),Transportation and storage,340,6715,1500,8180
2018,TLE41,Bradford,H (49-53),Transportation and storage,353,7655,1735,9345
2019,TLE41,Bradford,H (49-53),Transportation and storage,330,5970,1245,7290
2020,TLE41,Bradford,H (49-53),Transportation and storage,317,5945,1215,7320
2021,TLE41,Bradford,H (49-53),Transportation and storage,320,6355,2075,8810
2022,TLE41,Bradford,H (49-53),Transportation and storage,369,8050,1430,9435
2015,TLE41,Bradford,I (55-56),Accommodation and food service activities,152,3560,12290,10105
2016,TLE41,Bradford,I (55-56),Accommodation and food service activities,172,3295,6035,9940
2017,TLE41,Bradford,I (55-56),Accommodation and food service activities,187,3670,7045,11415
2018,TLE41,Bradford,I (55-56),Accommodation and food service activities,219,3865,8065,12845
2019,TLE41,Bradford,I (55-56),Accommodation and food service activities,237,4310,6390,11490
2020,TLE41,Bradford,I (55-56),Accommodation and food service activities,169,3535,6320,10170
2021,TLE41,Bradford,I (55-56),Accommodation and food service activities,209,4145,8645,13390
2022,TLE41,Bradford,I (55-56),Accommodation and food service activities,257,4445,8630,13110
2015,TLE41,Bradford,J (58-63),Information and communication,247,3390,4130,5115
2016,TLE41,Bradford,J (58-63),Information and communication,309,3685,1990,6055
2017,TLE41,Bradford,J (58-63),Information and communication,294,3605,3610,7160
2018,TLE41,Bradford,J (58-63),Information and communication,283,3990,870,4915
2019,TLE41,Bradford,J (58-63),Information and communication,271,3740,540,4375
2020,TLE41,Bradford,J (58-63),Information and communication,218,3040,655,3695
2021,TLE41,Bradford,J (58-63),Information and communication,278,3090,715,3970
2022,TLE41,Bradford,J (58-63),Information and communication,219,2755,950,3600
2015,TLE41,Bradford,K (64-66),Financial and insurance activities,342,7210,2760,8645
2016,TLE41,Bradford,K (64-66),Financial and insurance activities,426,6225,1350,7170
2017,TLE41,Bradford,K (64-66),Financial and insurance activities,620,6345,1460,7440
2018,TLE41,Bradford,K (64-66),Financial and insurance activities,496,5785,1320,7165
2019,TLE41,Bradford,K (64-66),Financial and insurance activities,469,4850,1435,6200
2020,TLE41,Bradford,K (64-66),Financial and insurance activities,456,5115,1275,6550
2021,TLE41,Bradford,K (64-66),Financial and insurance activities,483,4985,1520,6500
2022,TLE41,Bradford,K (64-66),Financial and insurance activities,857,6335,1625,8105
2015,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",434,2215,1510,3375
2016,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",466,2230,950,3400
2017,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",484,2100,690,3140
2018,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",500,2135,785,3410
2019,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",530,2210,690,3985
2020,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",537,2200,995,8160
2021,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",467,2300,795,3775
2022,TLE41,Bradford,L (68),"Real estate activities, excluding imputed rental",541,1925,830,3025
2015,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",519,8950,4260,11545
2016,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",583,9735,1900,11930
2017,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",659,9935,2515,13575
2018,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",614,9390,2770,12680
2019,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",594,9360,2715,12145
2020,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",649,10175,2885,13570
2021,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",709,10215,2325,13665
2022,TLE41,Bradford,M (69-75),"Professional, scientific and technical activities",785,9560,2420,12385
2015,TLE41,Bradford,N (77-82),Administrative and support service activities,249,9810,6030,12670
2016,TLE41,Bradford,N (77-82),Administrative and support service activities,251,7940,4245,12450
2017,TLE41,Bradford,N (77-82),Administrative and support service activities,252,9180,5295,14600
2018,TLE41,Bradford,N (77-82),Administrative and support service activities,263,6935,3950,11115
2019,TLE41,Bradford,N (77-82),Administrative and support service activities,264,6215,4250,10850
2020,TLE41,Bradford,N (77-82),Administrative and support service activities,226,8060,4190,13010
2021,TLE41,Bradford,N (77-82),Administrative and support service activities,372,8080,5245,13195
2022,TLE41,Bradford,N (77-82),Administrative and support service activities,345,7790,5340,13480
2015,TLE41,Bradford,O (84),Public administration and defence,502,5525,6810,9250
2016,TLE41,Bradford,O (84),Public administration and defence,480,5400,2855,8050
2017,TLE41,Bradford,O (84),Public administration and defence,525,5950,3355,9050
2018,TLE41,Bradford,O (84),Public administration and defence,536,5960,3335,9510
2019,TLE41,Bradford,O (84),Public administration and defence,538,5935,2860,8535
2020,TLE41,Bradford,O (84),Public administration and defence,570,6200,3070,9100
2021,TLE41,Bradford,O (84),Public administration and defence,553,5970,2840,8570
2022,TLE41,Bradford,O (84),Public administration and defence,574,6020,1840,7620
2015,TLE41,Bradford,P (85),Education,832,13490,20120,24995
2016,TLE41,Bradford,P (85),Education,794,12740,10075,22725
2017,TLE41,Bradford,P (85),Education,724,12525,9245,21570
2018,TLE41,Bradford,P (85),Education,753,13455,9710,22760
2019,TLE41,Bradford,P (85),Education,767,12615,9230,21255
2020,TLE41,Bradford,P (85),Education,806,13370,8175,21025
2021,TLE41,Bradford,P (85),Education,867,13345,9600,22855
2022,TLE41,Bradford,P (85),Education,933,12650,7905,21450
2015,TLE41,Bradford,Q (86-88),Human health and social work activities,965,16075,29050,30825
2016,TLE41,Bradford,Q (86-88),Human health and social work activities,1026,18525,13200,32350
2017,TLE41,Bradford,Q (86-88),Human health and social work activities,982,18400,13450,31350
2018,TLE41,Bradford,Q (86-88),Human health and social work activities,1003,18725,13275,31800
2019,TLE41,Bradford,Q (86-88),Human health and social work activities,1150,18240,13845,32725
2020,TLE41,Bradford,Q (86-88),Human health and social work activities,1225,20140,13125,32975
2021,TLE41,Bradford,Q (86-88),Human health and social work activities,1369,21520,15610,38425
2022,TLE41,Bradford,Q (86-88),Human health and social work activities,1437,23400,14725,38675
2015,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",63,1545,4990,3915
2016,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",74,1435,2595,4060
2017,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",71,1315,2085,3420
2018,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",90,1475,2250,4005
2019,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",89,1220,2475,3805
2020,TLE41,Bradford,R (90-93),"Arts, entertainment and recreation",70,1780,2220,4160
