DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,4,35,45
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,3,50,40
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,3,70,20
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,3,55,20
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,2,40,20
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,58-60,Publishing; film and TV production and broadcasting,5,25,20
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,9,320,70
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,13,350,40
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,17,395,40
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,30,460,65
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,46,570,75
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,51,570,75
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,66,490,75
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,61-63,Telecommunications; information technology,77,540,80
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,18,125,150
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,20,100,75
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,23,100,50
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,20,110,70
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,21,100,45
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,15,75,40
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,14,75,40
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,64,Financial service activities,14,55,25
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",10,45,30
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",11,55,15
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",16,100,20
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",7,80,5
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",2,115,20
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",2,65,0
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",2,65,35
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,65-66,"Insurance, pension funding and auxiliary financial activities",1,50,15
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",67,215,180
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",73,295,95
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",79,205,110
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",75,215,90
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",75,285,135
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",91,290,125
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",77,305,115
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,68,"Real estate activities, excluding imputed rental",86,265,115
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,9,220,210
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,10,335,85
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,9,235,150
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,9,300,135
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,11,250,90
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,10,205,85
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,13,190,60
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,69,Legal and accounting activities,13,245,70
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,15,400,290
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,14,350,70
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,10,180,60
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,11,205,55
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,12,205,60
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,7,180,65
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,10,130,55
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,70,Head offices and management consultancy,9,105,35
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,72,1055,350
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,72,1005,145
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,73,1065,135
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,67,1020,150
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,78,1100,155
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,49,910,115
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,47,860,95
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,71,Architectural and engineering activities,53,850,105
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,14,140,40
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,9,35,10
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,9,60,20
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,7,45,20
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,5,30,5
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,5,55,10
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,7,25,10
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,72-73,Research and development; advertising and market research,7,35,10
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",9,140,20
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",14,145,50
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",13,115,65
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",7,90,40
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",12,130,45
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",9,100,85
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",8,190,60
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,74,"Other professional, scientific and technical activities",7,215,25
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,5,150,100
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,5,100,50
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,6,75,45
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,7,100,50
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,8,200,75
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,8,125,100
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,9,125,100
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,75,Veterinary activities,10,150,100
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,10,145,60
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,9,95,10
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,12,130,20
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,15,255,45
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,18,320,15
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,21,150,40
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,15,180,20
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,77,Rental and leasing activities,16,165,20
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,12,595,320
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,11,475,210
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,11,465,260
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,13,565,155
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,9,440,145
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,7,195,60
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,6,190,100
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,78-80,Employment activities; tourism and security services,9,150,30
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,8,185,100
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,7,195,140
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,9,170,165
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,11,210,90
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,14,230,55
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,6,115,125
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,6,150,120
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,81,Services to buildings and landscape activities,7,200,160
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,9,155,150
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,9,200,45
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,12,255,40
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,11,240,125
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,9,270,80
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,6,205,175
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,11,370,75
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,82,Office administration and business support activities,7,275,75
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,153,945,3110
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,167,1315,1360
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,166,960,1555
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,171,1060,1550
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,164,1060,780
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,157,1320,750
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,160,1420,640
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,O (84),Public administration and defence,157,1430,685
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,99,1245,3270
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,95,1165,1605
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,96,990,1415
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,97,990,1525
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,101,1160,1920
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,88,1255,2105
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,104,1430,1680
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,P (85),Education,109,1195,1710
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,211,1045,4220
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,216,1045,2120
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,234,1120,1990
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,222,840,1535
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,208,845,1585
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,125,1045,1445
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,193,1230,1210
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,86,Human health activities,218,1145,1485
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,32,520,1150
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,31,520,650
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,45,520,575
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,50,545,675
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,43,645,550
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,34,510,605
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,42,460,470
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,87,Residential care activities,53,440,430
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,14,500,1150
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,12,425,525
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,13,400,525
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,15,500,575
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,12,500,650
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,12,400,475
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,20,550,475
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,88,Social work activities,28,675,475
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",6,145,470
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",6,260,255
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",6,190,230
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",7,200,195
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",7,245,235
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",4,165,175
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",8,235,170
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,90-91,"Creative, arts, entertainment and cultural activities",10,190,205
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,19,370,1120
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,23,420,605
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,22,260,685
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,21,350,355
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,22,315,345
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,16,245,185
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,13,245,320
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,92-93,Gambling and betting; sports and recreation activities,16,350,410
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,7,60,230
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,7,115,135
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,7,65,160
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,8,100,110
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,7,45,100
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,5,40,90
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,6,60,115
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,94,Activities of membership organisations,7,65,65
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,30,40
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,20,30
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,30,20
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,30,20
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,30,30
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,0,0
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,0,0
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,95,"Repair of computers, personal and household goods",0,5,0
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,26,165,280
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,23,195,135
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,26,130,130
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,23,170,145
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,20,95,95
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,17,470,120
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,35,505,120
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,96,Other personal service activities,33,145,80
2015,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,4,0,0
2016,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,4,0,0
2017,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,4,0,0
2018,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,5,0,0
2019,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,6,0,0
2020,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,5,0,0
2021,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,4,0,0
2022,TLM61,Caithness & Sutherland and Ross & Cromarty,T (97-98),Activities of households,3,0,0
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",106,710,190
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",87,790,105
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",98,775,140
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",96,1575,890
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",121,1650,925
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",123,1545,755
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",105,2030,810
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",110,1995,865
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",451,3435,1780
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",449,3130,935
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",543,3060,990
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",564,3090,930
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",536,3190,725
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",605,3955,320
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",578,3095,730
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CA (10-12),"Manufacture of food, beverages and tobacco",580,3165,625
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",53,670,250
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",36,720,125
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",38,655,210
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",40,660,185
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",43,670,170
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",22,680,165
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",46,645,115
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CB (13-15),"Manufacture of textiles, wearing apparel and leather",74,620,155
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,76,765,80
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,84,880,80
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,80,855,45
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,92,845,45
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,81,785,30
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,58,870,75
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,60,880,55
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CC (16-18),Manufacture of wood and paper products and printing,50,695,55
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",386,1330,150
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",290,1330,65
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",244,1400,85
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",261,1130,75
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",198,1105,80
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",119,670,35
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",141,880,60
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",113,975,60
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,58,655,80
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,61,625,45
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,58,615,40
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,52,670,35
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,47,580,30
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,61,855,40
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,55,805,45
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CH (24-25),Manufacture of basic and fabricated metal products,56,655,15
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",7,100,10
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",8,130,0
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",7,65,5
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",7,85,0
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",12,90,0
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",9,70,0
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",10,90,0
