DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2019,TLJ4,Kent,A-E,Production sector,5830,63800,6325,77010
2020,TLJ4,Kent,A-E,Production sector,5887,58715,6905,72130
2021,TLJ4,Kent,A-E,Production sector,5908,57510,6625,69775
2022,TLJ4,Kent,A-E,Production sector,5428,59135,7070,71950
2015,TLJ4,Kent,F (41-43),Construction,3742,35450,4265,43310
2016,TLJ4,Kent,F (41-43),Construction,3879,38650,6295,47410
2017,TLJ4,Kent,F (41-43),Construction,4188,40035,6985,51275
2018,TLJ4,Kent,F (41-43),Construction,4331,37020,7060,48845
2019,TLJ4,Kent,F (41-43),Construction,4616,41570,5985,50475
2020,TLJ4,Kent,F (41-43),Construction,4322,45445,8160,57390
2021,TLJ4,Kent,F (41-43),Construction,4835,47060,8990,58660
2022,TLJ4,Kent,F (41-43),Construction,5577,42660,9125,55840
2015,TLJ4,Kent,G-T,Services sector,24577,377030,220240,615590
2016,TLJ4,Kent,G-T,Services sector,25699,368320,230120,612540
2017,TLJ4,Kent,G-T,Services sector,26587,354995,233960,605895
2018,TLJ4,Kent,G-T,Services sector,27453,356205,235355,607480
2019,TLJ4,Kent,G-T,Services sector,28847,367555,235980,617655
2020,TLJ4,Kent,G-T,Services sector,28498,364905,223590,602420
2021,TLJ4,Kent,G-T,Services sector,29587,375455,235900,626260
2022,TLJ4,Kent,G-T,Services sector,33074,394420,229155,639560
2015,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,10995,110070,10030,131510
2016,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,10851,116590,11165,139365
2017,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,11310,107500,11015,133410
2018,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,11430,114230,10575,138490
2019,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,12077,117275,12095,141245
2020,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,11185,115200,10365,137550
2021,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,11255,112515,12325,138620
2022,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",A-E,Production sector,12441,116325,11450,140035
2015,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4146,49020,5300,56920
2016,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4194,51915,6380,60515
2017,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4547,52635,8195,64970
2018,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4489,51935,9155,64950
2019,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4712,58410,7565,71140
2020,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,4083,49550,9225,63470
2021,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,5112,50510,7795,59950
2022,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",F (41-43),Construction,5865,53340,10295,68505
2015,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,46340,623030,368020,1018110
2016,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,48233,616460,374140,1025435
2017,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,49977,625365,379210,1033745
2018,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,51463,626020,390045,1048595
2019,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,53875,636995,393060,1059360
2020,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,52587,657260,383465,1058620
2021,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,58472,668620,390195,1083055
2022,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol area",G-T,Services sector,64398,671595,399055,1092060
2015,TLK2,Dorset and Somerset,A-E,Production sector,4701,62370,7455,82155
2016,TLK2,Dorset and Somerset,A-E,Production sector,4673,65565,8220,86230
2017,TLK2,Dorset and Somerset,A-E,Production sector,4972,63575,6690,83075
2018,TLK2,Dorset and Somerset,A-E,Production sector,5308,63965,6890,84035
2019,TLK2,Dorset and Somerset,A-E,Production sector,5390,61965,9000,84600
2020,TLK2,Dorset and Somerset,A-E,Production sector,5466,61555,6780,82965
2021,TLK2,Dorset and Somerset,A-E,Production sector,5488,65155,8885,88210
2022,TLK2,Dorset and Somerset,A-E,Production sector,5923,63395,7265,82910
2015,TLK2,Dorset and Somerset,F (41-43),Construction,1871,25340,2980,29490
2016,TLK2,Dorset and Somerset,F (41-43),Construction,1941,25310,3540,30905
2017,TLK2,Dorset and Somerset,F (41-43),Construction,2151,25195,4195,32050
2018,TLK2,Dorset and Somerset,F (41-43),Construction,2265,25200,5300,33390
2019,TLK2,Dorset and Somerset,F (41-43),Construction,2191,28725,3805,35735
2020,TLK2,Dorset and Somerset,F (41-43),Construction,1942,23490,4910,31485
2021,TLK2,Dorset and Somerset,F (41-43),Construction,2198,23595,4045,30175
2022,TLK2,Dorset and Somerset,F (41-43),Construction,2547,26385,5435,34655
2015,TLK2,Dorset and Somerset,G-T,Services sector,16895,264305,179550,460210
2016,TLK2,Dorset and Somerset,G-T,Services sector,17403,261780,187890,464040
2017,TLK2,Dorset and Somerset,G-T,Services sector,18682,265205,193385,473795
2018,TLK2,Dorset and Somerset,G-T,Services sector,18945,264820,200735,480345
2019,TLK2,Dorset and Somerset,G-T,Services sector,19615,262500,196680,476575
2020,TLK2,Dorset and Somerset,G-T,Services sector,18804,267565,187530,469475
2021,TLK2,Dorset and Somerset,G-T,Services sector,20937,273560,188440,478795
2022,TLK2,Dorset and Somerset,G-T,Services sector,22897,278500,190380,483505
2015,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1612,19995,3315,31615
2016,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1613,20990,3255,33990
2017,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1833,19050,2975,31295
2018,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1814,19630,3125,31505
2019,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1819,18350,3620,31410
2020,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1813,19290,3000,31275
2021,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,1894,21345,3630,34215
2022,TLK3,Cornwall and Isles of Scilly,A-E,Production sector,2058,22410,2885,34550
2015,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,838,10210,1245,13435
2016,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,879,11250,1865,14995
2017,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,988,10590,2045,14605
2018,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,991,10390,2695,15005
2019,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,1020,11475,2210,16465
2020,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,1032,10320,2780,15765
2021,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,1050,10845,2385,15125
2022,TLK3,Cornwall and Isles of Scilly,F (41-43),Construction,1240,12165,2510,16280
2015,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,5718,95415,77245,181110
2016,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,6018,95725,76555,183505
2017,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,6571,98200,78355,187745
2018,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,6763,96900,81575,187885
2019,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,6986,97520,81345,190235
2020,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,6479,98725,78940,185290
2021,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,7852,106805,83195,200435
2022,TLK3,Cornwall and Isles of Scilly,G-T,Services sector,8589,105475,84010,197280
2015,TLK4,Devon,A-E,Production sector,3659,44725,5755,65285
2016,TLK4,Devon,A-E,Production sector,3695,48450,6865,70915
2017,TLK4,Devon,A-E,Production sector,4058,47085,6560,68775
2018,TLK4,Devon,A-E,Production sector,4021,48185,7160,70965
2019,TLK4,Devon,A-E,Production sector,4013,48175,7195,72535
2020,TLK4,Devon,A-E,Production sector,3848,50385,5770,72680
2021,TLK4,Devon,A-E,Production sector,4261,52075,6695,77840
2022,TLK4,Devon,A-E,Production sector,4744,53295,6985,76875
2015,TLK4,Devon,F (41-43),Construction,1783,22315,2335,27270
2016,TLK4,Devon,F (41-43),Construction,1786,23535,2915,28600
2017,TLK4,Devon,F (41-43),Construction,1870,22610,3575,29245
2018,TLK4,Devon,F (41-43),Construction,1932,21955,4245,29275
2019,TLK4,Devon,F (41-43),Construction,2035,24470,3165,31895
2020,TLK4,Devon,F (41-43),Construction,1612,19840,4085,28610
2021,TLK4,Devon,F (41-43),Construction,1957,21240,3320,27785
2022,TLK4,Devon,F (41-43),Construction,2257,23695,4570,31465
2015,TLK4,Devon,G-T,Services sector,14925,234165,166030,413780
2016,TLK4,Devon,G-T,Services sector,15404,229450,164005,411820
2017,TLK4,Devon,G-T,Services sector,15947,229745,171055,414170
2018,TLK4,Devon,G-T,Services sector,16026,229310,173770,416070
2019,TLK4,Devon,G-T,Services sector,16635,230030,173545,422685
2020,TLK4,Devon,G-T,Services sector,15678,234280,168435,413600
2021,TLK4,Devon,G-T,Services sector,18802,243445,173020,430765
2022,TLK4,Devon,G-T,Services sector,20580,245535,170925,427215
2015,TLL1,West Wales,A-E,Production sector,7632,94105,12680,135070
2016,TLL1,West Wales,A-E,Production sector,7548,90230,11175,129690
2017,TLL1,West Wales,A-E,Production sector,7796,86030,13170,126730
2018,TLL1,West Wales,A-E,Production sector,7584,94325,7440,118715
2019,TLL1,West Wales,A-E,Production sector,7980,92520,8800,120185
2020,TLL1,West Wales,A-E,Production sector,7376,94165,9775,123775
2021,TLL1,West Wales,A-E,Production sector,7214,91070,9525,117140
2022,TLL1,West Wales,A-E,Production sector,8061,90405,9275,115325
2015,TLL1,West Wales,F (41-43),Construction,2117,30665,3290,37915
2016,TLL1,West Wales,F (41-43),Construction,2200,40010,3790,46630
2017,TLL1,West Wales,F (41-43),Construction,2348,29260,2955,36815
2018,TLL1,West Wales,F (41-43),Construction,2523,35560,3785,43120
2019,TLL1,West Wales,F (41-43),Construction,2607,30830,5395,40435
2020,TLL1,West Wales,F (41-43),Construction,2130,37615,3975,46290
2021,TLL1,West Wales,F (41-43),Construction,2506,29195,2850,38075
2022,TLL1,West Wales,F (41-43),Construction,2951,33500,5830,42515
2015,TLL1,West Wales,G-T,Services sector,19342,318300,247090,591650
2016,TLL1,West Wales,G-T,Services sector,20335,320455,251070,593210
2017,TLL1,West Wales,G-T,Services sector,21080,321110,250345,590870
2018,TLL1,West Wales,G-T,Services sector,22010,321605,253325,598265
2019,TLL1,West Wales,G-T,Services sector,23170,331555,246355,596115
2020,TLL1,West Wales,G-T,Services sector,21953,329245,238660,591305
2021,TLL1,West Wales,G-T,Services sector,23571,330220,249785,603405
2022,TLL1,West Wales,G-T,Services sector,25687,343135,250065,609745
2015,TLL2,East Wales,A-E,Production sector,6185,71950,8885,96905
2016,TLL2,East Wales,A-E,Production sector,6386,71910,7560,94180
2017,TLL2,East Wales,A-E,Production sector,6628,66700,8280,91350
2018,TLL2,East Wales,A-E,Production sector,7014,73430,4800,87855
2019,TLL2,East Wales,A-E,Production sector,7193,72495,5910,88840
2020,TLL2,East Wales,A-E,Production sector,6857,69780,6290,87445
2021,TLL2,East Wales,A-E,Production sector,6529,68200,6890,86515
2022,TLL2,East Wales,A-E,Production sector,7216,68705,6500,85500
2015,TLL2,East Wales,F (41-43),Construction,1378,16750,1720,20530
2016,TLL2,East Wales,F (41-43),Construction,1501,22235,1990,26075
2017,TLL2,East Wales,F (41-43),Construction,1508,18685,1755,21855
2018,TLL2,East Wales,F (41-43),Construction,1635,23235,2410,26820
2019,TLL2,East Wales,F (41-43),Construction,1652,20310,3315,25415
2020,TLL2,East Wales,F (41-43),Construction,1654,23645,2200,27925
2021,TLL2,East Wales,F (41-43),Construction,1581,17575,1725,21855
2022,TLL2,East Wales,F (41-43),Construction,1795,19420,3245,24795
2015,TLL2,East Wales,G-T,Services sector,16614,258560,166245,441235
2016,TLL2,East Wales,G-T,Services sector,17500,266400,166660,445120
2017,TLL2,East Wales,G-T,Services sector,17938,278410,168490,461015
2018,TLL2,East Wales,G-T,Services sector,18462,273095,173040,462720
2019,TLL2,East Wales,G-T,Services sector,19448,278245,171170,459945
2020,TLL2,East Wales,G-T,Services sector,18841,280980,161505,454860
2021,TLL2,East Wales,G-T,Services sector,20482,281835,169730,467135
2022,TLL2,East Wales,G-T,Services sector,22377,286780,167960,466165
2015,TLM5,North Eastern Scotland,A-E,Production sector,5066,57630,2650,61415
2016,TLM5,North Eastern Scotland,A-E,Production sector,4212,50110,4035,54785
2017,TLM5,North Eastern Scotland,A-E,Production sector,4328,50485,3695,55530
2018,TLM5,North Eastern Scotland,A-E,Production sector,4226,50080,5800,62315
2019,TLM5,North Eastern Scotland,A-E,Production sector,4341,48730,5560,59285
2020,TLM5,North Eastern Scotland,A-E,Production sector,3864,48840,6045,62300
2021,TLM5,North Eastern Scotland,A-E,Production sector,4049,47640,5425,59340
2022,TLM5,North Eastern Scotland,A-E,Production sector,4481,47165,5550,59085
2015,TLM5,North Eastern Scotland,F (41-43),Construction,928,12425,785,14090
2016,TLM5,North Eastern Scotland,F (41-43),Construction,930,13290,1390,15765
2017,TLM5,North Eastern Scotland,F (41-43),Construction,1013,12625,1500,14930
2018,TLM5,North Eastern Scotland,F (41-43),Construction,971,12790,1390,14330
2019,TLM5,North Eastern Scotland,F (41-43),Construction,972,12125,1300,14095
2020,TLM5,North Eastern Scotland,F (41-43),Construction,798,10615,1310,13015
2021,TLM5,North Eastern Scotland,F (41-43),Construction,690,14060,1400,15950
2022,TLM5,North Eastern Scotland,F (41-43),Construction,770,11880,1525,13895
2015,TLM5,North Eastern Scotland,G-T,Services sector,10540,131660,80400,215525
2016,TLM5,North Eastern Scotland,G-T,Services sector,10006,128120,79100,211760
2017,TLM5,North Eastern Scotland,G-T,Services sector,9806,122855,81595,209895
2018,TLM5,North Eastern Scotland,G-T,Services sector,10143,124075,82150,209825
2019,TLM5,North Eastern Scotland,G-T,Services sector,10227,124155,82115,209560
2020,TLM5,North Eastern Scotland,G-T,Services sector,9421,116995,75905,195610
2021,TLM5,North Eastern Scotland,G-T,Services sector,10005,118190,75855,195960
2022,TLM5,North Eastern Scotland,G-T,Services sector,11317,119355,74930,198165
2015,TLM6,Highlands and Islands,A-E,Production sector,2580,20965,3015,24775
2016,TLM6,Highlands and Islands,A-E,Production sector,2494,21680,3165,26335
2017,TLM6,Highlands and Islands,A-E,Production sector,2818,22185,3395,27115
2018,TLM6,Highlands and Islands,A-E,Production sector,2841,24035,7185,50440
2019,TLM6,Highlands and Islands,A-E,Production sector,3037,23550,7480,50125
2020,TLM6,Highlands and Islands,A-E,Production sector,2701,25315,6990,50535
2021,TLM6,Highlands and Islands,A-E,Production sector,2922,26965,7175,53340
2022,TLM6,Highlands and Islands,A-E,Production sector,3112,26130,7415,53335
2015,TLM6,Highlands and Islands,F (41-43),Construction,828,13700,995,16340
2016,TLM6,Highlands and Islands,F (41-43),Construction,820,13200,1415,15345
2017,TLM6,Highlands and Islands,F (41-43),Construction,843,12975,1455,16385
2018,TLM6,Highlands and Islands,F (41-43),Construction,868,12790,1535,15675
2019,TLM6,Highlands and Islands,F (41-43),Construction,889,12000,2005,15425
2020,TLM6,Highlands and Islands,F (41-43),Construction,676,11700,1405,14150
2021,TLM6,Highlands and Islands,F (41-43),Construction,881,14545,1450,17245
2022,TLM6,Highlands and Islands,F (41-43),Construction,1024,13510,1785,16595
2015,TLM6,Highlands and Islands,G-T,Services sector,6208,92310,75035,174745
2016,TLM6,Highlands and Islands,G-T,Services sector,6369,93515,75345,176495
2017,TLM6,Highlands and Islands,G-T,Services sector,6809,87860,75615,172040
2018,TLM6,Highlands and Islands,G-T,Services sector,6869,92385,75075,175060
2019,TLM6,Highlands and Islands,G-T,Services sector,7060,92105,77645,177845
2020,TLM6,Highlands and Islands,G-T,Services sector,6790,87860,72470,166635
2021,TLM6,Highlands and Islands,G-T,Services sector,7089,91545,71855,171510
2022,TLM6,Highlands and Islands,G-T,Services sector,7800,98335,72300,175010
2015,TLM7,Eastern Scotland,A-E,Production sector,7988,68005,6085,74520
2016,TLM7,Eastern Scotland,A-E,Production sector,8363,68690,5715,75995
2017,TLM7,Eastern Scotland,A-E,Production sector,8383,70340,5925,77140
2018,TLM7,Eastern Scotland,A-E,Production sector,8400,74500,13190,95950
2019,TLM7,Eastern Scotland,A-E,Production sector,8878,70405,13500,92860
2020,TLM7,Eastern Scotland,A-E,Production sector,8561,70255,13170,91725
2021,TLM7,Eastern Scotland,A-E,Production sector,9315,74770,13115,96320
2022,TLM7,Eastern Scotland,A-E,Production sector,10000,71980,14550,93695
2015,TLM7,Eastern Scotland,F (41-43),Construction,2644,42135,3435,48710
2016,TLM7,Eastern Scotland,F (41-43),Construction,2681,40160,4330,46340
2017,TLM7,Eastern Scotland,F (41-43),Construction,2967,40510,4940,48315
2018,TLM7,Eastern Scotland,F (41-43),Construction,3026,39965,4655,47175
2019,TLM7,Eastern Scotland,F (41-43),Construction,2934,40385,4320,47360
2020,TLM7,Eastern Scotland,F (41-43),Construction,2386,37875,4245,45130
2021,TLM7,Eastern Scotland,F (41-43),Construction,2912,44880,3830,50800
2022,TLM7,Eastern Scotland,F (41-43),Construction,3434,40055,5995,49730
2015,TLM7,Eastern Scotland,G-T,Services sector,35166,477125,279315,775590
2016,TLM7,Eastern Scotland,G-T,Services sector,37104,487550,281250,787210
2017,TLM7,Eastern Scotland,G-T,Services sector,39179,485000,285560,786320
2018,TLM7,Eastern Scotland,G-T,Services sector,40320,499150,289175,805475
2019,TLM7,Eastern Scotland,G-T,Services sector,42074,505240,288525,807040
2020,TLM7,Eastern Scotland,G-T,Services sector,39668,502705,276420,796355
2021,TLM7,Eastern Scotland,G-T,Services sector,43287,506755,295485,817760
2022,TLM7,Eastern Scotland,G-T,Services sector,47575,522040,287100,823770
2015,TLM8,West Central Scotland,A-E,Production sector,4798,47185,6475,54725
2016,TLM8,West Central Scotland,A-E,Production sector,4622,48120,4725,54115
2017,TLM8,West Central Scotland,A-E,Production sector,5029,52940,4570,58425
2018,TLM8,West Central Scotland,A-E,Production sector,5111,53470,4735,59240
2019,TLM8,West Central Scotland,A-E,Production sector,5494,50095,4820,55945
2020,TLM8,West Central Scotland,A-E,Production sector,5946,52865,5690,59955
2021,TLM8,West Central Scotland,A-E,Production sector,6016,52210,5855,59255
2022,TLM8,West Central Scotland,A-E,Production sector,6264,51235,5560,58350
2015,TLM8,West Central Scotland,F (41-43),Construction,2335,34815,2330,38595
2016,TLM8,West Central Scotland,F (41-43),Construction,2322,36080,3195,38830
2017,TLM8,West Central Scotland,F (41-43),Construction,2503,39385,3625,43985
2018,TLM8,West Central Scotland,F (41-43),Construction,2443,37995,3425,42825
2019,TLM8,West Central Scotland,F (41-43),Construction,2494,37620,3610,42380
2020,TLM8,West Central Scotland,F (41-43),Construction,2133,32360,3540,37760
2021,TLM8,West Central Scotland,F (41-43),Construction,2449,43735,3510,47260
2022,TLM8,West Central Scotland,F (41-43),Construction,2817,38415,4660,44665
2015,TLM8,West Central Scotland,G-T,Services sector,26352,400210,239295,650785
2016,TLM8,West Central Scotland,G-T,Services sector,27103,413695,235485,664775
2017,TLM8,West Central Scotland,G-T,Services sector,28451,397390,236150,644565
2018,TLM8,West Central Scotland,G-T,Services sector,29096,414145,236080,663790
2019,TLM8,West Central Scotland,G-T,Services sector,30242,417770,232380,660495
2020,TLM8,West Central Scotland,G-T,Services sector,28606,416045,228975,655055
2021,TLM8,West Central Scotland,G-T,Services sector,31420,413750,238330,664980
2022,TLM8,West Central Scotland,G-T,Services sector,34250,426880,227575,670920
2015,TLM9,Southern Scotland,A-E,Production sector,4260,38250,6650,45445
2016,TLM9,Southern Scotland,A-E,Production sector,4034,38175,6655,45990
2017,TLM9,Southern Scotland,A-E,Production sector,4268,38540,7165,47120
2018,TLM9,Southern Scotland,A-E,Production sector,4302,43425,8535,62380
2019,TLM9,Southern Scotland,A-E,Production sector,4374,40690,8325,59665
2020,TLM9,Southern Scotland,A-E,Production sector,4214,41720,7535,59975
2021,TLM9,Southern Scotland,A-E,Production sector,4046,42700,8750,61470
2022,TLM9,Southern Scotland,A-E,Production sector,4588,40505,9215,60275
2015,TLM9,Southern Scotland,F (41-43),Construction,1292,19235,1245,21760
2016,TLM9,Southern Scotland,F (41-43),Construction,1394,20325,1770,24100
2017,TLM9,Southern Scotland,F (41-43),Construction,1446,20455,2115,24090
2018,TLM9,Southern Scotland,F (41-43),Construction,1387,19690,2185,23075
2019,TLM9,Southern Scotland,F (41-43),Construction,1401,20190,2205,24175
2020,TLM9,Southern Scotland,F (41-43),Construction,1221,17205,2130,20415
2021,TLM9,Southern Scotland,F (41-43),Construction,1362,22030,1930,25215
2022,TLM9,Southern Scotland,F (41-43),Construction,1540,20590,2780,24515
2015,TLM9,Southern Scotland,G-T,Services sector,10380,157185,112415,279945
2016,TLM9,Southern Scotland,G-T,Services sector,10784,162020,113070,283095
2017,TLM9,Southern Scotland,G-T,Services sector,11425,158280,110675,276350
2018,TLM9,Southern Scotland,G-T,Services sector,11439,159280,112175,280505
2019,TLM9,Southern Scotland,G-T,Services sector,11779,156500,113440,281540
2020,TLM9,Southern Scotland,G-T,Services sector,11096,154575,111440,276825
2021,TLM9,Southern Scotland,G-T,Services sector,11881,153875,115500,278485
2022,TLM9,Southern Scotland,G-T,Services sector,12844,160365,109540,280730
