DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2020,TLE3,South Yorkshire,C (10-33),Manufacturing,3865,54465,5170,58765
2021,TLE3,South Yorkshire,C (10-33),Manufacturing,3536,54610,5450,60115
2022,TLE3,South Yorkshire,C (10-33),Manufacturing,3296,54265,5180,59925
2015,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",246,925,50,925
2016,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",230,850,105,1025
2017,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",222,1215,70,1220
2018,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",210,1235,70,1260
2019,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",277,1030,30,1030
2020,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",232,985,130,1160
2021,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",150,765,35,765
2022,TLE3,South Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",133,750,30,800
2015,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,324,3190,265,3465
2016,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,323,3140,240,3540
2017,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,335,2915,135,3265
2018,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,336,3525,260,4200
2019,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,327,2525,80,2565
2020,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,298,4290,370,4695
2021,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,380,3830,120,3890
2022,TLE3,South Yorkshire,E (36-39),Water supply; sewerage and waste management,376,4250,705,4850
2015,TLE3,South Yorkshire,F (41-43),Construction,2098,23565,3085,27830
2016,TLE3,South Yorkshire,F (41-43),Construction,2085,24595,3675,30065
2017,TLE3,South Yorkshire,F (41-43),Construction,2216,24500,3175,28500
2018,TLE3,South Yorkshire,F (41-43),Construction,2111,21430,2715,24685
2019,TLE3,South Yorkshire,F (41-43),Construction,2164,27960,3575,33060
2020,TLE3,South Yorkshire,F (41-43),Construction,1852,25250,5035,31400
2021,TLE3,South Yorkshire,F (41-43),Construction,2042,23535,3455,28135
2022,TLE3,South Yorkshire,F (41-43),Construction,2210,26385,3025,31360
2015,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3105,48935,36780,89630
2016,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3399,52150,37905,92455
2017,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3608,49040,38695,89525
2018,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3164,48715,37995,90020
2019,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3139,50525,38630,92655
2020,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3127,46385,36150,84730
2021,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3337,43100,36000,82270
2022,TLE3,South Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,3308,50215,39020,93155
2015,TLE3,South Yorkshire,H (49-53),Transportation and storage,1233,23400,4045,28735
2016,TLE3,South Yorkshire,H (49-53),Transportation and storage,1182,25540,4410,29510
2017,TLE3,South Yorkshire,H (49-53),Transportation and storage,1182,26280,4565,32285
2018,TLE3,South Yorkshire,H (49-53),Transportation and storage,1179,26720,5110,32675
2019,TLE3,South Yorkshire,H (49-53),Transportation and storage,1247,27675,5120,34025
2020,TLE3,South Yorkshire,H (49-53),Transportation and storage,1080,29610,4735,35155
2021,TLE3,South Yorkshire,H (49-53),Transportation and storage,981,31755,7975,41375
2022,TLE3,South Yorkshire,H (49-53),Transportation and storage,1169,32730,6985,40695
2015,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,659,11015,20485,33600
2016,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,687,10240,20520,31110
2017,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,792,11860,23595,37190
2018,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,712,12275,25300,38385
2019,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,708,11285,21800,34625
2020,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,454,10945,21955,32415
2021,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,553,12290,25605,38220
2022,TLE3,South Yorkshire,I (55-56),Accommodation and food service activities,687,13605,24440,39215
2015,TLE3,South Yorkshire,J (58-63),Information and communication,600,10080,1855,12330
2016,TLE3,South Yorkshire,J (58-63),Information and communication,663,11450,2115,13575
2017,TLE3,South Yorkshire,J (58-63),Information and communication,706,11000,2455,13875
2018,TLE3,South Yorkshire,J (58-63),Information and communication,944,14995,3540,18210
2019,TLE3,South Yorkshire,J (58-63),Information and communication,1159,15750,2805,18140
2020,TLE3,South Yorkshire,J (58-63),Information and communication,1639,13315,3115,15420
2021,TLE3,South Yorkshire,J (58-63),Information and communication,1829,14685,3440,18445
2022,TLE3,South Yorkshire,J (58-63),Information and communication,1800,13945,2430,16155
2015,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1512,12150,3095,16210
2016,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1341,11110,2665,13335
2017,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1313,11370,2900,15720
2018,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1320,11900,2820,14805
2019,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1279,10670,3080,13795
2020,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1271,10720,2850,13805
2021,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1483,10350,3025,14415
2022,TLE3,South Yorkshire,K (64-66),Financial and insurance activities,1549,11410,2980,14395
2015,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",875,4335,1430,6615
2016,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",809,3885,2135,6185
2017,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",808,4140,1695,6625
2018,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",797,4140,1660,7000
2019,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",824,4090,1535,8675
2020,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",755,3845,1785,6850
2021,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",847,4945,1785,7340
2022,TLE3,South Yorkshire,L (68),"Real estate activities, excluding imputed rental",829,4265,2230,7190
2015,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1247,23990,6190,31605
2016,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1153,25175,6890,34645
2017,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1205,29890,9615,39830
2018,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1169,24120,9260,34785
2019,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1241,24320,9070,34730
2020,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1199,23335,8860,32800
2021,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1325,24190,8075,33685
2022,TLE3,South Yorkshire,M (69-75),"Professional, scientific and technical activities",1448,24290,8495,33825
2015,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1336,32565,14620,48980
2016,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1347,28430,17670,46895
2017,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1329,29030,16125,45890
2018,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1295,30045,15295,46600
2019,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1207,26025,17480,44010
2020,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1114,33905,17515,52170
2021,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1256,28755,19095,49190
2022,TLE3,South Yorkshire,N (77-82),Administrative and support service activities,1268,27800,18075,46320
2015,TLE3,South Yorkshire,O (84),Public administration and defence,1586,23840,6150,30340
2016,TLE3,South Yorkshire,O (84),Public administration and defence,1630,21830,6275,28580
2017,TLE3,South Yorkshire,O (84),Public administration and defence,1589,21830,5075,26580
2018,TLE3,South Yorkshire,O (84),Public administration and defence,1511,21380,5270,25830
2019,TLE3,South Yorkshire,O (84),Public administration and defence,1483,17630,8030,26530
2020,TLE3,South Yorkshire,O (84),Public administration and defence,1488,22130,9390,31330
2021,TLE3,South Yorkshire,O (84),Public administration and defence,1566,23670,9010,32370
2022,TLE3,South Yorkshire,O (84),Public administration and defence,1633,24145,8790,32695
2015,TLE3,South Yorkshire,P (85),Education,2726,38420,21480,61330
2016,TLE3,South Yorkshire,P (85),Education,2715,38480,22940,60985
2017,TLE3,South Yorkshire,P (85),Education,2652,36920,21870,59780
2018,TLE3,South Yorkshire,P (85),Education,2740,37310,21100,61030
2019,TLE3,South Yorkshire,P (85),Education,2713,33715,24910,60330
2020,TLE3,South Yorkshire,P (85),Education,2191,34450,23750,58910
2021,TLE3,South Yorkshire,P (85),Education,2569,35155,27075,62850
2022,TLE3,South Yorkshire,P (85),Education,2877,36320,23950,58070
2015,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3123,49550,39375,89600
2016,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3212,52350,42000,95850
2017,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3330,50650,36950,89100
2018,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3242,51900,37050,89100
2019,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3251,53200,38050,91700
2020,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,2160,52100,33225,86350
2021,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,2983,53350,39350,93400
2022,TLE3,South Yorkshire,Q (86-88),Human health and social work activities,3347,54650,40600,96500
2015,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",274,5210,8260,13655
2016,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",259,4835,8060,13645
2017,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",267,5200,7615,13385
2018,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",269,5425,7770,13660
2019,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",283,4930,8010,12775
2020,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",172,5915,7360,13475
2021,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",215,4595,7300,12125
2022,TLE3,South Yorkshire,R (90-93),"Arts, entertainment and recreation",258,4450,8000,12725
2015,TLE3,South Yorkshire,S (94-96),Other service activities,414,4290,3385,8355
2016,TLE3,South Yorkshire,S (94-96),Other service activities,441,4545,3935,9755
2017,TLE3,South Yorkshire,S (94-96),Other service activities,436,3325,3105,7045
2018,TLE3,South Yorkshire,S (94-96),Other service activities,434,3805,2825,7555
2019,TLE3,South Yorkshire,S (94-96),Other service activities,463,6145,4710,11775
2020,TLE3,South Yorkshire,S (94-96),Other service activities,378,3905,3785,8720
2021,TLE3,South Yorkshire,S (94-96),Other service activities,376,5845,3985,10995
2022,TLE3,South Yorkshire,S (94-96),Other service activities,400,3940,3790,8205
2015,TLE3,South Yorkshire,T (97-98),Activities of households,36,0,0,0
2016,TLE3,South Yorkshire,T (97-98),Activities of households,55,0,0,0
2017,TLE3,South Yorkshire,T (97-98),Activities of households,41,0,0,0
2018,TLE3,South Yorkshire,T (97-98),Activities of households,40,0,0,0
2019,TLE3,South Yorkshire,T (97-98),Activities of households,44,0,0,0
2020,TLE3,South Yorkshire,T (97-98),Activities of households,35,0,0,0
2021,TLE3,South Yorkshire,T (97-98),Activities of households,15,0,0,0
2022,TLE3,South Yorkshire,T (97-98),Activities of households,7,0,0,0
2015,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",88,970,410,4715
2016,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",74,1735,810,5405
2017,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",79,1050,470,4825
2018,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",82,1360,385,5080
2019,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",95,1175,425,4890
2020,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",84,1220,435,4965
2021,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",75,1155,440,5030
2022,TLE4,West Yorkshire,A (1-3),"Agriculture, forestry and fishing",69,1280,350,5355
2015,TLE4,West Yorkshire,B (5-9),Mining and quarrying,40,445,10,470
2016,TLE4,West Yorkshire,B (5-9),Mining and quarrying,40,800,165,995
2017,TLE4,West Yorkshire,B (5-9),Mining and quarrying,40,350,5,385
2018,TLE4,West Yorkshire,B (5-9),Mining and quarrying,55,535,20,680
2019,TLE4,West Yorkshire,B (5-9),Mining and quarrying,54,410,5,410
2020,TLE4,West Yorkshire,B (5-9),Mining and quarrying,54,380,25,475
2021,TLE4,West Yorkshire,B (5-9),Mining and quarrying,37,420,10,495
2022,TLE4,West Yorkshire,B (5-9),Mining and quarrying,40,485,15,510
2015,TLE4,West Yorkshire,C (10-33),Manufacturing,6872,101930,8530,112580
2016,TLE4,West Yorkshire,C (10-33),Manufacturing,6702,89795,7515,98465
2017,TLE4,West Yorkshire,C (10-33),Manufacturing,6854,101045,9490,112370
2018,TLE4,West Yorkshire,C (10-33),Manufacturing,7366,105800,10390,116380
2019,TLE4,West Yorkshire,C (10-33),Manufacturing,7341,99815,12135,112660
2020,TLE4,West Yorkshire,C (10-33),Manufacturing,7557,94290,10045,105230
2021,TLE4,West Yorkshire,C (10-33),Manufacturing,7504,104050,13030,117670
2022,TLE4,West Yorkshire,C (10-33),Manufacturing,7352,101230,10655,112470
2015,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",1000,5450,395,5450
2016,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",1069,4570,285,4870
2017,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",920,3835,295,4085
2018,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",868,4885,585,5660
2019,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",1039,4485,440,4735
2020,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",637,3955,520,4380
2021,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",656,3070,295,3320
2022,TLE4,West Yorkshire,D (35),"Electricity, gas, steam and air conditioning supply",577,2855,405,3055
2015,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,1067,6140,725,6840
2016,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,1017,8460,790,9210
2017,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,931,7310,385,7920
2018,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,904,9005,810,10210
2019,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,851,8445,380,8550
2020,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,715,8030,1050,8990
2021,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,1048,8685,520,8710
2022,TLE4,West Yorkshire,E (36-39),Water supply; sewerage and waste management,1007,8710,1300,9490
2015,TLE4,West Yorkshire,F (41-43),Construction,3369,38900,4585,47490
2016,TLE4,West Yorkshire,F (41-43),Construction,3326,41510,6315,49140
2017,TLE4,West Yorkshire,F (41-43),Construction,3476,41850,5610,49495
2018,TLE4,West Yorkshire,F (41-43),Construction,3520,35660,4670,43005
2019,TLE4,West Yorkshire,F (41-43),Construction,3605,48050,6730,55685
2020,TLE4,West Yorkshire,F (41-43),Construction,2878,41220,9210,53395
2021,TLE4,West Yorkshire,F (41-43),Construction,3395,38130,7255,47070
2022,TLE4,West Yorkshire,F (41-43),Construction,3691,41460,5035,49740
2015,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6161,96375,58970,159560
2016,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6216,99980,63285,169750
2017,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6587,97120,63920,166320
2018,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6835,94040,62425,161660
2019,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6678,95715,63840,164790
2020,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,5591,90120,60325,156965
2021,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6404,85650,58465,147275
2022,TLE4,West Yorkshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6514,99815,65420,168020
2015,TLE4,West Yorkshire,H (49-53),Transportation and storage,2240,39020,8620,49905
2016,TLE4,West Yorkshire,H (49-53),Transportation and storage,2375,43650,9745,52950
2017,TLE4,West Yorkshire,H (49-53),Transportation and storage,2406,46310,9485,57860
2018,TLE4,West Yorkshire,H (49-53),Transportation and storage,2489,46855,11085,59080
2019,TLE4,West Yorkshire,H (49-53),Transportation and storage,2540,44875,9425,54355
2020,TLE4,West Yorkshire,H (49-53),Transportation and storage,2072,42655,9430,55140
2021,TLE4,West Yorkshire,H (49-53),Transportation and storage,1909,44580,12600,58980
2022,TLE4,West Yorkshire,H (49-53),Transportation and storage,2206,45820,10055,57900
2015,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1179,21825,36895,61060
2016,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1168,19515,34275,56660
2017,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1360,22770,42230,66510
2018,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1437,23205,43375,69845
2019,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1407,21870,39135,63815
2020,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,881,20165,35160,57675
2021,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1069,22795,41575,67630
2022,TLE4,West Yorkshire,I (55-56),Accommodation and food service activities,1286,23980,43270,70085
2015,TLE4,West Yorkshire,J (58-63),Information and communication,1539,22430,4650,27260
2016,TLE4,West Yorkshire,J (58-63),Information and communication,1862,28235,5955,33735
2017,TLE4,West Yorkshire,J (58-63),Information and communication,2080,25965,8295,34935
2018,TLE4,West Yorkshire,J (58-63),Information and communication,2512,33535,6795,39840
2019,TLE4,West Yorkshire,J (58-63),Information and communication,2850,31365,5285,37305
2020,TLE4,West Yorkshire,J (58-63),Information and communication,2812,26955,5515,32860
2021,TLE4,West Yorkshire,J (58-63),Information and communication,3862,34145,6355,41255
2022,TLE4,West Yorkshire,J (58-63),Information and communication,3885,30365,4885,35680
2015,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,5129,38980,8065,47965
2016,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,5024,33445,7255,41605
2017,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,5288,34920,8785,45660
2018,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,5285,36410,8135,45900
2019,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,4953,33980,7915,41890
2020,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,4813,34050,8030,41400
2021,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,4968,32595,7410,40615
2022,TLE4,West Yorkshire,K (64-66),Financial and insurance activities,5174,36080,8110,45065
2015,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2353,11125,3455,16725
2016,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2219,10140,5340,15850
2017,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2290,11225,4105,17475
2018,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2178,11025,4125,18225
2019,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2228,11525,4210,24100
2020,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2252,12525,4875,24550
2021,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2447,13650,5380,19550
2022,TLE4,West Yorkshire,L (68),"Real estate activities, excluding imputed rental",2472,10840,5720,18050
2015,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3345,62725,16670,80975
2016,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3417,63875,13095,80225
2017,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3586,68970,16390,86500
2018,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3626,65510,18360,86290
2019,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3613,64375,16745,84900
2020,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3690,63465,18025,83875
2021,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",3993,65220,15115,82515
2022,TLE4,West Yorkshire,M (69-75),"Professional, scientific and technical activities",4054,66115,16050,85995
2015,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3064,81120,29535,111350
2016,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3126,67470,36775,105440
2017,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3056,67150,38835,106490
2018,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3064,65560,32430,99960
2019,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,2782,59445,36755,96965
2020,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,2446,70030,37835,110205
2021,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3019,63080,42285,103995
2022,TLE4,West Yorkshire,N (77-82),Administrative and support service activities,3272,67015,46995,115645
2015,TLE4,West Yorkshire,O (84),Public administration and defence,2487,30600,10750,41800
2016,TLE4,West Yorkshire,O (84),Public administration and defence,2390,29850,10600,39800
2017,TLE4,West Yorkshire,O (84),Public administration and defence,2470,30400,10650,40950
2018,TLE4,West Yorkshire,O (84),Public administration and defence,2471,30050,12050,42550
2019,TLE4,West Yorkshire,O (84),Public administration and defence,2594,33200,10860,43300
2020,TLE4,West Yorkshire,O (84),Public administration and defence,2563,32200,11310,44150
2021,TLE4,West Yorkshire,O (84),Public administration and defence,2613,33950,11900,45800
2022,TLE4,West Yorkshire,O (84),Public administration and defence,2719,36440,10950,47300
2015,TLE4,West Yorkshire,P (85),Education,3939,55500,47170,103390
2016,TLE4,West Yorkshire,P (85),Education,3783,54010,46185,101895
2017,TLE4,West Yorkshire,P (85),Education,3665,53315,44235,97950
2018,TLE4,West Yorkshire,P (85),Education,3849,58800,43315,102990
2019,TLE4,West Yorkshire,P (85),Education,3989,56520,42815,99435
2020,TLE4,West Yorkshire,P (85),Education,3221,59575,40285,98935
2021,TLE4,West Yorkshire,P (85),Education,3790,60975,43570,105950
2022,TLE4,West Yorkshire,P (85),Education,4164,59250,40040,100790
2015,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5060,73550,59650,135950
2016,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5163,81450,57500,140850
2017,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5017,76700,53200,132350
2018,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5153,80500,57150,140500
2019,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5200,85025,59250,146850
2020,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,3755,85550,56175,141750
2021,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5134,92475,68600,161000
2022,TLE4,West Yorkshire,Q (86-88),Human health and social work activities,5811,101750,65000,168250
2015,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",718,11765,13525,25615
2016,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",707,10000,14320,24365
2017,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",739,10505,11080,22185
2018,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",811,10935,12580,24725
2019,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",768,10025,13275,23600
2020,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",573,11380,11930,24365
2021,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",593,9450,11380,22275
2022,TLE4,West Yorkshire,R (90-93),"Arts, entertainment and recreation",654,9320,13490,23025
2015,TLE4,West Yorkshire,S (94-96),Other service activities,814,8130,6945,16050
2016,TLE4,West Yorkshire,S (94-96),Other service activities,845,10050,8590,20175
2017,TLE4,West Yorkshire,S (94-96),Other service activities,931,7890,7195,15815
2018,TLE4,West Yorkshire,S (94-96),Other service activities,982,8520,6425,16220
2019,TLE4,West Yorkshire,S (94-96),Other service activities,943,12835,9295,24075
2020,TLE4,West Yorkshire,S (94-96),Other service activities,896,9605,6955,17875
2021,TLE4,West Yorkshire,S (94-96),Other service activities,1004,13370,10025,25320
2022,TLE4,West Yorkshire,S (94-96),Other service activities,1069,9295,7565,18110
2015,TLE4,West Yorkshire,T (97-98),Activities of households,43,0,0,0
2016,TLE4,West Yorkshire,T (97-98),Activities of households,37,0,0,0
2017,TLE4,West Yorkshire,T (97-98),Activities of households,47,0,0,0
2018,TLE4,West Yorkshire,T (97-98),Activities of households,51,0,0,0
2019,TLE4,West Yorkshire,T (97-98),Activities of households,53,0,0,0
2020,TLE4,West Yorkshire,T (97-98),Activities of households,49,0,0,0
2021,TLE4,West Yorkshire,T (97-98),Activities of households,50,0,0,0
2022,TLE4,West Yorkshire,T (97-98),Activities of households,60,0,0,0
2015,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",332,3430,1040,12270
2016,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",286,3130,960,12105
2017,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",306,3915,1340,13135
2018,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",264,3065,1285,12210
2019,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",307,3830,835,12450
2020,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",268,4435,1185,13580
2021,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",248,2730,1090,11935
2022,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",246,3270,965,12130
2015,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,155,1740,480,2265
2016,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,127,1510,55,1520
2017,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,115,1445,40,1475
2018,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,140,1305,60,1355
2019,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,154,1575,75,1705
2020,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,147,1315,65,1325
2021,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,136,1430,70,1490
2022,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,141,1710,55,1710
2015,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,8370,117050,9180,127560
