DATE,GEOGRAPHY_CODE_ITL321,SIC_2DIGIT_CODE_GVA2023,JOBCOUNT,GVA,Region_name,SIC07_description
2019,TLD46,CA (10-12),2320,92,East Lancashire,"Manufacture of food, beverages and tobacco"
2019,TLD46,CB (13-15),945,91,East Lancashire,"Manufacture of textiles, wearing apparel and leather"
2019,TLD46,CC (16-18),1845,84,East Lancashire,Manufacture of wood and paper products and printing
2019,TLD46,CD-CG (19-23),2800,224,East Lancashire,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD46,CH (24-25),2805,137,East Lancashire,Manufacture of basic and fabricated metal products
2019,TLD46,CI-CJ (26-27),1470,111,East Lancashire,"Manufacture of electronic, optical and electrical products"
2019,TLD46,CK-CL (28-30),6665,610,East Lancashire,Manufacture of machinery and transport equipment
2019,TLD46,DE (35-39),820,92,East Lancashire,"Electricity, gas, water; sewerage and waste management"
2019,TLD46,K (64-66),950,124,East Lancashire,Financial and insurance activities
2019,TLD46,O (84),1925,129,East Lancashire,Public administration and defence
2019,TLD46,P (85),5160,396,East Lancashire,Education
2019,TLD46,T (97-98),0,24,East Lancashire,Activities of households
2019,TLD47,31-32,605,70,Chorley and West Lancashire,Manufacture of furniture; other manufacturing
2019,TLD47,33,475,18,Chorley and West Lancashire,Repair and installation of machinery and equipment
2019,TLD47,41,875,72,Chorley and West Lancashire,Construction of buildings
2019,TLD47,42,975,72,Chorley and West Lancashire,Civil engineering
2019,TLD47,43,2160,213,Chorley and West Lancashire,Specialised construction activities
2019,TLD47,45,2075,71,Chorley and West Lancashire,Motor trades
2019,TLD47,46,3965,320,Chorley and West Lancashire,Wholesale trade
2019,TLD47,47,3365,263,Chorley and West Lancashire,Retail trade
2019,TLD47,49-51,1850,119,Chorley and West Lancashire,"Land, water and air transport"
2019,TLD47,52,1540,87,Chorley and West Lancashire,Warehousing and transport support activities
2019,TLD47,53,520,25,Chorley and West Lancashire,Postal and courier activities
2019,TLD47,55,460,33,Chorley and West Lancashire,Accommodation
2019,TLD47,56,2010,142,Chorley and West Lancashire,Food and beverage service activities
2019,TLD47,58-60,205,7,Chorley and West Lancashire,Publishing; film and TV production and broadcasting
2019,TLD47,61-63,1935,179,Chorley and West Lancashire,Telecommunications; information technology
2019,TLD47,68,540,212,Chorley and West Lancashire,"Real estate activities, excluding imputed rental"
2019,TLD47,69,660,56,Chorley and West Lancashire,Legal and accounting activities
2019,TLD47,70,1495,43,Chorley and West Lancashire,Head offices and management consultancy
2019,TLD47,71,1525,46,Chorley and West Lancashire,Architectural and engineering activities
2019,TLD47,72-73,230,120,Chorley and West Lancashire,Research and development; advertising and market research
2019,TLD47,74-75,750,32,Chorley and West Lancashire,"Other professional, scientific and technical activities"
2019,TLD47,77,475,73,Chorley and West Lancashire,Rental and leasing activities
2019,TLD47,78-80,1270,73,Chorley and West Lancashire,Employment activities; tourism and security services
2019,TLD47,81,755,26,Chorley and West Lancashire,Services to buildings and landscape activities
2019,TLD47,82,950,47,Chorley and West Lancashire,Office administration and business support activities
2019,TLD47,86,3450,267,Chorley and West Lancashire,Human health activities
2019,TLD47,87,2200,59,Chorley and West Lancashire,Residential care activities
2019,TLD47,88,1750,93,Chorley and West Lancashire,Social work activities
2019,TLD47,90-91,190,3,Chorley and West Lancashire,"Creative, arts, entertainment and cultural activities"
2019,TLD47,92-93,600,23,Chorley and West Lancashire,Gambling and betting; sports and recreation activities
2019,TLD47,94,235,6,Chorley and West Lancashire,Activities of membership organisations
2019,TLD47,95,390,14,Chorley and West Lancashire,"Repair of computers, personal and household goods"
2019,TLD47,96,780,61,Chorley and West Lancashire,Other personal service activities
2019,TLD47,AB (1-9),1575,79,Chorley and West Lancashire,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD47,CA (10-12),2285,159,Chorley and West Lancashire,"Manufacture of food, beverages and tobacco"
2019,TLD47,CB (13-15),745,44,Chorley and West Lancashire,"Manufacture of textiles, wearing apparel and leather"
2019,TLD47,CC (16-18),1805,123,Chorley and West Lancashire,Manufacture of wood and paper products and printing
2019,TLD47,CD-CG (19-23),795,83,Chorley and West Lancashire,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD47,CH (24-25),1300,51,Chorley and West Lancashire,Manufacture of basic and fabricated metal products
2019,TLD47,CI-CJ (26-27),245,11,Chorley and West Lancashire,"Manufacture of electronic, optical and electrical products"
2019,TLD47,CK-CL (28-30),965,51,Chorley and West Lancashire,Manufacture of machinery and transport equipment
2019,TLD47,DE (35-39),540,84,Chorley and West Lancashire,"Electricity, gas, water; sewerage and waste management"
2019,TLD47,K (64-66),1165,262,Chorley and West Lancashire,Financial and insurance activities
2019,TLD47,O (84),2760,135,Chorley and West Lancashire,Public administration and defence
2019,TLD47,P (85),3915,315,Chorley and West Lancashire,Education
2019,TLD47,T (97-98),0,16,Chorley and West Lancashire,Activities of households
2019,TLD61,31-32,145,8,Warrington,Manufacture of furniture; other manufacturing
2019,TLD61,33,640,67,Warrington,Repair and installation of machinery and equipment
2019,TLD61,41,2350,328,Warrington,Construction of buildings
2019,TLD61,42,1825,309,Warrington,Civil engineering
2019,TLD61,43,3270,255,Warrington,Specialised construction activities
2019,TLD61,45,3310,178,Warrington,Motor trades
2019,TLD61,46,6390,292,Warrington,Wholesale trade
2019,TLD61,47,4645,472,Warrington,Retail trade
2019,TLD61,49-51,1975,90,Warrington,"Land, water and air transport"
2019,TLD61,52,4155,172,Warrington,Warehousing and transport support activities
2019,TLD61,53,2150,196,Warrington,Postal and courier activities
2019,TLD61,55,505,31,Warrington,Accommodation
2019,TLD61,56,2250,161,Warrington,Food and beverage service activities
2019,TLD61,58-60,260,8,Warrington,Publishing; film and TV production and broadcasting
2019,TLD61,61-63,3420,454,Warrington,Telecommunications; information technology
2019,TLD61,68,1330,235,Warrington,"Real estate activities, excluding imputed rental"
2019,TLD61,69,9000,247,Warrington,Legal and accounting activities
2019,TLD61,70,3465,121,Warrington,Head offices and management consultancy
2019,TLD61,71,5865,299,Warrington,Architectural and engineering activities
2019,TLD61,72-73,340,50,Warrington,Research and development; advertising and market research
2019,TLD61,74-75,865,68,Warrington,"Other professional, scientific and technical activities"
2019,TLD61,77,725,100,Warrington,Rental and leasing activities
2019,TLD61,78-80,6735,577,Warrington,Employment activities; tourism and security services
2019,TLD61,81,3795,388,Warrington,Services to buildings and landscape activities
2019,TLD61,82,1560,15,Warrington,Office administration and business support activities
2019,TLD61,86,5245,367,Warrington,Human health activities
2019,TLD61,87,1730,52,Warrington,Residential care activities
2019,TLD61,88,1450,114,Warrington,Social work activities
2019,TLD61,90-91,215,9,Warrington,"Creative, arts, entertainment and cultural activities"
2019,TLD61,92-93,1085,45,Warrington,Gambling and betting; sports and recreation activities
2019,TLD61,94,245,13,Warrington,Activities of membership organisations
2019,TLD61,95,615,58,Warrington,"Repair of computers, personal and household goods"
2019,TLD61,96,670,62,Warrington,Other personal service activities
2019,TLD61,AB (1-9),90,5,Warrington,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD61,CA (10-12),945,55,Warrington,"Manufacture of food, beverages and tobacco"
2019,TLD61,CB (13-15),85,12,Warrington,"Manufacture of textiles, wearing apparel and leather"
2019,TLD61,CC (16-18),510,22,Warrington,Manufacture of wood and paper products and printing
2019,TLD61,CD-CG (19-23),1160,282,Warrington,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD61,CH (24-25),1535,125,Warrington,Manufacture of basic and fabricated metal products
2019,TLD61,CI-CJ (26-27),655,40,Warrington,"Manufacture of electronic, optical and electrical products"
2019,TLD61,CK-CL (28-30),490,37,Warrington,Manufacture of machinery and transport equipment
2019,TLD61,DE (35-39),2240,396,Warrington,"Electricity, gas, water; sewerage and waste management"
2019,TLD61,K (64-66),1490,189,Warrington,Financial and insurance activities
2019,TLD61,O (84),4090,355,Warrington,Public administration and defence
2019,TLD61,P (85),3740,250,Warrington,Education
2019,TLD61,T (97-98),0,10,Warrington,Activities of households
2019,TLD62,31-32,505,41,Cheshire East,Manufacture of furniture; other manufacturing
2019,TLD62,33,690,36,Cheshire East,Repair and installation of machinery and equipment
2019,TLD62,41,2300,283,Cheshire East,Construction of buildings
2019,TLD62,42,1615,103,Cheshire East,Civil engineering
2019,TLD62,43,2845,260,Cheshire East,Specialised construction activities
2019,TLD62,45,3860,220,Cheshire East,Motor trades
2019,TLD62,46,7265,697,Cheshire East,Wholesale trade
2019,TLD62,47,7640,749,Cheshire East,Retail trade
2019,TLD62,49-51,3730,314,Cheshire East,"Land, water and air transport"
2019,TLD62,52,3130,189,Cheshire East,Warehousing and transport support activities
2019,TLD62,53,940,69,Cheshire East,Postal and courier activities
2019,TLD62,55,1455,100,Cheshire East,Accommodation
2019,TLD62,56,3825,230,Cheshire East,Food and beverage service activities
2019,TLD62,58-60,850,35,Cheshire East,Publishing; film and TV production and broadcasting
2019,TLD62,61-63,5455,604,Cheshire East,Telecommunications; information technology
2019,TLD62,68,2085,346,Cheshire East,"Real estate activities, excluding imputed rental"
2019,TLD62,69,4800,300,Cheshire East,Legal and accounting activities
2019,TLD62,70,7475,210,Cheshire East,Head offices and management consultancy
2019,TLD62,71,3425,166,Cheshire East,Architectural and engineering activities
2019,TLD62,72-73,1985,679,Cheshire East,Research and development; advertising and market research
2019,TLD62,74-75,1655,116,Cheshire East,"Other professional, scientific and technical activities"
2019,TLD62,77,510,54,Cheshire East,Rental and leasing activities
2019,TLD62,78-80,5475,227,Cheshire East,Employment activities; tourism and security services
2019,TLD62,81,2565,44,Cheshire East,Services to buildings and landscape activities
2019,TLD62,82,3505,222,Cheshire East,Office administration and business support activities
2019,TLD62,86,6775,540,Cheshire East,Human health activities
2019,TLD62,87,2910,164,Cheshire East,Residential care activities
2019,TLD62,88,2800,167,Cheshire East,Social work activities
2019,TLD62,90-91,945,38,Cheshire East,"Creative, arts, entertainment and cultural activities"
2019,TLD62,92-93,1455,62,Cheshire East,Gambling and betting; sports and recreation activities
2019,TLD62,94,970,49,Cheshire East,Activities of membership organisations
2019,TLD62,95,415,74,Cheshire East,"Repair of computers, personal and household goods"
2019,TLD62,96,1420,146,Cheshire East,Other personal service activities
2019,TLD62,AB (1-9),2040,122,Cheshire East,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD62,CA (10-12),2225,191,Cheshire East,"Manufacture of food, beverages and tobacco"
2019,TLD62,CB (13-15),225,23,Cheshire East,"Manufacture of textiles, wearing apparel and leather"
2019,TLD62,CC (16-18),1960,100,Cheshire East,Manufacture of wood and paper products and printing
2019,TLD62,CD-CG (19-23),5935,2336,Cheshire East,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD62,CH (24-25),2010,152,Cheshire East,Manufacture of basic and fabricated metal products
2019,TLD62,CI-CJ (26-27),1760,151,Cheshire East,"Manufacture of electronic, optical and electrical products"
2019,TLD62,CK-CL (28-30),5635,688,Cheshire East,Manufacture of machinery and transport equipment
2019,TLD62,DE (35-39),1735,251,Cheshire East,"Electricity, gas, water; sewerage and waste management"
2019,TLD62,K (64-66),8870,693,Cheshire East,Financial and insurance activities
2019,TLD62,O (84),2800,243,Cheshire East,Public administration and defence
2019,TLD62,P (85),6110,436,Cheshire East,Education
2019,TLD62,T (97-98),0,19,Cheshire East,Activities of households
2019,TLD63,31-32,390,33,Cheshire West and Chester,Manufacture of furniture; other manufacturing
2019,TLD63,33,450,24,Cheshire West and Chester,Repair and installation of machinery and equipment
2019,TLD63,41,1800,88,Cheshire West and Chester,Construction of buildings
2019,TLD63,42,780,43,Cheshire West and Chester,Civil engineering
2019,TLD63,43,2840,204,Cheshire West and Chester,Specialised construction activities
2019,TLD63,45,4355,228,Cheshire West and Chester,Motor trades
2019,TLD63,46,4770,285,Cheshire West and Chester,Wholesale trade
2019,TLD63,47,9730,936,Cheshire West and Chester,Retail trade
2019,TLD63,49-51,2615,71,Cheshire West and Chester,"Land, water and air transport"
2019,TLD63,52,2585,143,Cheshire West and Chester,Warehousing and transport support activities
2019,TLD63,53,1170,64,Cheshire West and Chester,Postal and courier activities
2019,TLD63,55,1375,60,Cheshire West and Chester,Accommodation
2019,TLD63,56,4050,288,Cheshire West and Chester,Food and beverage service activities
2019,TLD63,58-60,480,32,Cheshire West and Chester,Publishing; film and TV production and broadcasting
2019,TLD63,61-63,2845,287,Cheshire West and Chester,Telecommunications; information technology
2019,TLD63,68,1915,388,Cheshire West and Chester,"Real estate activities, excluding imputed rental"
2019,TLD63,69,5305,228,Cheshire West and Chester,Legal and accounting activities
2019,TLD63,70,3840,43,Cheshire West and Chester,Head offices and management consultancy
2019,TLD63,71,3320,142,Cheshire West and Chester,Architectural and engineering activities
2019,TLD63,72-73,325,34,Cheshire West and Chester,Research and development; advertising and market research
2019,TLD63,74-75,1395,90,Cheshire West and Chester,"Other professional, scientific and technical activities"
2019,TLD63,77,545,67,Cheshire West and Chester,Rental and leasing activities
2019,TLD63,78-80,4615,202,Cheshire West and Chester,Employment activities; tourism and security services
2019,TLD63,81,1195,50,Cheshire West and Chester,Services to buildings and landscape activities
2019,TLD63,82,3405,138,Cheshire West and Chester,Office administration and business support activities
2019,TLD63,86,5550,442,Cheshire West and Chester,Human health activities
2019,TLD63,87,1745,82,Cheshire West and Chester,Residential care activities
2019,TLD63,88,2200,121,Cheshire West and Chester,Social work activities
2019,TLD63,90-91,1055,73,Cheshire West and Chester,"Creative, arts, entertainment and cultural activities"
2019,TLD63,92-93,1150,75,Cheshire West and Chester,Gambling and betting; sports and recreation activities
2019,TLD63,94,305,15,Cheshire West and Chester,Activities of membership organisations
2019,TLD63,95,625,32,Cheshire West and Chester,"Repair of computers, personal and household goods"
2019,TLD63,96,1005,83,Cheshire West and Chester,Other personal service activities
2019,TLD63,AB (1-9),1295,117,Cheshire West and Chester,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD63,CA (10-12),1820,175,Cheshire West and Chester,"Manufacture of food, beverages and tobacco"
2019,TLD63,CB (13-15),20,2,Cheshire West and Chester,"Manufacture of textiles, wearing apparel and leather"
2019,TLD63,CC (16-18),1100,73,Cheshire West and Chester,Manufacture of wood and paper products and printing
2019,TLD63,CD-CG (19-23),5505,1227,Cheshire West and Chester,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD63,CH (24-25),1345,69,Cheshire West and Chester,Manufacture of basic and fabricated metal products
2019,TLD63,CI-CJ (26-27),590,44,Cheshire West and Chester,"Manufacture of electronic, optical and electrical products"
2019,TLD63,CK-CL (28-30),1915,525,Cheshire West and Chester,Manufacture of machinery and transport equipment
2019,TLD63,DE (35-39),1535,367,Cheshire West and Chester,"Electricity, gas, water; sewerage and waste management"
2019,TLD63,K (64-66),8225,1715,Cheshire West and Chester,Financial and insurance activities
2019,TLD63,O (84),4475,448,Cheshire West and Chester,Public administration and defence
2019,TLD63,P (85),7270,482,Cheshire West and Chester,Education
2019,TLD63,T (97-98),0,17,Cheshire West and Chester,Activities of households
2019,TLD71,31-32,1335,100,East Merseyside,Manufacture of furniture; other manufacturing
2019,TLD71,33,865,27,East Merseyside,Repair and installation of machinery and equipment
2019,TLD71,41,2175,234,East Merseyside,Construction of buildings
2019,TLD71,42,985,116,East Merseyside,Civil engineering
2019,TLD71,43,4605,548,East Merseyside,Specialised construction activities
2019,TLD71,45,2900,98,East Merseyside,Motor trades
2019,TLD71,46,7885,430,East Merseyside,Wholesale trade
2019,TLD71,47,7460,690,East Merseyside,Retail trade
2019,TLD71,49-51,6050,364,East Merseyside,"Land, water and air transport"
2019,TLD71,52,7935,291,East Merseyside,Warehousing and transport support activities
2019,TLD71,53,1150,40,East Merseyside,Postal and courier activities
2019,TLD71,55,405,22,East Merseyside,Accommodation
2019,TLD71,56,2550,157,East Merseyside,Food and beverage service activities
2019,TLD71,58-60,330,32,East Merseyside,Publishing; film and TV production and broadcasting
2019,TLD71,61-63,2215,350,East Merseyside,Telecommunications; information technology
2019,TLD71,68,1270,303,East Merseyside,"Real estate activities, excluding imputed rental"
2019,TLD71,69,4305,114,East Merseyside,Legal and accounting activities
2019,TLD71,70,4635,99,East Merseyside,Head offices and management consultancy
2019,TLD71,71,2695,94,East Merseyside,Architectural and engineering activities
2019,TLD71,72-73,730,78,East Merseyside,Research and development; advertising and market research
2019,TLD71,74-75,945,57,East Merseyside,"Other professional, scientific and technical activities"
2019,TLD71,77,1505,171,East Merseyside,Rental and leasing activities
2019,TLD71,78-80,7530,220,East Merseyside,Employment activities; tourism and security services
2019,TLD71,81,1705,42,East Merseyside,Services to buildings and landscape activities
2019,TLD71,82,4610,250,East Merseyside,Office administration and business support activities
2019,TLD71,86,12255,840,East Merseyside,Human health activities
2019,TLD71,87,2900,105,East Merseyside,Residential care activities
2019,TLD71,88,3000,142,East Merseyside,Social work activities
2019,TLD71,90-91,425,10,East Merseyside,"Creative, arts, entertainment and cultural activities"
2019,TLD71,92-93,1550,126,East Merseyside,Gambling and betting; sports and recreation activities
2019,TLD71,94,1005,53,East Merseyside,Activities of membership organisations
2019,TLD71,95,460,29,East Merseyside,"Repair of computers, personal and household goods"
2019,TLD71,96,960,93,East Merseyside,Other personal service activities
2019,TLD71,AB (1-9),700,23,East Merseyside,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD71,CA (10-12),1380,141,East Merseyside,"Manufacture of food, beverages and tobacco"
2019,TLD71,CB (13-15),250,26,East Merseyside,"Manufacture of textiles, wearing apparel and leather"
2019,TLD71,CC (16-18),1520,89,East Merseyside,Manufacture of wood and paper products and printing
2019,TLD71,CD-CG (19-23),7015,892,East Merseyside,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD71,CH (24-25),2750,151,East Merseyside,Manufacture of basic and fabricated metal products
2019,TLD71,CI-CJ (26-27),1430,98,East Merseyside,"Manufacture of electronic, optical and electrical products"
2019,TLD71,CK-CL (28-30),7965,896,East Merseyside,Manufacture of machinery and transport equipment
2019,TLD71,DE (35-39),2440,231,East Merseyside,"Electricity, gas, water; sewerage and waste management"
2019,TLD71,K (64-66),1690,223,East Merseyside,Financial and insurance activities
2019,TLD71,O (84),4410,393,East Merseyside,Public administration and defence
2019,TLD71,P (85),7050,486,East Merseyside,Education
2019,TLD71,T (97-98),0,16,East Merseyside,Activities of households
2019,TLD72,31-32,320,19,Liverpool,Manufacture of furniture; other manufacturing
2019,TLD72,33,550,21,Liverpool,Repair and installation of machinery and equipment
2019,TLD72,41,2200,266,Liverpool,Construction of buildings
2019,TLD72,42,500,43,Liverpool,Civil engineering
2019,TLD72,43,3490,279,Liverpool,Specialised construction activities
2019,TLD72,45,2645,129,Liverpool,Motor trades
2019,TLD72,46,6125,293,Liverpool,Wholesale trade
2019,TLD72,47,9950,849,Liverpool,Retail trade
2019,TLD72,49-51,6125,505,Liverpool,"Land, water and air transport"
2019,TLD72,52,3145,165,Liverpool,Warehousing and transport support activities
2019,TLD72,53,1195,83,Liverpool,Postal and courier activities
2019,TLD72,55,2145,130,Liverpool,Accommodation
2019,TLD72,56,7425,376,Liverpool,Food and beverage service activities
2019,TLD72,58-60,1690,100,Liverpool,Publishing; film and TV production and broadcasting
2019,TLD72,61-63,5670,905,Liverpool,Telecommunications; information technology
2019,TLD72,68,4200,657,Liverpool,"Real estate activities, excluding imputed rental"
2019,TLD72,69,6840,533,Liverpool,Legal and accounting activities
2019,TLD72,70,3750,65,Liverpool,Head offices and management consultancy
2019,TLD72,71,2830,65,Liverpool,Architectural and engineering activities
2019,TLD72,72-73,1080,71,Liverpool,Research and development; advertising and market research
2019,TLD72,74-75,1430,74,Liverpool,"Other professional, scientific and technical activities"
2019,TLD72,77,580,107,Liverpool,Rental and leasing activities
2019,TLD72,78-80,7010,269,Liverpool,Employment activities; tourism and security services
2019,TLD72,81,1735,50,Liverpool,Services to buildings and landscape activities
2019,TLD72,82,2945,80,Liverpool,Office administration and business support activities
2019,TLD72,86,20700,1376,Liverpool,Human health activities
2019,TLD72,87,3000,174,Liverpool,Residential care activities
2019,TLD72,88,5000,281,Liverpool,Social work activities
2019,TLD72,90-91,1825,61,Liverpool,"Creative, arts, entertainment and cultural activities"
2019,TLD72,92-93,1975,390,Liverpool,Gambling and betting; sports and recreation activities
2019,TLD72,94,1095,57,Liverpool,Activities of membership organisations
2019,TLD72,95,270,3,Liverpool,"Repair of computers, personal and household goods"
2019,TLD72,96,1345,135,Liverpool,Other personal service activities
2019,TLD72,AB (1-9),60,1,Liverpool,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD72,CA (10-12),2230,153,Liverpool,"Manufacture of food, beverages and tobacco"
2019,TLD72,CB (13-15),250,27,Liverpool,"Manufacture of textiles, wearing apparel and leather"
2019,TLD72,CC (16-18),1580,69,Liverpool,Manufacture of wood and paper products and printing
2019,TLD72,CD-CG (19-23),2185,490,Liverpool,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD72,CH (24-25),800,41,Liverpool,Manufacture of basic and fabricated metal products
2019,TLD72,CI-CJ (26-27),185,7,Liverpool,"Manufacture of electronic, optical and electrical products"
2019,TLD72,CK-CL (28-30),960,61,Liverpool,Manufacture of machinery and transport equipment
2019,TLD72,DE (35-39),1520,202,Liverpool,"Electricity, gas, water; sewerage and waste management"
2019,TLD72,K (64-66),7510,1143,Liverpool,Financial and insurance activities
2019,TLD72,O (84),14850,1129,Liverpool,Public administration and defence
2019,TLD72,P (85),16980,1402,Liverpool,Education
2019,TLD72,T (97-98),0,17,Liverpool,Activities of households
2019,TLD73,31-32,230,11,Sefton,Manufacture of furniture; other manufacturing
2019,TLD73,33,160,2,Sefton,Repair and installation of machinery and equipment
2019,TLD73,41,875,49,Sefton,Construction of buildings
2019,TLD73,42,470,40,Sefton,Civil engineering
2019,TLD73,43,2115,140,Sefton,Specialised construction activities
2019,TLD73,45,1645,48,Sefton,Motor trades
2019,TLD73,46,1980,103,Sefton,Wholesale trade
2019,TLD73,47,4340,394,Sefton,Retail trade
2019,TLD73,49-51,1920,79,Sefton,"Land, water and air transport"
2019,TLD73,52,1535,85,Sefton,Warehousing and transport support activities
2019,TLD73,53,375,12,Sefton,Postal and courier activities
2019,TLD73,55,680,22,Sefton,Accommodation
2019,TLD73,56,1905,116,Sefton,Food and beverage service activities
2019,TLD73,58-60,215,7,Sefton,Publishing; film and TV production and broadcasting
2019,TLD73,61-63,855,49,Sefton,Telecommunications; information technology
2019,TLD73,68,625,82,Sefton,"Real estate activities, excluding imputed rental"
2019,TLD73,69,1785,90,Sefton,Legal and accounting activities
2019,TLD73,70,1390,25,Sefton,Head offices and management consultancy
2019,TLD73,71,990,9,Sefton,Architectural and engineering activities
2019,TLD73,72-73,85,12,Sefton,Research and development; advertising and market research
2019,TLD73,74-75,535,26,Sefton,"Other professional, scientific and technical activities"
2019,TLD73,77,330,60,Sefton,Rental and leasing activities
2019,TLD73,78-80,1335,48,Sefton,Employment activities; tourism and security services
2019,TLD73,81,665,10,Sefton,Services to buildings and landscape activities
2019,TLD73,82,1330,23,Sefton,Office administration and business support activities
2019,TLD73,86,5540,362,Sefton,Human health activities
2019,TLD73,87,2275,55,Sefton,Residential care activities
2019,TLD73,88,2050,50,Sefton,Social work activities
2019,TLD73,90-91,215,4,Sefton,"Creative, arts, entertainment and cultural activities"
2019,TLD73,92-93,995,50,Sefton,Gambling and betting; sports and recreation activities
2019,TLD73,94,240,5,Sefton,Activities of membership organisations
2019,TLD73,95,195,9,Sefton,"Repair of computers, personal and household goods"
2019,TLD73,96,720,84,Sefton,Other personal service activities
2019,TLD73,AB (1-9),105,8,Sefton,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD73,CA (10-12),950,58,Sefton,"Manufacture of food, beverages and tobacco"
2019,TLD73,CB (13-15),85,9,Sefton,"Manufacture of textiles, wearing apparel and leather"
2019,TLD73,CC (16-18),470,14,Sefton,Manufacture of wood and paper products and printing
2019,TLD73,CD-CG (19-23),895,58,Sefton,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD73,CH (24-25),550,29,Sefton,Manufacture of basic and fabricated metal products
2019,TLD73,CI-CJ (26-27),490,22,Sefton,"Manufacture of electronic, optical and electrical products"
2019,TLD73,CK-CL (28-30),280,20,Sefton,Manufacture of machinery and transport equipment
2019,TLD73,DE (35-39),380,43,Sefton,"Electricity, gas, water; sewerage and waste management"
2019,TLD73,K (64-66),3710,249,Sefton,Financial and insurance activities
2019,TLD73,O (84),6660,547,Sefton,Public administration and defence
2019,TLD73,P (85),3145,301,Sefton,Education
2019,TLD73,T (97-98),0,10,Sefton,Activities of households
2019,TLD74,31-32,165,8,Wirral,Manufacture of furniture; other manufacturing
2019,TLD74,33,850,46,Wirral,Repair and installation of machinery and equipment
2019,TLD74,41,700,44,Wirral,Construction of buildings
2019,TLD74,42,580,15,Wirral,Civil engineering
2019,TLD74,43,2395,187,Wirral,Specialised construction activities
2019,TLD74,45,1675,53,Wirral,Motor trades
2019,TLD74,46,2080,82,Wirral,Wholesale trade
2019,TLD74,47,3990,359,Wirral,Retail trade
2019,TLD74,49-51,1430,55,Wirral,"Land, water and air transport"
2019,TLD74,52,795,39,Wirral,Warehousing and transport support activities
2019,TLD74,53,375,11,Wirral,Postal and courier activities
2019,TLD74,55,380,15,Wirral,Accommodation
2019,TLD74,56,1910,109,Wirral,Food and beverage service activities
2019,TLD74,58-60,320,6,Wirral,Publishing; film and TV production and broadcasting
2019,TLD74,61-63,940,43,Wirral,Telecommunications; information technology
2019,TLD74,68,1200,128,Wirral,"Real estate activities, excluding imputed rental"
2019,TLD74,69,1550,174,Wirral,Legal and accounting activities
2019,TLD74,70,2010,49,Wirral,Head offices and management consultancy
2019,TLD74,71,2555,196,Wirral,Architectural and engineering activities
2019,TLD74,72-73,205,72,Wirral,Research and development; advertising and market research
2019,TLD74,74-75,705,29,Wirral,"Other professional, scientific and technical activities"
2019,TLD74,77,435,118,Wirral,Rental and leasing activities
2019,TLD74,78-80,1190,77,Wirral,Employment activities; tourism and security services
2019,TLD74,81,425,13,Wirral,Services to buildings and landscape activities
2019,TLD74,82,2225,76,Wirral,Office administration and business support activities
2019,TLD74,86,7735,622,Wirral,Human health activities
2019,TLD74,87,2410,90,Wirral,Residential care activities
2019,TLD74,88,2500,140,Wirral,Social work activities
2019,TLD74,90-91,315,6,Wirral,"Creative, arts, entertainment and cultural activities"
2019,TLD74,92-93,955,34,Wirral,Gambling and betting; sports and recreation activities
2019,TLD74,94,265,7,Wirral,Activities of membership organisations
2019,TLD74,95,185,3,Wirral,"Repair of computers, personal and household goods"
2019,TLD74,96,950,122,Wirral,Other personal service activities
2019,TLD74,AB (1-9),85,5,Wirral,"Agriculture, forestry and fishing; mining and quarrying"
2019,TLD74,CA (10-12),1925,133,Wirral,"Manufacture of food, beverages and tobacco"
2019,TLD74,CB (13-15),60,4,Wirral,"Manufacture of textiles, wearing apparel and leather"
2019,TLD74,CC (16-18),605,28,Wirral,Manufacture of wood and paper products and printing
2019,TLD74,CD-CG (19-23),1650,323,Wirral,"Manufacture of petroleum, chemicals and other minerals"
2019,TLD74,CH (24-25),700,51,Wirral,Manufacture of basic and fabricated metal products
2019,TLD74,CI-CJ (26-27),475,34,Wirral,"Manufacture of electronic, optical and electrical products"
2019,TLD74,CK-CL (28-30),1335,61,Wirral,Manufacture of machinery and transport equipment
2019,TLD74,DE (35-39),1235,115,Wirral,"Electricity, gas, water; sewerage and waste management"
2019,TLD74,K (64-66),770,39,Wirral,Financial and insurance activities
2019,TLD74,O (84),3250,294,Wirral,Public administration and defence
2019,TLD74,P (85),4270,387,Wirral,Education
2019,TLD74,T (97-98),0,11,Wirral,Activities of households
2019,TLE11,31-32,220,22,"Kingston upon Hull, City of",Manufacture of furniture; other manufacturing
2019,TLE11,33,515,37,"Kingston upon Hull, City of",Repair and installation of machinery and equipment
