ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TLG11,"Herefordshire, County of",F (41-43),Construction,86,105,109,115,117,128,153,157,162,178,187,139,137,146,152,161,158,172,177,199,213,241,201,211,265,297
TLG11,"Herefordshire, County of",G-T,Services sector,1329,1416,1461,1515,1593,1660,1745,1806,1893,1928,2025,1996,1986,2062,2153,2219,2333,2410,2434,2520,2602,2646,2623,2797,3090,3419
TLG12,Worcestershire CC,A-E,Production sector,1710,1653,1788,1686,1688,1805,1907,1885,2097,2083,2172,2071,2245,2471,2732,2884,2935,2912,2646,2686,2879,2802,2503,2576,2680,2942
TLG12,Worcestershire CC,F (41-43),Construction,293,356,372,393,399,436,519,533,550,600,627,468,462,492,500,542,542,621,635,716,764,968,755,861,1094,1201
TLG12,Worcestershire CC,G-T,Services sector,4815,5121,5317,5564,5716,6054,6373,6634,7031,6942,7288,7423,7509,7809,8196,8420,8967,9091,9382,10140,10413,10669,10757,10933,12267,13373
TLG13,Warwickshire CC,A-E,Production sector,1686,1680,1908,1809,1771,1723,1724,1769,1966,1959,2059,1890,2137,2289,2541,3012,3613,4169,4438,5441,5553,5474,5014,4865,5295,7207
TLG13,Warwickshire CC,F (41-43),Construction,565,690,718,756,763,845,1004,1035,1064,1116,1116,877,877,944,1022,1169,1236,1277,1243,1412,1396,1399,1110,1205,1329,1548
TLG13,Warwickshire CC,G-T,Services sector,5609,6081,6194,6394,6734,7272,7537,8036,8433,8594,8969,8825,9048,9434,9953,10438,10641,11063,11204,11958,12409,12632,12163,12786,15091,16411
TLG21,Telford and Wrekin,A-E,Production sector,745,703,716,710,745,741,690,688,705,713,719,592,690,730,776,832,879,886,1020,1072,1123,1218,1223,1346,1343,1319
TLG21,Telford and Wrekin,F (41-43),Construction,64,63,71,74,80,85,89,99,105,103,101,85,84,88,85,91,107,142,158,169,168,198,167,187,236,262
TLG21,Telford and Wrekin,G-T,Services sector,1511,1636,1632,1775,1806,1914,2112,2193,2266,2319,2423,2464,2430,2495,2566,2655,2686,2697,2920,3025,3129,3246,3336,3808,3996,4212
TLG22,Shropshire,A-E,Production sector,902,869,878,866,922,907,881,855,882,869,964,872,953,1002,1020,1097,1217,1202,1189,1135,1251,1201,1208,1300,1369,1422
TLG22,Shropshire,F (41-43),Construction,169,167,189,197,217,235,245,273,289,282,263,216,217,227,243,297,321,380,420,477,520,478,401,447,447,451
TLG22,Shropshire,G-T,Services sector,2270,2353,2421,2577,2733,2947,3167,3333,3434,3568,3796,3715,3727,3790,3858,3939,4008,4043,4225,4375,4513,4672,4520,5255,5603,6113
TLG23,Stoke-on-Trent,A-E,Production sector,842,799,785,792,824,794,733,714,700,721,828,862,839,818,868,923,891,911,803,821,890,900,806,892,921,1012
TLG23,Stoke-on-Trent,F (41-43),Construction,150,147,167,174,190,206,216,242,259,250,242,197,201,214,208,215,218,243,259,308,326,345,258,291,366,347
TLG23,Stoke-on-Trent,G-T,Services sector,1800,1851,1899,1968,2066,2250,2546,2717,2869,2989,3154,3116,3179,3335,3420,3515,3609,3693,3816,4117,4404,4561,4679,5204,5063,5661
TLG24,Staffordshire CC,A-E,Production sector,2889,2788,2746,2689,2816,2780,2651,2617,2660,2640,2707,2307,2616,2794,2874,3131,3180,3201,3272,3538,3686,3688,3506,4126,4027,4253
TLG24,Staffordshire CC,F (41-43),Construction,796,777,888,921,1004,1090,1149,1296,1396,1340,1323,1060,1102,1200,1131,1272,1329,1529,1573,1583,1543,1601,1383,1570,1820,1993
TLG24,Staffordshire CC,G-T,Services sector,6220,6452,6603,7012,7426,7979,8742,9145,9372,9743,10338,10158,10398,10546,10708,10841,11280,11803,12204,12713,13164,13700,13056,15030,15366,16591
TLG31,Birmingham,A-E,Production sector,2837,2753,2816,2730,2682,2707,2673,2666,2567,2633,2658,2533,2560,2576,2571,2848,3150,3168,3115,3091,2948,2741,2406,2320,2386,2622
TLG31,Birmingham,F (41-43),Construction,720,790,828,915,1078,1109,1190,1324,1407,1546,1466,1147,1150,1074,1018,1005,1170,1216,1332,1349,1571,1590,1472,1570,1841,2129
TLG31,Birmingham,G-T,Services sector,10083,10509,10805,11648,12151,13018,13905,14724,15211,15949,16384,16646,17242,17682,18223,19129,19606,20352,21555,22253,23265,24043,22928,25141,27612,30675
TLG32,Solihull,A-E,Production sector,1490,1409,1506,1521,1399,1335,1246,1186,1098,1033,1068,1121,1402,1554,1704,1725,1834,1944,2214,2297,2080,1894,1429,1270,1333,1882
TLG32,Solihull,F (41-43),Construction,240,261,275,299,344,372,399,442,460,513,485,368,378,361,345,397,480,530,556,554,538,597,586,621,891,937
TLG32,Solihull,G-T,Services sector,2464,2573,2697,2877,3008,3212,3382,3623,3788,3977,3976,3694,3831,3853,4012,4246,4394,4907,5601,6302,6797,7189,6402,6845,7608,7903
TLG33,Coventry,A-E,Production sector,1330,1294,1317,1308,1209,1200,1155,1158,1101,1146,1228,1200,1322,1374,1519,1984,2174,2393,2707,2625,2576,2494,1903,1979,2060,2332
TLG33,Coventry,F (41-43),Construction,73,80,84,93,109,113,122,137,145,158,148,116,122,116,143,171,195,208,205,223,254,284,223,239,310,398
TLG33,Coventry,G-T,Services sector,3544,3682,3791,4038,4205,4456,4757,5100,5223,5508,5700,5751,5995,6091,6075,5803,6217,6527,7104,7013,7173,7413,7327,7902,8437,9074
TLG36,Dudley,A-E,Production sector,1001,996,1013,952,915,934,846,833,802,826,815,726,744,795,826,969,1011,999,926,912,916,971,871,949,1020,1017
TLG36,Dudley,F (41-43),Construction,229,253,268,297,360,354,379,445,476,506,462,382,417,394,399,425,450,415,410,470,451,504,472,475,634,718
TLG36,Dudley,G-T,Services sector,2010,2092,2113,2307,2389,2438,2637,2717,2825,2938,3016,2925,3014,3076,3222,3173,3220,3305,3571,3731,3804,3821,3572,3993,4213,4419
TLG37,Sandwell,A-E,Production sector,1630,1577,1558,1473,1516,1560,1481,1457,1509,1442,1529,1526,1447,1411,1470,1584,1715,1638,1676,1744,1734,1740,1747,1518,1573,1695
TLG37,Sandwell,F (41-43),Construction,139,154,163,182,221,215,230,268,289,307,283,234,249,232,246,279,356,327,363,354,356,393,406,401,489,584
TLG37,Sandwell,G-T,Services sector,1907,1982,2023,2178,2255,2385,2563,2702,2816,2900,2912,2865,2990,3004,3103,3161,3404,3707,3912,4153,4378,4282,4090,4460,4658,5027
TLG38,Walsall,A-E,Production sector,809,775,788,754,732,732,703,701,660,695,700,608,642,646,724,807,890,860,843,770,757,783,705,808,848,908
TLG38,Walsall,F (41-43),Construction,127,140,147,162,192,196,211,239,253,276,257,204,214,202,217,249,284,279,316,327,350,347,323,320,465,458
TLG38,Walsall,G-T,Services sector,1698,1778,1794,1891,1960,2076,2229,2343,2423,2478,2552,2497,2610,2817,2875,3024,3185,3305,3512,3642,3614,3556,3264,3656,3760,4141
TLG39,Wolverhampton,A-E,Production sector,954,959,987,952,936,921,880,882,870,853,846,740,717,783,789,821,868,820,797,827,932,997,955,1071,1110,1327
TLG39,Wolverhampton,F (41-43),Construction,205,227,236,265,317,314,337,370,401,439,424,336,317,287,314,313,318,326,350,303,286,311,301,348,419,419
TLG39,Wolverhampton,G-T,Services sector,1851,1939,1991,2158,2256,2392,2514,2666,2762,2872,2985,2959,3083,3199,3132,3162,3191,3073,3387,3738,3920,3964,3670,4070,4447,4694
TLH21,Luton,A-E,Production sector,832,779,810,749,714,650,632,665,723,786,852,693,723,755,820,916,1006,1027,1032,1132,1125,1029,640,654,688,850
TLH21,Luton,F (41-43),Construction,83,95,108,111,122,128,130,145,140,148,158,135,136,150,161,178,269,316,348,330,307,292,267,274,250,289
TLH21,Luton,G-T,Services sector,1913,2060,2278,2502,2614,2833,2880,2979,3048,3201,3352,3243,3244,3191,3270,3610,3954,4103,4152,4369,4472,4820,4351,4606,5212,5500
TLH24,Bedford,A-E,Production sector,483,475,465,431,439,460,433,492,525,521,554,528,479,462,512,534,618,621,676,681,608,676,511,529,770,778
TLH24,Bedford,F (41-43),Construction,112,127,146,149,164,160,163,188,181,191,203,164,171,189,198,226,239,278,289,312,326,356,320,362,402,438
TLH24,Bedford,G-T,Services sector,1455,1553,1645,1783,1858,1972,2067,2196,2259,2357,2474,2436,2434,2400,2420,2471,2583,2662,2718,2986,3084,3205,3060,3426,3635,3934
TLH25,Central Bedfordshire,A-E,Production sector,630,624,632,588,624,645,576,607,598,578,579,528,577,570,640,769,798,823,847,945,917,898,832,890,959,1006
TLH25,Central Bedfordshire,F (41-43),Construction,251,288,327,337,373,382,391,443,429,454,479,391,399,441,490,553,592,645,603,620,580,534,455,470,520,599
TLH25,Central Bedfordshire,G-T,Services sector,2009,2097,2240,2387,2473,2576,2676,2795,2876,3017,3183,3147,3158,3204,3237,3366,3573,3671,4066,4433,4573,4583,4173,4596,5112,5754
TLH26,North and East Hertfordshire,A-E,Production sector,2115,2291,2398,2348,2356,2549,2507,2856,3113,3234,3774,3450,3225,3119,2986,3120,3207,3104,3208,3163,3221,3370,3808,4090,4015,4789
TLH26,North and East Hertfordshire,F (41-43),Construction,505,578,657,674,743,752,768,871,841,888,945,781,801,882,905,1026,1265,1500,1633,1695,1598,1564,1444,1546,1743,2012
TLH26,North and East Hertfordshire,G-T,Services sector,6302,6766,7077,7504,7753,8209,8561,9194,9436,9814,10243,9925,9704,9374,9575,10045,10534,10524,10739,11637,12176,13274,12488,13735,14276,15638
TLH27,South West Hertfordshire,A-E,Production sector,840,826,799,802,820,868,885,957,970,1018,1132,1082,1054,954,956,1098,1206,1280,1369,1489,1322,1420,1432,1423,1438,1770
TLH27,South West Hertfordshire,F (41-43),Construction,852,974,1112,1147,1277,1311,1351,1549,1504,1592,1655,1281,1312,1467,1564,1734,1782,1982,1969,2172,2453,2512,2044,2060,2323,2451
TLH27,South West Hertfordshire,G-T,Services sector,7931,8264,8661,9188,9441,10078,10650,11120,11383,11994,12470,12453,12384,12574,12797,13624,14702,15720,16761,18444,18794,19234,18469,20457,21651,23080
TLH31,Southend-on-Sea,A-E,Production sector,272,268,276,273,273,260,255,256,280,259,273,256,279,272,285,256,270,265,275,298,306,313,315,374,353,360
TLH31,Southend-on-Sea,F (41-43),Construction,83,88,93,105,113,128,125,136,136,148,147,138,145,153,139,182,217,229,229,242,231,194,130,164,217,250
TLH31,Southend-on-Sea,G-T,Services sector,1170,1222,1279,1384,1458,1607,1709,1765,1876,1971,2045,2077,2067,2067,2153,2163,2206,2219,2319,2501,2616,2572,2283,2534,2593,2811
TLH32,Thurrock,A-E,Production sector,641,553,459,447,413,494,524,638,680,724,691,709,702,595,652,589,569,601,495,539,567,572,446,433,511,607
TLH32,Thurrock,F (41-43),Construction,123,130,140,159,164,192,196,211,212,223,215,197,204,220,222,240,266,278,276,338,381,407,318,376,582,654
TLH32,Thurrock,G-T,Services sector,1334,1383,1493,1636,1692,1908,1963,1991,2050,2106,2196,2154,2223,2161,2220,2180,2405,2607,2790,3153,3297,3378,3358,3868,4397,4780
TLH34,Essex Haven Gateway,A-E,Production sector,1008,933,901,895,860,881,862,859,911,934,995,919,994,976,1014,1060,1195,1240,1278,1292,1293,1283,1155,1104,1295,1476
TLH34,Essex Haven Gateway,F (41-43),Construction,302,319,341,386,413,466,463,506,513,554,538,499,520,553,554,582,667,791,803,903,915,938,663,860,1125,1246
TLH34,Essex Haven Gateway,G-T,Services sector,3306,3403,3677,3986,4099,4523,4700,4865,5024,5181,5374,5311,5469,5507,5694,5771,5989,6369,6987,7779,7947,8008,7516,8575,9032,9933
TLH35,West Essex,A-E,Production sector,613,568,586,580,576,572,546,538,578,560,581,529,586,589,593,659,672,674,770,815,833,775,795,836,849,875
TLH35,West Essex,F (41-43),Construction,450,473,504,565,632,684,660,741,767,846,818,758,792,833,789,884,1015,1092,1089,1119,1114,1167,1024,1242,1584,1907
TLH35,West Essex,G-T,Services sector,3094,3267,3438,3691,3880,4327,4525,4619,4811,4984,5126,4965,5145,4959,5008,5058,5096,5511,5892,6427,6697,6690,5862,6705,7131,7592
TLH36,Heart of Essex,A-E,Production sector,844,759,783,800,826,873,860,785,817,805,836,782,861,848,896,916,1121,1257,1301,1284,1241,1255,1138,1194,1493,1490
TLH36,Heart of Essex,F (41-43),Construction,448,472,503,564,627,683,662,741,764,840,812,753,786,828,726,782,980,1138,1198,1498,1674,1626,1261,1456,1863,2004
TLH36,Heart of Essex,G-T,Services sector,3179,3271,3502,3827,3873,4230,4353,4524,4734,4918,5023,5078,5087,5074,5318,5416,5703,5764,5875,6194,6434,6841,6523,7282,7611,8124
TLH37,Essex Thames Gateway,A-E,Production sector,1379,1307,1412,1398,1355,1377,1307,1363,1397,1398,1550,1219,1431,1422,1484,1612,1317,989,1047,1034,1044,1030,1076,1118,1293,1325
TLH37,Essex Thames Gateway,F (41-43),Construction,290,308,326,370,393,450,445,478,471,512,511,486,508,538,534,600,663,691,680,749,780,817,590,722,1109,1328
TLH37,Essex Thames Gateway,G-T,Services sector,2381,2466,2649,2865,2991,3317,3412,3516,3679,3827,4001,3975,4038,4050,4314,4500,5006,5314,5601,5877,6135,6548,6460,7067,7646,8037
TLH41,Peterborough,A-E,Production sector,690,676,701,730,792,794,789,798,883,940,963,806,980,1078,1145,1182,1156,1029,966,1071,1104,1120,1015,1259,1365,1541
TLH41,Peterborough,F (41-43),Construction,119,134,144,156,176,182,193,206,231,233,229,200,198,210,198,193,245,320,333,306,308,346,338,354,428,443
TLH41,Peterborough,G-T,Services sector,2427,2570,2558,2687,2692,2822,3094,3534,3925,3943,3844,3645,3582,3614,3712,3676,4039,3968,4402,4934,5372,4979,4994,5213,5305,5974
TLH42,Cambridgeshire CC,A-E,Production sector,2138,2070,2105,2140,2291,2292,2194,2157,2348,2432,2666,2642,2805,3054,3090,3241,3491,3414,3396,3458,3481,3721,3741,3723,3954,4333
TLH42,Cambridgeshire CC,F (41-43),Construction,442,499,541,578,645,694,728,770,870,877,873,785,776,824,779,858,978,1041,1153,1179,1241,1261,1183,1190,1467,1596
TLH42,Cambridgeshire CC,G-T,Services sector,6243,6656,7059,7530,7868,8337,8803,9347,9934,10400,10751,10883,11192,11198,11899,12128,12318,13057,13618,14483,14704,15739,15972,16969,18177,20200
TLH51,Norwich and East Norfolk,A-E,Production sector,696,658,697,684,711,710,697,690,740,749,825,826,830,879,931,955,989,961,922,963,936,981,958,929,1258,1362
TLH51,Norwich and East Norfolk,F (41-43),Construction,217,246,267,283,314,342,357,374,427,431,432,393,389,415,396,410,451,466,494,512,550,604,553,575,647,765
TLH51,Norwich and East Norfolk,G-T,Services sector,3096,3223,3422,3647,3829,4092,4321,4599,5014,5230,5468,5719,5745,5705,6096,6478,6603,6776,6908,7517,7241,8339,7743,8520,9018,10012
TLH52,North and West Norfolk,A-E,Production sector,994,959,999,956,998,1011,914,896,891,910,1021,1021,999,1056,1127,1187,1220,1168,1134,1127,1137,1157,1169,1157,1224,1277
TLH52,North and West Norfolk,F (41-43),Construction,119,134,145,155,174,183,192,204,230,233,232,206,204,217,217,214,239,263,303,304,313,334,318,322,395,426
TLH52,North and West Norfolk,G-T,Services sector,1467,1558,1643,1757,1842,1970,2084,2201,2316,2399,2479,2493,2535,2553,2633,2689,2775,2842,2961,3032,3056,3150,3053,3297,3456,3802
TLH53,Breckland and South Norfolk,A-E,Production sector,643,628,668,666,703,704,663,659,710,728,794,782,790,844,849,895,953,914,901,904,872,918,934,1117,1330,1591
TLH53,Breckland and South Norfolk,F (41-43),Construction,211,242,263,280,308,351,370,386,436,436,436,409,399,424,415,435,473,485,502,526,472,487,472,484,594,687
TLH53,Breckland and South Norfolk,G-T,Services sector,1551,1669,1793,1918,2000,2120,2249,2372,2521,2601,2657,2683,2758,2790,2938,3024,3124,3226,3362,3457,3560,3849,3922,4132,4273,4639
TLH61,Babergh and Mid Suffolk,A-E,Production sector,770,752,780,781,801,808,779,743,755,784,839,795,843,880,924,942,956,942,938,968,964,1008,986,1019,1056,1165
TLH61,Babergh and Mid Suffolk,F (41-43),Construction,142,162,177,189,209,236,251,263,295,294,292,272,265,280,272,276,319,392,421,463,576,602,636,589,691,738
TLH61,Babergh and Mid Suffolk,G-T,Services sector,1112,1195,1284,1355,1431,1482,1548,1615,1706,1767,1827,1832,1887,1894,1945,1998,2099,2116,2177,2245,2243,2397,2303,2588,2766,3083
TLH62,Ipswich,A-E,Production sector,305,270,277,254,270,277,266,302,358,362,389,405,342,326,378,398,447,536,554,579,535,592,584,417,576,936
TLH62,Ipswich,F (41-43),Construction,118,134,145,157,176,190,202,215,240,239,236,212,207,219,229,246,245,245,254,284,310,311,322,332,379,466
TLH62,Ipswich,G-T,Services sector,1609,1727,1774,1869,1896,2025,2217,2459,2672,2687,2635,2552,2531,2556,2627,2806,2967,3008,3240,3242,3302,3402,3262,3389,3607,4021
TLH63,East Suffolk,A-E,Production sector,622,590,601,585,602,604,567,562,607,626,686,703,692,707,781,798,815,800,753,813,785,829,808,786,836,995
TLH63,East Suffolk,F (41-43),Construction,118,132,142,154,174,177,186,201,225,227,223,192,191,202,194,197,225,244,283,285,353,448,415,412,403,429
TLH63,East Suffolk,G-T,Services sector,1964,2100,2250,2339,2460,2646,2780,2961,3056,3138,3159,3034,3120,3232,3324,3464,3516,3524,3593,3775,3828,4080,3866,4303,4868,5014
TLH64,West Suffolk,A-E,Production sector,651,633,671,664,678,669,641,646,700,712,777,778,778,816,812,837,893,881,855,926,931,939,848,846,938,972
TLH64,West Suffolk,F (41-43),Construction,140,158,170,183,206,213,223,238,269,272,270,236,236,250,257,291,305,349,366,372,385,387,360,378,451,600
TLH64,West Suffolk,G-T,Services sector,1714,1831,1949,2093,2193,2299,2417,2552,2740,2838,2977,3010,3083,3143,3314,3471,3509,3719,4010,4131,4181,4410,4020,4297,4468,4560
TLI33,Kensington & Chelsea and Hammersmith & Fulham,A-E,Production sector,346,352,368,354,371,352,360,363,413,401,425,396,378,341,359,282,264,294,316,385,471,510,519,497,593,724
TLI33,Kensington & Chelsea and Hammersmith & Fulham,F (41-43),Construction,113,129,165,174,159,170,168,175,203,240,293,241,221,233,272,328,375,422,406,406,397,427,266,277,359,412
TLI33,Kensington & Chelsea and Hammersmith & Fulham,G-T,Services sector,6952,7477,8026,8492,8804,9231,9756,10368,10548,11687,12521,12029,12357,13182,14853,16241,17616,18131,18419,19026,20449,20600,18876,19581,21845,24141
TLI34,Wandsworth,A-E,Production sector,238,248,254,241,251,236,222,230,236,239,233,227,204,187,181,192,191,224,180,188,196,236,231,244,299,222
TLI34,Wandsworth,F (41-43),Construction,108,120,149,154,145,157,160,173,209,239,270,228,191,199,213,244,265,297,258,245,237,217,177,213,318,406
TLI34,Wandsworth,G-T,Services sector,2652,2907,3105,3352,3522,3673,3850,4165,4335,4737,4884,4693,4802,5060,5586,5853,6333,6681,6958,6847,6993,6949,6230,6494,7118,8065
TLI35,Westminster and City of London,A-E,Production sector,763,752,769,731,753,710,791,754,843,922,933,1028,943,885,934,1098,1214,1396,1359,1545,1691,1740,2114,2242,3316,3661
TLI35,Westminster and City of London,F (41-43),Construction,899,1047,1368,1460,1313,1390,1347,1334,1475,1803,2383,1926,1947,2095,2371,2909,2904,3080,3119,3137,3330,3464,2796,2646,3176,3712
TLI35,Westminster and City of London,G-T,Services sector,48292,49657,54256,55822,58589,62686,66235,74104,79629,87896,88726,91243,96695,99498,102174,107325,114649,114864,126410,133141,139914,147644,146207,162628,179485,196649
TLI36,Camden,A-E,Production sector,539,601,666,651,680,608,666,601,673,831,769,889,645,561,389,414,443,480,488,515,512,905,990,706,810,1227
TLI36,Camden,F (41-43),Construction,164,185,233,243,229,244,247,250,286,335,409,350,344,375,468,513,654,646,652,685,707,778,689,784,1114,1241
TLI36,Camden,G-T,Services sector,9565,10153,10992,11565,11958,12885,13869,15126,15548,16917,17593,17445,18121,19017,19875,21418,23543,27446,31009,32364,33478,33216,27661,31290,35856,37745
TLI41,Hackney and Newham,A-E,Production sector,861,869,871,796,815,747,741,735,731,751,758,762,766,768,763,867,849,770,808,846,813,883,928,1006,948,1052
TLI41,Hackney and Newham,F (41-43),Construction,247,278,347,362,343,359,371,381,424,496,559,525,589,628,643,635,630,689,626,772,842,884,686,740,1081,1127
TLI41,Hackney and Newham,G-T,Services sector,4068,4300,4637,5005,5251,5663,5925,6451,6689,7186,7564,7423,7691,8153,8647,8961,9785,10390,11005,11708,12707,14043,13611,15175,17520,19713
TLI42,Tower Hamlets,A-E,Production sector,326,327,329,335,325,313,340,319,351,369,366,498,423,656,678,697,573,604,567,581,653,664,721,488,684,1071
TLI42,Tower Hamlets,F (41-43),Construction,263,298,372,389,365,383,393,408,459,538,603,550,606,645,687,776,773,1030,1115,1174,1254,1095,671,617,689,781
TLI42,Tower Hamlets,G-T,Services sector,11724,11999,13276,13566,14284,15297,16448,18553,20407,22598,23512,24637,25714,27650,27045,28400,30316,30429,32501,35276,34260,34001,33270,34135,38081,42981
TLI43,Haringey and Islington,A-E,Production sector,699,713,713,668,669,625,629,633,652,655,584,576,597,539,588,628,681,721,607,685,642,568,520,550,601,785
TLI43,Haringey and Islington,F (41-43),Construction,269,304,381,399,372,391,399,418,471,553,619,555,607,645,657,746,835,826,781,832,947,1012,652,654,776,878
TLI43,Haringey and Islington,G-T,Services sector,8209,8670,9534,9944,10373,11002,11632,12498,12987,14329,15158,15072,15638,16444,16997,18153,19458,20495,21018,21278,22302,22738,21034,23017,28011,29477
TLI44,Lewisham and Southwark,A-E,Production sector,396,414,440,422,431,392,422,402,433,526,580,660,593,483,527,416,314,259,308,350,434,498,590,720,723,921
TLI44,Lewisham and Southwark,F (41-43),Construction,299,332,405,420,400,424,442,477,555,636,670,589,632,660,663,684,749,859,891,1041,1116,1059,676,752,901,1025
TLI44,Lewisham and Southwark,G-T,Services sector,7658,8117,8871,9366,9748,10344,10897,11925,12364,13571,14282,14266,15078,16640,17518,18232,18253,19569,20572,20804,22322,23563,21663,22420,25357,28428
TLI45,Lambeth,A-E,Production sector,218,233,267,253,268,258,247,245,252,281,293,286,261,243,266,277,253,260,226,226,214,242,254,263,293,324
TLI45,Lambeth,F (41-43),Construction,157,176,219,228,215,226,234,247,282,328,358,320,348,367,365,394,411,396,377,411,480,531,462,481,597,558
TLI45,Lambeth,G-T,Services sector,4324,4634,5048,5441,5528,5879,6261,6893,6997,7826,8345,8205,8890,9486,9674,9116,10444,10890,11592,11838,12141,11969,10444,11891,14068,14506
TLI51,Bexley and Greenwich,A-E,Production sector,998,1049,1073,1066,1044,988,984,1005,1046,1066,1124,1159,1102,1081,1138,1170,1180,1113,1091,1104,1044,1041,931,891,849,877
TLI51,Bexley and Greenwich,F (41-43),Construction,401,438,467,499,525,561,572,622,678,755,779,653,725,740,823,916,963,1045,1141,1284,1331,1359,1016,1204,1360,1398
TLI51,Bexley and Greenwich,G-T,Services sector,4248,4482,4661,4874,5146,5543,5812,6208,6567,6853,7048,6644,6935,7086,7413,7961,8204,8566,9113,9001,9237,9751,8555,9051,10113,10763
TLI52,Barking & Dagenham and Havering,A-E,Production sector,1335,1264,1185,1114,1014,945,961,908,1095,1116,1167,1172,1331,1352,1467,1694,1648,1418,1247,1195,1160,1142,828,1008,1144,1271
TLI52,Barking & Dagenham and Havering,F (41-43),Construction,392,432,459,498,536,580,588,626,673,743,779,626,714,728,754,818,871,972,1047,1063,1081,1104,936,1180,1444,1345
TLI52,Barking & Dagenham and Havering,G-T,Services sector,3542,3693,3852,4009,4163,4466,4686,4958,5181,5448,5435,5062,5192,5172,5527,5653,5952,6126,6375,6476,6807,7039,6358,7060,8059,8749
TLI53,Redbridge and Waltham Forest,A-E,Production sector,378,404,397,376,359,341,332,344,338,332,324,307,294,292,313,315,307,295,281,329,342,361,329,335,356,406
TLI53,Redbridge and Waltham Forest,F (41-43),Construction,266,292,311,335,355,378,386,415,449,499,520,432,482,495,528,542,576,644,756,839,796,736,593,775,878,859
TLI53,Redbridge and Waltham Forest,G-T,Services sector,3954,4176,4371,4579,4842,5180,5490,5802,6181,6452,6443,5981,6087,6165,6690,6856,7124,7532,7714,7726,7974,8114,7013,7673,8902,9801
TLI54,Enfield,A-E,Production sector,423,452,470,478,457,472,474,490,495,510,517,477,488,480,531,535,533,563,560,590,678,723,646,582,658,733
TLI54,Enfield,F (41-43),Construction,378,425,447,496,550,599,603,623,652,714,772,589,692,716,702,726,767,796,835,776,993,1048,953,1025,956,846
TLI54,Enfield,G-T,Services sector,2884,3025,3162,3288,3429,3689,3873,4075,4337,4581,4643,4388,4516,4540,4730,4895,5134,5461,5636,5668,5837,6023,5303,5862,6481,6919
TLI61,Bromley,A-E,Production sector,297,296,295,289,297,286,276,269,294,283,248,234,218,194,205,218,226,222,230,267,275,298,360,255,257,358
TLI61,Bromley,F (41-43),Construction,344,379,405,435,463,499,507,537,577,643,672,537,574,605,658,632,630,660,707,760,832,847,682,595,692,688
TLI61,Bromley,G-T,Services sector,3774,4004,4052,4187,4414,4729,4979,5243,5616,5824,5829,5549,5616,5626,5951,6183,6242,6331,6587,6729,6745,6522,5824,6119,6785,7241
TLI62,Croydon,A-E,Production sector,342,337,346,346,326,321,327,339,356,350,333,321,325,292,270,306,307,283,207,244,269,303,271,203,207,280
TLI62,Croydon,F (41-43),Construction,223,247,264,284,305,331,335,353,379,420,441,349,376,401,405,490,564,583,599,660,636,626,551,611,719,671
TLI62,Croydon,G-T,Services sector,4417,4643,4887,5080,5258,5610,5880,6261,6475,6942,6914,6694,6562,6480,6752,6697,7331,7383,7601,7698,8392,9017,8443,8956,9940,10806
TLI63,"Merton, Kingston upon Thames and Sutton",A-E,Production sector,826,840,825,778,704,672,639,654,683,645,579,516,520,494,526,509,485,447,508,500,470,473,455,500,528,578
TLI63,"Merton, Kingston upon Thames and Sutton",F (41-43),Construction,562,618,662,704,733,767,786,847,910,1026,1068,874,911,937,1018,967,1058,1025,1054,1238,1226,1291,1021,1068,1279,1265
TLI63,"Merton, Kingston upon Thames and Sutton",G-T,Services sector,6771,7202,7631,7909,8187,8659,9095,9588,10032,10681,10869,10272,10383,10465,10906,11305,12084,12341,13064,12804,12940,13242,11870,12313,13568,15236
TLI71,Barnet,A-E,Production sector,328,348,353,327,304,274,262,265,290,267,246,249,239,211,237,235,228,229,224,231,223,222,247,215,280,307
TLI71,Barnet,F (41-43),Construction,336,376,401,436,473,512,519,542,576,637,689,572,616,651,641,584,569,605,715,839,985,966,787,933,1004,871
TLI71,Barnet,G-T,Services sector,3485,3731,3883,4046,4238,4524,4726,4969,5298,5555,5550,5360,5416,5512,6051,6349,6858,7097,7322,7166,7337,7555,7278,7659,8813,9461
TLI72,Brent,A-E,Production sector,587,702,736,720,725,632,573,578,645,586,536,511,513,488,505,589,590,565,585,603,639,684,621,703,787,1123
TLI72,Brent,F (41-43),Construction,336,372,399,426,445,465,478,514,551,619,659,560,578,593,653,652,759,853,1022,1066,1090,1140,965,1033,1175,1065
TLI72,Brent,G-T,Services sector,3119,3301,3467,3614,3749,3986,4137,4406,4645,4876,4943,4711,4797,4910,5344,5658,6171,6546,6674,6676,6662,7028,6476,6565,7333,7899
TLI73,Ealing,A-E,Production sector,722,753,772,807,802,791,765,777,794,808,830,744,752,708,806,875,859,815,863,916,1064,1021,890,894,922,1010
TLI73,Ealing,F (41-43),Construction,257,284,305,325,344,366,374,401,432,483,510,422,447,460,466,476,573,620,688,756,827,732,719,759,860,826
TLI73,Ealing,G-T,Services sector,3761,4008,4194,4328,4466,4736,4931,5150,5452,5730,5759,5474,5554,5750,6195,6641,7160,7549,7824,7416,7342,7458,7145,7075,7732,7959
