ITL321CD,year,SIC07_code,value,Region_name,SIC07_description
TLL14,2013,K (64-66),57,South West Wales,Financial and insurance activities
TLL14,2013,O (84),353,South West Wales,Public administration and defence
TLL14,2013,P (85),308,South West Wales,Education
TLL14,2013,T (97-98),12,South West Wales,Activities of households
TLL14,2014,31-32,7,South West Wales,Manufacture of furniture; other manufacturing
TLL14,2014,33,19,South West Wales,Repair and installation of machinery and equipment
TLL14,2014,41,75,South West Wales,Construction of buildings
TLL14,2014,42,55,South West Wales,Civil engineering
TLL14,2014,43,159,South West Wales,Specialised construction activities
TLL14,2014,45,72,South West Wales,Motor trades
TLL14,2014,46,124,South West Wales,Wholesale trade
TLL14,2014,47,291,South West Wales,Retail trade
TLL14,2014,49-51,128,South West Wales,"Land, water and air transport"
TLL14,2014,52,43,South West Wales,Warehousing and transport support activities
TLL14,2014,53,20,South West Wales,Postal and courier activities
TLL14,2014,55,78,South West Wales,Accommodation
TLL14,2014,56,109,South West Wales,Food and beverage service activities
TLL14,2014,58-60,49,South West Wales,Publishing; film and TV production and broadcasting
TLL14,2014,61-63,22,South West Wales,Telecommunications; information technology
TLL14,2014,68,73,South West Wales,"Real estate activities, excluding imputed rental"
TLL14,2014,68IMP,545,South West Wales,Owner-occupiers' imputed rental
TLL14,2014,69,46,South West Wales,Legal and accounting activities
TLL14,2014,70,8,South West Wales,Head offices and management consultancy
TLL14,2014,71,24,South West Wales,Architectural and engineering activities
TLL14,2014,72-73,18,South West Wales,Research and development; advertising and market research
TLL14,2014,74-75,28,South West Wales,"Other professional, scientific and technical activities"
TLL14,2014,77,17,South West Wales,Rental and leasing activities
TLL14,2014,78-80,46,South West Wales,Employment activities; tourism and security services
TLL14,2014,81,22,South West Wales,Services to buildings and landscape activities
TLL14,2014,82,48,South West Wales,Office administration and business support activities
TLL14,2014,86,378,South West Wales,Human health activities
TLL14,2014,87,76,South West Wales,Residential care activities
TLL14,2014,88,78,South West Wales,Social work activities
TLL14,2014,90-91,20,South West Wales,"Creative, arts, entertainment and cultural activities"
TLL14,2014,92-93,42,South West Wales,Gambling and betting; sports and recreation activities
TLL14,2014,94,12,South West Wales,Activities of membership organisations
TLL14,2014,95,5,South West Wales,"Repair of computers, personal and household goods"
TLL14,2014,96,52,South West Wales,Other personal service activities
TLL14,2014,AB (1-9),281,South West Wales,"Agriculture, forestry and fishing; mining and quarrying"
TLL14,2014,CA (10-12),129,South West Wales,"Manufacture of food, beverages and tobacco"
TLL14,2014,CB (13-15),12,South West Wales,"Manufacture of textiles, wearing apparel and leather"
TLL14,2014,CC (16-18),14,South West Wales,Manufacture of wood and paper products and printing
