ITL_code,Region_name,SIC07_code,SIC07_description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
TLG21,Telford and Wrekin,F (41-43),Construction,64,63,71,74,80,85,89,99,105,103,101,85,84,88,85,91,107,142,158,169,168,198,168,187,234
TLG21,Telford and Wrekin,G-T,Services sector,1512,1637,1633,1775,1806,1913,2112,2193,2266,2319,2423,2463,2431,2497,2568,2655,2686,2699,2920,3019,3128,3234,3338,3916,4398
TLG22,Shropshire CC,A-E,Production sector,902,869,878,866,922,907,881,855,882,869,963,872,953,1002,1020,1097,1217,1202,1188,1155,1256,1206,1210,1312,1514
TLG22,Shropshire CC,F (41-43),Construction,169,167,189,197,217,235,245,273,289,282,263,216,217,227,244,297,321,380,420,477,520,478,403,441,445
TLG22,Shropshire CC,G-T,Services sector,2271,2352,2422,2576,2732,2945,3166,3332,3433,3566,3794,3712,3727,3792,3860,3940,4010,4047,4226,4368,4525,4652,4542,5327,5897
TLG23,Stoke-on-Trent,A-E,Production sector,842,799,785,792,824,794,733,714,700,721,828,862,839,818,868,923,891,910,803,821,890,900,804,900,1067
TLG23,Stoke-on-Trent,F (41-43),Construction,150,147,167,174,190,206,216,242,259,250,242,197,201,214,208,215,218,243,259,308,326,345,259,289,355
TLG23,Stoke-on-Trent,G-T,Services sector,1800,1852,1900,1968,2065,2249,2546,2717,2869,2988,3153,3114,3179,3337,3421,3512,3610,3691,3812,4110,4403,4546,4693,5326,5423
TLG24,Staffordshire CC,A-E,Production sector,2889,2788,2746,2689,2816,2780,2651,2617,2660,2640,2707,2307,2616,2794,2874,3131,3179,3202,3272,3550,3689,3692,3497,4137,4517
TLG24,Staffordshire CC,F (41-43),Construction,796,777,888,921,1004,1090,1149,1296,1396,1340,1323,1060,1102,1200,1131,1272,1329,1529,1573,1583,1543,1601,1391,1561,1796
TLG24,Staffordshire CC,G-T,Services sector,6220,6452,6603,7010,7423,7975,8739,9141,9368,9739,10333,10147,10393,10549,10706,10833,11275,11805,12196,12678,13147,13638,13096,15246,16355
TLG31,Birmingham,A-E,Production sector,2837,2753,2816,2730,2682,2707,2673,2666,2567,2633,2658,2533,2560,2576,2579,2857,3160,3182,3131,3108,2963,2755,2433,2405,2394
TLG31,Birmingham,F (41-43),Construction,720,790,828,915,1078,1109,1190,1324,1407,1546,1466,1147,1150,1074,1019,1005,1171,1218,1334,1350,1572,1592,1484,1658,1665
TLG31,Birmingham,G-T,Services sector,10078,10504,10800,11637,12137,13000,13889,14707,15193,15928,16361,16623,17226,17671,18205,19109,19591,20298,21498,22191,23193,23990,22953,25178,27954
TLG32,Solihull,A-E,Production sector,1490,1409,1506,1521,1399,1335,1246,1186,1098,1033,1068,1121,1402,1554,1703,1724,1832,1941,2212,2294,2078,1891,1421,1276,1188
TLG32,Solihull,F (41-43),Construction,240,261,275,299,344,372,399,442,460,513,485,368,378,361,345,397,480,530,556,554,537,597,588,629,777
TLG32,Solihull,G-T,Services sector,2464,2573,2697,2876,3007,3211,3379,3622,3787,3975,3975,3692,3830,3853,4012,4248,4395,4904,5595,6294,6786,7178,6463,6918,7746
TLG33,Coventry,A-E,Production sector,1330,1294,1317,1308,1209,1200,1155,1158,1101,1146,1228,1200,1322,1374,1517,1982,2172,2390,2704,2621,2573,2491,1895,1800,1944
TLG33,Coventry,F (41-43),Construction,73,80,84,93,109,113,122,137,145,158,148,116,122,116,143,171,195,208,205,223,254,284,224,241,313
TLG33,Coventry,G-T,Services sector,3547,3685,3795,4040,4208,4458,4759,5103,5226,5511,5704,5755,6000,6098,6078,5809,6221,6507,7073,6975,7136,7407,7292,7852,8465
TLG36,Dudley,A-E,Production sector,1001,996,1013,952,915,934,846,833,802,826,815,726,743,795,825,967,1008,996,922,908,912,968,868,940,1034
TLG36,Dudley,F (41-43),Construction,229,253,268,297,360,354,379,445,476,506,462,382,417,394,399,425,450,415,409,469,450,504,474,492,633
TLG36,Dudley,G-T,Services sector,2009,2091,2112,2306,2387,2436,2634,2714,2823,2935,3012,2921,3012,3075,3222,3177,3220,3301,3566,3721,3790,3801,3590,4007,4264
TLG37,Sandwell,A-E,Production sector,1630,1577,1558,1473,1516,1560,1481,1457,1509,1442,1529,1526,1447,1411,1469,1582,1713,1636,1674,1741,1731,1737,1732,1530,1531
TLG37,Sandwell,F (41-43),Construction,140,154,163,182,221,215,230,268,289,307,283,234,249,232,245,279,356,327,362,353,356,393,407,412,518
TLG37,Sandwell,G-T,Services sector,1907,1981,2022,2176,2253,2383,2561,2700,2813,2898,2909,2861,2987,3002,3096,3159,3398,3759,3977,4239,4474,4261,4092,4451,4750
TLG38,Walsall,A-E,Production sector,809,775,788,754,732,731,703,701,660,695,700,608,642,646,723,806,889,858,842,768,755,781,707,781,832
TLG38,Walsall,F (41-43),Construction,127,140,147,162,192,196,211,239,253,276,257,204,214,202,217,249,284,279,316,327,350,347,323,328,486
TLG38,Walsall,G-T,Services sector,1698,1778,1793,1890,1959,2074,2228,2342,2422,2476,2550,2495,2609,2817,2873,3024,3183,3299,3502,3628,3597,3538,3265,3629,3771
TLG39,Wolverhampton,A-E,Production sector,954,959,987,952,936,920,880,882,870,853,846,740,717,783,788,819,866,817,794,824,931,996,949,1051,1154
TLG39,Wolverhampton,F (41-43),Construction,205,227,236,265,317,314,337,370,401,439,424,336,317,287,314,313,318,326,350,302,286,311,301,354,384
TLG39,Wolverhampton,G-T,Services sector,1854,1941,1994,2159,2258,2393,2515,2668,2764,2874,2987,2961,3087,3204,3134,3164,3193,3070,3377,3729,3908,3949,3676,4055,4532
TLH11,Peterborough,A-E,Production sector,690,676,701,730,792,794,789,798,883,940,963,806,980,1078,1145,1182,1156,1029,966,1072,1103,1122,1012,1279,1424
TLH11,Peterborough,F (41-43),Construction,119,134,144,156,176,182,193,206,231,233,229,200,198,210,198,193,245,320,333,306,308,346,338,360,443
TLH11,Peterborough,G-T,Services sector,2424,2568,2555,2684,2689,2819,3091,3530,3921,3938,3840,3639,3577,3609,3711,3675,4032,3963,4401,4932,5371,4981,4976,5199,5322
TLH12,Cambridgeshire CC,A-E,Production sector,2138,2070,2105,2140,2290,2292,2194,2157,2348,2432,2666,2643,2805,3053,3090,3242,3490,3413,3395,3473,3480,3706,3715,3752,3999
TLH12,Cambridgeshire CC,F (41-43),Construction,442,499,541,578,645,694,728,770,870,877,873,785,776,824,779,858,978,1041,1153,1179,1241,1261,1182,1208,1523
TLH12,Cambridgeshire CC,G-T,Services sector,6248,6662,7064,7536,7874,8344,8811,9357,9945,10411,10763,10888,11204,11209,11932,12156,12337,13073,13646,14498,14735,15793,16033,17094,18322
TLH14,Suffolk CC,A-E,Production sector,2348,2244,2329,2283,2351,2358,2253,2252,2420,2484,2691,2681,2655,2729,2894,2975,3110,3158,3099,3299,3214,3381,3223,3156,3225
TLH14,Suffolk CC,F (41-43),Construction,518,587,634,683,764,816,862,916,1028,1032,1022,912,899,952,953,1011,1094,1230,1324,1405,1623,1748,1735,1742,1959
TLH14,Suffolk CC,G-T,Services sector,6401,6853,7257,7655,7979,8453,8962,9586,10175,10431,10597,10420,10622,10824,11230,11750,12091,12366,13034,13401,13565,14317,13389,14567,15627
TLH15,Norwich and East Norfolk,A-E,Production sector,696,658,696,684,711,710,697,690,740,750,825,826,830,879,931,955,988,961,922,965,935,982,957,972,1237
TLH15,Norwich and East Norfolk,F (41-43),Construction,217,246,267,283,314,342,357,374,427,431,432,393,389,415,396,410,451,466,494,512,550,604,552,583,672
TLH15,Norwich and East Norfolk,G-T,Services sector,3095,3223,3423,3647,3829,4092,4321,4599,5015,5231,5469,5716,5746,5705,6105,6486,6605,6778,6915,7521,7251,8357,7727,8487,9184
TLH16,North and West Norfolk,A-E,Production sector,994,959,999,956,998,1011,914,896,891,910,1021,1021,999,1056,1127,1187,1220,1167,1133,1136,1136,1160,1165,1178,1270
TLH16,North and West Norfolk,F (41-43),Construction,119,134,145,155,174,183,192,204,230,233,232,206,204,217,217,214,239,263,303,304,313,334,318,326,412
TLH16,North and West Norfolk,G-T,Services sector,1466,1557,1642,1757,1841,1970,2083,2200,2316,2398,2478,2489,2535,2552,2639,2693,2775,2841,2964,3033,3059,3159,3029,3293,3497
TLH17,Breckland and South Norfolk,A-E,Production sector,642,627,668,666,703,704,663,659,710,728,794,782,790,844,849,895,952,914,900,912,871,920,932,1094,1229
TLH17,Breckland and South Norfolk,F (41-43),Construction,211,242,263,280,308,351,370,386,436,436,436,409,399,424,415,435,473,485,502,526,472,487,472,492,610
TLH17,Breckland and South Norfolk,G-T,Services sector,1551,1668,1792,1917,1999,2119,2249,2371,2520,2599,2656,2680,2757,2789,2943,3029,3125,3226,3366,3458,3565,3858,3889,4120,4248
TLH21,Luton,A-E,Production sector,832,779,810,749,714,650,632,665,723,786,852,693,723,755,820,916,1006,1027,1032,1132,1125,1029,641,656,783
TLH21,Luton,F (41-43),Construction,83,95,108,111,122,128,130,145,140,148,158,135,136,150,161,178,269,316,348,330,307,292,269,275,260
TLH21,Luton,G-T,Services sector,1912,2059,2276,2501,2613,2831,2879,2977,3046,3199,3350,3240,3244,3190,3270,3606,3953,4104,4151,4372,4477,4814,4329,4599,5606
TLH23,Hertfordshire CC,A-E,Production sector,2948,3110,3192,3147,3173,3416,3391,3813,4083,4253,4906,4533,4278,4070,3940,4217,4412,4383,4577,4655,4545,4794,5255,5346,5462
TLH23,Hertfordshire CC,F (41-43),Construction,1357,1552,1769,1821,2020,2064,2120,2419,2346,2480,2600,2063,2113,2349,2469,2760,3047,3482,3602,3868,4051,4076,3513,3628,4262
TLH23,Hertfordshire CC,G-T,Services sector,14237,15033,15742,16697,17198,18292,19216,20320,20826,21816,22722,22380,22109,21959,22381,23660,25244,26263,27503,30096,30994,32482,30737,33901,36712
TLH24,Bedford,A-E,Production sector,483,475,465,431,439,460,433,492,525,521,554,528,479,462,512,534,617,621,676,681,609,676,512,559,719
TLH24,Bedford,F (41-43),Construction,112,127,146,149,164,160,163,188,181,191,203,164,171,189,198,226,239,278,289,312,326,356,322,364,419
TLH24,Bedford,G-T,Services sector,1457,1554,1646,1785,1861,1975,2069,2199,2263,2360,2478,2439,2440,2404,2422,2467,2585,2665,2719,2988,3088,3266,3086,3491,3625
TLH25,Central Bedfordshire,A-E,Production sector,630,624,632,588,624,645,576,607,598,578,579,528,577,570,640,769,797,823,846,946,918,897,829,877,960
TLH25,Central Bedfordshire,F (41-43),Construction,251,288,327,337,373,382,391,443,429,454,479,391,399,441,490,553,592,645,603,620,579,534,457,470,539
TLH25,Central Bedfordshire,G-T,Services sector,2009,2097,2240,2387,2472,2576,2676,2794,2876,3017,3183,3145,3160,3204,3239,3360,3573,3672,4062,4434,4576,4587,4164,4616,4936
TLH31,Southend-on-Sea,A-E,Production sector,272,268,276,273,273,260,255,256,280,259,273,256,279,272,285,256,270,265,275,298,309,314,319,372,422
TLH31,Southend-on-Sea,F (41-43),Construction,83,88,93,105,113,128,125,136,136,148,147,138,145,153,139,182,217,229,229,242,231,194,130,165,182
TLH31,Southend-on-Sea,G-T,Services sector,1170,1222,1279,1384,1457,1607,1708,1765,1876,1971,2045,2076,2067,2069,2154,2163,2207,2226,2323,2504,2611,2572,2265,2515,2718
TLH32,Thurrock,A-E,Production sector,641,553,459,447,413,494,524,638,680,724,691,709,702,596,652,589,570,601,495,539,566,571,439,425,497
TLH32,Thurrock,F (41-43),Construction,123,130,140,159,164,192,196,211,212,223,215,197,204,220,222,240,266,278,276,338,381,407,319,380,494
TLH32,Thurrock,G-T,Services sector,1333,1383,1493,1635,1691,1907,1962,1990,2049,2105,2195,2152,2222,2161,2218,2181,2405,2607,2793,3155,3292,3375,3342,3898,4625
TLH34,Essex Haven Gateway,A-E,Production sector,1008,933,901,895,860,881,862,859,911,934,995,919,994,976,1014,1060,1195,1240,1277,1293,1291,1282,1156,1119,1244
TLH34,Essex Haven Gateway,F (41-43),Construction,302,319,341,386,413,466,463,506,513,554,538,499,520,553,554,582,667,791,803,903,915,938,666,863,996
TLH34,Essex Haven Gateway,G-T,Services sector,3308,3405,3679,3988,4101,4525,4703,4868,5028,5185,5379,5312,5475,5517,5697,5780,5994,6381,6998,7783,7934,8008,7493,8534,9252
TLH35,West Essex,A-E,Production sector,613,568,586,580,576,572,546,538,578,560,581,529,586,589,593,659,672,673,770,816,832,774,797,833,894
TLH35,West Essex,F (41-43),Construction,450,473,504,565,632,684,660,741,767,846,818,758,792,833,789,884,1015,1092,1089,1119,1114,1167,1028,1243,1387
TLH35,West Essex,G-T,Services sector,3095,3268,3439,3692,3880,4328,4527,4621,4813,4986,5128,4966,5147,4965,5009,5064,5098,5518,5899,6430,6688,6687,5837,6481,7122
TLH36,Heart of Essex,A-E,Production sector,844,758,783,800,826,873,860,785,817,805,836,782,861,848,896,916,1121,1257,1301,1285,1241,1255,1138,1205,1406
TLH36,Heart of Essex,F (41-43),Construction,448,472,503,564,627,683,662,741,764,840,812,753,786,828,726,782,980,1138,1198,1498,1674,1626,1265,1456,1651
TLH36,Heart of Essex,G-T,Services sector,3180,3273,3503,3829,3875,4232,4356,4527,4736,4921,5026,5080,5091,5081,5320,5422,5704,5772,5883,6198,6426,6841,6498,7256,7808
TLH37,Essex Thames Gateway,A-E,Production sector,1379,1307,1412,1398,1355,1377,1307,1363,1397,1398,1550,1219,1431,1422,1484,1611,1317,989,1046,1034,1044,1030,1078,1118,1186
TLH37,Essex Thames Gateway,F (41-43),Construction,290,308,326,370,393,450,445,478,471,512,511,486,508,538,534,600,663,691,680,749,780,817,591,726,920
TLH37,Essex Thames Gateway,G-T,Services sector,2381,2466,2650,2866,2993,3318,3413,3518,3680,3829,4003,3974,4041,4055,4315,4506,5007,5319,5608,5878,6123,6543,6430,7104,8014
TLI31,Camden and City of London,A-E,Production sector,709,782,864,849,883,795,873,791,879,1067,975,1123,820,718,640,740,790,915,954,1048,1129,1561,1784,1628,1808
TLI31,Camden and City of London,F (41-43),Construction,437,506,657,699,632,671,654,656,735,891,1151,935,921,987,1108,1391,1416,1568,1862,1822,2013,2090,1735,1924,2288
TLI31,Camden and City of London,G-T,Services sector,33122,33753,37043,37817,39668,43040,46260,52043,56820,62476,62161,65122,69304,71491,72288,76762,82377,86578,95683,100112,104649,108932,107357,120516,129856
TLI32,Westminster,A-E,Production sector,593,571,571,534,549,523,584,565,637,686,727,794,768,729,683,772,868,963,893,1013,1077,1085,1284,1184,1368
TLI32,Westminster,F (41-43),Construction,626,725,944,1004,911,964,940,929,1026,1248,1641,1341,1370,1483,1731,2031,2142,2158,1909,1999,2024,2153,1786,1764,2286
TLI32,Westminster,G-T,Services sector,24753,26077,28226,29567,30865,32513,33827,37170,38338,42317,44150,43568,45540,47048,49793,51962,55815,55784,61790,65414,68974,72314,66857,74602,85795
TLI33,Kensington & Chelsea and Hammersmith & Fulham,A-E,Production sector,346,352,368,354,371,352,360,363,413,401,426,397,379,342,359,281,263,292,315,384,469,508,511,508,475
TLI33,Kensington & Chelsea and Hammersmith & Fulham,F (41-43),Construction,113,129,165,174,159,170,168,175,203,240,293,241,221,233,272,328,375,422,406,406,397,427,268,304,359
TLI33,Kensington & Chelsea and Hammersmith & Fulham,G-T,Services sector,6949,7474,8024,8484,8799,9217,9748,10359,10538,11681,12514,12025,12361,13183,14860,16282,17638,18146,18429,19045,20476,20715,19073,19733,21254
TLI34,Wandsworth,A-E,Production sector,238,248,253,241,250,235,222,230,236,239,233,227,204,187,181,192,191,224,180,188,196,236,221,240,272
TLI34,Wandsworth,F (41-43),Construction,108,120,149,154,145,157,160,173,209,239,270,228,191,199,213,244,265,297,258,245,237,217,179,233,319
TLI34,Wandsworth,G-T,Services sector,2650,2905,3104,3349,3517,3668,3845,4159,4330,4731,4880,4692,4807,5063,5595,5859,6341,6695,6967,6873,7012,7013,6311,6594,7125
TLI41,Hackney and Newham,A-E,Production sector,861,869,871,796,815,747,741,735,731,751,758,762,766,768,763,866,849,770,808,846,813,892,933,989,865
TLI41,Hackney and Newham,F (41-43),Construction,247,278,347,362,343,359,371,381,424,496,559,525,589,628,643,635,630,689,626,772,842,885,695,732,961
TLI41,Hackney and Newham,G-T,Services sector,4064,4295,4632,4996,5239,5650,5912,6436,6674,7171,7551,7408,7685,8149,8632,8953,9786,10394,11009,11716,12636,14151,13852,15460,17018
TLI42,Tower Hamlets,A-E,Production sector,326,327,329,335,325,313,340,319,351,369,366,498,423,656,678,697,573,604,567,581,653,662,716,580,922
TLI42,Tower Hamlets,F (41-43),Construction,263,298,372,389,365,383,393,408,459,538,603,550,606,645,687,776,773,1030,1115,1174,1254,1096,679,612,633
TLI42,Tower Hamlets,G-T,Services sector,11724,11998,13275,13563,14280,15292,16443,18548,20401,22593,23509,24634,25717,27654,27037,28399,30318,30429,32505,35279,34206,33960,33220,34055,35002
TLI43,Haringey and Islington,A-E,Production sector,699,712,713,668,669,625,629,633,651,654,583,576,598,539,589,628,681,721,607,685,642,564,518,563,552
TLI43,Haringey and Islington,F (41-43),Construction,269,304,381,399,372,391,399,418,471,553,619,555,607,645,657,746,835,826,781,832,947,1012,659,677,721
TLI43,Haringey and Islington,G-T,Services sector,8206,8668,9531,9937,10364,10992,11622,12487,12976,14318,15149,15062,15636,16445,16993,18159,19463,20499,21024,21290,22248,22688,20871,22636,28748
TLI44,Lewisham and Southwark,A-E,Production sector,396,414,440,422,431,392,422,402,433,526,580,660,593,483,527,416,314,259,308,350,434,495,588,822,700
TLI44,Lewisham and Southwark,F (41-43),Construction,299,332,405,420,400,424,442,477,555,636,670,589,632,660,663,684,749,859,891,1041,1116,1059,684,741,787
TLI44,Lewisham and Southwark,G-T,Services sector,7656,8115,8870,9359,9737,10333,10886,11913,12351,13557,14273,14257,15081,16646,17564,18230,18255,19575,20584,20814,22237,23501,21554,22241,24094
TLI45,Lambeth,A-E,Production sector,218,233,267,253,268,258,247,245,252,281,293,286,261,243,266,277,253,260,226,226,214,241,251,288,261
TLI45,Lambeth,F (41-43),Construction,157,176,219,228,215,226,234,247,282,328,358,320,348,367,365,394,411,396,377,411,480,531,468,480,537
TLI45,Lambeth,G-T,Services sector,4327,4636,5051,5438,5524,5875,6257,6890,6993,7822,8343,8204,8865,9448,9631,9099,10456,10900,11555,11835,12088,11890,10297,11443,14055
TLI51,Bexley and Greenwich,A-E,Production sector,998,1049,1073,1066,1044,988,984,1004,1046,1066,1124,1159,1102,1081,1138,1170,1180,1113,1091,1104,1044,1041,927,868,910
TLI51,Bexley and Greenwich,F (41-43),Construction,401,438,467,499,525,561,572,622,678,755,779,653,725,740,823,916,963,1045,1141,1284,1331,1359,1019,1170,1371
TLI51,Bexley and Greenwich,G-T,Services sector,4251,4484,4664,4875,5145,5542,5811,6207,6566,6852,7048,6647,6945,7102,7423,7970,8214,8591,9139,9025,9260,9847,8657,8983,9728
TLI52,Barking & Dagenham and Havering,A-E,Production sector,1333,1259,1180,1109,1010,944,960,907,1094,1115,1167,1173,1331,1352,1468,1694,1649,1418,1247,1195,1160,1142,831,954,1067
TLI52,Barking & Dagenham and Havering,F (41-43),Construction,392,432,459,498,536,580,588,626,673,743,779,626,714,728,754,818,871,972,1047,1063,1081,1104,937,1151,1445
TLI52,Barking & Dagenham and Havering,G-T,Services sector,3542,3693,3852,4007,4162,4464,4684,4956,5178,5446,5433,5063,5198,5180,5536,5662,5963,6140,6393,6497,6830,7097,6427,7009,7771
TLI53,Redbridge and Waltham Forest,A-E,Production sector,378,404,397,376,359,341,332,344,338,332,324,307,294,292,313,315,307,295,281,329,342,361,328,316,337
TLI53,Redbridge and Waltham Forest,F (41-43),Construction,266,292,311,335,355,378,386,415,449,499,520,432,482,495,528,542,576,644,756,839,796,736,595,759,869
TLI53,Redbridge and Waltham Forest,G-T,Services sector,3952,4173,4369,4575,4836,5175,5484,5796,6174,6445,6437,5978,6090,6172,6697,6864,7136,7551,7742,7750,7998,8199,7109,7699,8670
TLI54,Enfield,A-E,Production sector,423,452,470,477,457,472,474,490,495,510,517,477,488,480,531,535,533,563,560,590,678,723,649,594,709
TLI54,Enfield,F (41-43),Construction,378,425,447,496,550,599,603,623,652,714,772,589,692,716,702,726,767,796,835,776,993,1048,954,1016,943
TLI54,Enfield,G-T,Services sector,2882,3023,3160,3285,3425,3685,3868,4071,4332,4576,4638,4385,4518,4544,4731,4899,5140,5473,5650,5680,5851,6075,5360,5776,6235
TLI61,Bromley,A-E,Production sector,297,296,295,289,297,286,276,269,294,283,248,234,218,194,205,218,226,222,230,267,275,298,355,255,248
TLI61,Bromley,F (41-43),Construction,344,379,405,435,463,499,507,537,577,643,672,537,574,605,658,632,630,660,707,760,832,847,684,595,618
TLI61,Bromley,G-T,Services sector,3775,4004,4052,4186,4413,4728,4977,5242,5615,5822,5829,5551,5622,5635,5956,6184,6249,6339,6596,6734,6768,6592,5917,6155,6627
TLI62,Croydon,A-E,Production sector,342,337,346,346,326,321,327,339,356,350,333,321,325,292,270,306,307,283,207,244,269,303,274,202,215
TLI62,Croydon,F (41-43),Construction,223,247,264,284,305,331,335,353,379,420,441,349,376,401,405,490,564,583,599,660,636,626,554,612,784
TLI62,Croydon,G-T,Services sector,4416,4641,4885,5074,5250,5602,5870,6251,6464,6931,6906,6688,6562,6484,6756,6697,7338,7393,7605,7730,8443,9093,8502,9027,9676
TLI63,"Merton, Kingston upon Thames and Sutton",A-E,Production sector,826,840,825,778,704,672,639,654,683,645,579,516,520,494,526,509,485,447,508,500,470,473,456,479,508
TLI63,"Merton, Kingston upon Thames and Sutton",F (41-43),Construction,562,618,662,704,733,767,786,847,910,1026,1068,874,911,937,1018,967,1058,1025,1054,1238,1226,1291,1027,1068,1122
TLI63,"Merton, Kingston upon Thames and Sutton",G-T,Services sector,6770,7203,7631,7909,8185,8656,9092,9585,10029,10678,10869,10278,10395,10482,10921,11314,12102,12363,13098,12815,12986,13370,12031,12346,13339
TLI71,Barnet,A-E,Production sector,328,348,353,327,305,274,262,265,290,268,246,249,239,211,237,235,228,229,225,232,224,223,244,214,244
TLI71,Barnet,F (41-43),Construction,336,376,401,436,473,512,519,542,576,637,689,572,616,651,642,586,569,605,715,839,985,966,787,922,983
TLI71,Barnet,G-T,Services sector,3485,3732,3883,4045,4236,4521,4723,4966,5295,5552,5549,5360,5415,5518,6058,6351,6866,7124,7339,7201,7367,7633,7350,7641,8406
TLI72,Brent,A-E,Production sector,590,705,739,721,726,634,573,579,645,587,536,511,513,488,505,590,592,567,587,603,639,684,625,718,828
TLI72,Brent,F (41-43),Construction,336,372,399,426,445,465,478,514,551,619,659,560,578,593,648,646,757,853,1022,1066,1090,1140,968,1021,1153
TLI72,Brent,G-T,Services sector,3118,3300,3466,3612,3746,3983,4133,4402,4641,4872,4940,4708,4794,4912,5347,5657,6171,6565,6697,6707,6693,7151,6596,6578,6986
TLI73,Ealing,A-E,Production sector,723,753,772,807,803,791,765,777,793,808,830,744,752,708,805,873,856,813,860,916,1064,1021,880,904,919
TLI73,Ealing,F (41-43),Construction,257,284,305,325,344,366,374,401,432,483,510,422,447,460,467,477,574,620,688,756,827,732,720,751,845
TLI73,Ealing,G-T,Services sector,3761,4007,4193,4326,4463,4733,4927,5147,5448,5726,5756,5471,5550,5752,6197,6639,7161,7565,7826,7432,7343,7550,7240,7131,7220
TLI74,Harrow and Hillingdon,A-E,Production sector,859,908,896,893,879,809,798,806,842,811,790,969,991,1032,1044,1078,999,992,991,1061,1155,1250,1392,1357,1396
TLI74,Harrow and Hillingdon,F (41-43),Construction,483,537,575,620,666,718,729,770,825,915,978,806,866,905,957,1004,1087,1225,1516,1671,1803,1737,1348,1440,1657
TLI74,Harrow and Hillingdon,G-T,Services sector,9889,10411,10920,11050,11314,12000,12477,12985,13252,13765,13772,12385,12731,13188,13333,14046,15634,16001,15637,16116,16368,16638,12659,13063,14318
TLI75,Hounslow and Richmond upon Thames,A-E,Production sector,639,650,693,696,693,672,684,730,756,756,829,988,965,944,902,879,889,852,746,753,788,812,627,671,827
TLI75,Hounslow and Richmond upon Thames,F (41-43),Construction,313,347,372,400,426,457,465,495,531,591,629,519,555,576,720,977,1115,1285,955,904,1046,1107,920,983,1176
TLI75,Hounslow and Richmond upon Thames,G-T,Services sector,8607,9218,9890,10288,10608,11006,11321,11961,13251,14299,15014,14518,14809,15160,16441,17292,18493,19439,21156,21646,21956,22521,17979,17615,19969
TLJ11,Berkshire,A-E,Production sector,3173,3144,3229,3159,3189,3382,3366,3611,3731,3769,3899,4000,3892,3930,4292,4491,4973,4757,4897,5301,5563,5866,5939,5672,5849
TLJ11,Berkshire,F (41-43),Construction,816,959,1072,1190,1219,1278,1281,1447,1472,1682,1740,1452,1479,1595,1661,1744,1716,1829,1825,1893,1961,2047,2093,2062,2496
TLJ11,Berkshire,G-T,Services sector,16635,18021,19173,19602,20520,22061,22810,24042,25024,26260,27352,27269,27796,29133,30141,30639,31557,32820,33840,34601,36701,38595,39203,42095,46343
TLJ12,Milton Keynes,A-E,Production sector,863,804,816,782,800,819,743,772,685,675,693,659,694,726,748,858,950,1005,1122,1248,1314,1376,1438,1384,1476
TLJ12,Milton Keynes,F (41-43),Construction,144,170,193,213,223,237,236,274,275,312,310,245,256,277,264,310,307,378,403,395,423,480,531,513,671
TLJ12,Milton Keynes,G-T,Services sector,4147,4370,4688,5083,5515,6052,6110,6421,6893,7292,7576,7364,7722,8004,8232,8622,9653,10805,10464,11368,11774,12012,11473,12418,12893
TLJ13,Buckinghamshire CC,A-E,Production sector,1410,1366,1414,1369,1458,1445,1367,1403,1371,1347,1451,1391,1345,1401,1396,1380,1373,1400,1384,1453,1564,1684,1708,1717,1800
TLJ13,Buckinghamshire CC,F (41-43),Construction,464,550,624,691,720,764,762,880,879,993,987,803,830,900,853,1042,1043,1195,1189,1208,1308,1465,1651,1536,1778
TLJ13,Buckinghamshire CC,G-T,Services sector,6384,6737,7040,7353,7519,7961,8158,8584,8951,9383,9979,9938,10053,10384,10731,10960,11368,11298,11638,11741,12066,12995,12499,13432,14477
TLJ14,Oxfordshire CC,A-E,Production sector,2449,2364,2417,2280,2520,2595,2508,2604,2589,2614,2761,2700,2669,2790,2869,3007,3008,3016,2852,2963,3044,3336,3557,3768,4349
TLJ14,Oxfordshire CC,F (41-43),Construction,413,486,549,607,631,670,667,769,777,883,889,708,736,797,881,1018,1077,1121,1127,1113,1200,1289,1404,1216,1302
TLJ14,Oxfordshire CC,G-T,Services sector,8033,8470,8915,9307,9837,10425,10682,11116,11565,12153,13069,12930,13523,13907,14398,14918,15832,16464,16528,16988,17815,18965,19666,20534,22567
TLJ21,Brighton and Hove,A-E,Production sector,312,327,320,293,320,344,333,311,349,372,422,481,421,423,500,565,639,680,699,658,748,673,613,611,719
TLJ21,Brighton and Hove,F (41-43),Construction,92,108,119,123,142,142,149,158,172,194,202,167,172,178,173,196,235,243,243,290,287,244,226,274,327
TLJ21,Brighton and Hove,G-T,Services sector,2943,3135,3313,3607,3726,3863,4032,4376,4697,4835,5075,5103,5161,5264,5670,5989,6180,6403,6802,7157,7419,7968,7895,8738,10216
TLJ22,East Sussex CC,A-E,Production sector,802,855,844,830,845,835,787,808,814,839,850,783,800,804,767,794,859,916,968,937,1028,1058,1034,1014,1165
TLJ22,East Sussex CC,F (41-43),Construction,258,302,333,345,392,386,404,428,469,530,553,478,491,503,453,499,597,654,635,686,722,735,643,795,883
TLJ22,East Sussex CC,G-T,Services sector,3550,3699,3894,4138,4310,4553,4704,4969,5191,5287,5736,5635,5661,5712,5830,5940,6141,6488,6939,7131,7207,7551,7578,8240,8640
