DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,Thurrock,Production sector,A-E,4445
2022,Thurrock,Construction,F (41-43),6295
2022,Thurrock,Services sector,G-T,63700
2022,Torbay,Production sector,A-E,2680
2022,Torbay,Construction,F (41-43),2010
2022,Torbay,Services sector,G-T,45850
2022,Tower Hamlets,Production sector,A-E,3290
2022,Tower Hamlets,Construction,F (41-43),4960
2022,Tower Hamlets,Services sector,G-T,306780
2022,Tyneside,Production sector,A-E,29670
2022,Tyneside,Construction,F (41-43),14190
2022,Tyneside,Services sector,G-T,369600
2022,Wakefield,Production sector,A-E,23070
2022,Wakefield,Construction,F (41-43),8405
2022,Wakefield,Services sector,G-T,135820
2022,Walsall,Production sector,A-E,15025
2022,Walsall,Construction,F (41-43),4355
2022,Walsall,Services sector,G-T,83885
2022,Wandsworth,Production sector,A-E,2565
2022,Wandsworth,Construction,F (41-43),4095
2022,Wandsworth,Services sector,G-T,120640
2022,Warrington,Production sector,A-E,9250
2022,Warrington,Construction,F (41-43),10690
2022,Warrington,Services sector,G-T,119845
2022,Warwickshire CC,Production sector,A-E,53590
2022,Warwickshire CC,Construction,F (41-43),14830
2022,Warwickshire CC,Services sector,G-T,259200
2022,West Cumbria,Production sector,A-E,32870
2022,West Cumbria,Construction,F (41-43),6920
2022,West Cumbria,Services sector,G-T,64225
2022,West Essex,Production sector,A-E,11625
2022,West Essex,Construction,F (41-43),14160
2022,West Essex,Services sector,G-T,118810
2022,West Kent,Production sector,A-E,15105
2022,West Kent,Construction,F (41-43),14225
2022,West Kent,Services sector,G-T,143750
2022,West Lothian,Production sector,A-E,9715
2022,West Lothian,Construction,F (41-43),5605
2022,West Lothian,Services sector,G-T,63005
2022,West Northamptonshire,Production sector,A-E,22490
2022,West Northamptonshire,Construction,F (41-43),11970
2022,West Northamptonshire,Services sector,G-T,197665
2022,West Surrey,Production sector,A-E,22930
2022,West Surrey,Construction,F (41-43),21000
2022,West Surrey,Services sector,G-T,361970
2022,West Sussex (North East),Production sector,A-E,18415
2022,West Sussex (North East),Construction,F (41-43),10455
2022,West Sussex (North East),Services sector,G-T,176930
2022,West Sussex (South West),Production sector,A-E,21905
2022,West Sussex (South West),Construction,F (41-43),8525
2022,West Sussex (South West),Services sector,G-T,152005
2022,Westminster,Production sector,A-E,16535
2022,Westminster,Construction,F (41-43),16050
2022,Westminster,Services sector,G-T,772415
2022,Wiltshire,Production sector,A-E,28670
2022,Wiltshire,Construction,F (41-43),11865
2022,Wiltshire,Services sector,G-T,174070
2022,Wirral,Production sector,A-E,9690
2022,Wirral,Construction,F (41-43),5260
2022,Wirral,Services sector,G-T,88560
2022,Wolverhampton,Production sector,A-E,14515
2022,Wolverhampton,Construction,F (41-43),4310
2022,Wolverhampton,Services sector,G-T,91955
2022,Worcestershire CC,Production sector,A-E,41190
2022,Worcestershire CC,Construction,F (41-43),11980
2022,Worcestershire CC,Services sector,G-T,212935
2022,York,Production sector,A-E,5220
2022,York,Construction,F (41-43),4450
2022,York,Services sector,G-T,103415
2023,Aberdeen City and Aberdeenshire,Production sector,A-E,60570
2023,Aberdeen City and Aberdeenshire,Construction,F (41-43),13750
2023,Aberdeen City and Aberdeenshire,Services sector,G-T,200035
2023,Angus and Dundee City,Production sector,A-E,14010
2023,Angus and Dundee City,Construction,F (41-43),5355
2023,Angus and Dundee City,Services sector,G-T,99620
2023,Barking & Dagenham and Havering,Production sector,A-E,9225
2023,Barking & Dagenham and Havering,Construction,F (41-43),12495
2023,Barking & Dagenham and Havering,Services sector,G-T,129895
2023,Barnet,Production sector,A-E,3840
2023,Barnet,Construction,F (41-43),9915
2023,Barnet,Services sector,G-T,124430
2023,"Barnsley, Doncaster and Rotherham",Production sector,A-E,41915
2023,"Barnsley, Doncaster and Rotherham",Construction,F (41-43),20145
2023,"Barnsley, Doncaster and Rotherham",Services sector,G-T,256650
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Production sector,A-E,37160
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Construction,F (41-43),21880
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Services sector,G-T,302445
2023,Bedford,Production sector,A-E,7145
2023,Bedford,Construction,F (41-43),4465
2023,Bedford,Services sector,G-T,73080
2023,Berkshire,Production sector,A-E,41895
2023,Berkshire,Construction,F (41-43),20655
2023,Berkshire,Services sector,G-T,499280
2023,Bexley and Greenwich,Production sector,A-E,10490
2023,Bexley and Greenwich,Construction,F (41-43),10565
2023,Bexley and Greenwich,Services sector,G-T,146920
2023,Birmingham,Production sector,A-E,35860
