DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2017,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),21100
2017,East Yorkshire and Northern Lincolnshire,Services sector,G-T,308345
2017,Eastern Scotland,Production sector,A-E,77140
2017,Eastern Scotland,Construction,F (41-43),48315
2017,Eastern Scotland,Services sector,G-T,786320
2017,Essex,Production sector,A-E,65165
2017,Essex,Construction,F (41-43),51320
2017,Essex,Services sector,G-T,624490
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,133410
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),64970
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,1033745
2017,Greater Manchester,Production sector,A-E,126270
2017,Greater Manchester,Construction,F (41-43),59635
2017,Greater Manchester,Services sector,G-T,1142240
2017,Hampshire and Isle of Wight,Production sector,A-E,85390
2017,Hampshire and Isle of Wight,Construction,F (41-43),51675
2017,Hampshire and Isle of Wight,Services sector,G-T,758395
2017,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,114580
2017,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),31310
2017,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,529845
2017,Highlands and Islands,Production sector,A-E,27115
2017,Highlands and Islands,Construction,F (41-43),16385
2017,Highlands and Islands,Services sector,G-T,172040
2017,Inner London - East,Production sector,A-E,27760
2017,Inner London - East,Construction,F (41-43),42645
2017,Inner London - East,Services sector,G-T,1217295
2017,Inner London - West,Production sector,A-E,23745
2017,Inner London - West,Construction,F (41-43),42400
2017,Inner London - West,Services sector,G-T,1937990
2017,Kent,Production sector,A-E,73035
2017,Kent,Construction,F (41-43),51275
2017,Kent,Services sector,G-T,605895
2017,Lancashire,Production sector,A-E,106125
2017,Lancashire,Construction,F (41-43),36370
2017,Lancashire,Services sector,G-T,508510
2017,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,141725
2017,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),36895
2017,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,695765
2017,Lincolnshire,Production sector,A-E,61025
2017,Lincolnshire,Construction,F (41-43),14580
2017,Lincolnshire,Services sector,G-T,231065
2017,Merseyside,Production sector,A-E,60345
2017,Merseyside,Construction,F (41-43),26830
2017,Merseyside,Services sector,G-T,552565
2017,North Eastern Scotland,Production sector,A-E,55530
2017,North Eastern Scotland,Construction,F (41-43),14930
2017,North Eastern Scotland,Services sector,G-T,209895
2017,North Yorkshire,Production sector,A-E,58540
2017,North Yorkshire,Construction,F (41-43),19700
2017,North Yorkshire,Services sector,G-T,331270
2017,Northumberland and Tyne and Wear,Production sector,A-E,82780
2017,Northumberland and Tyne and Wear,Construction,F (41-43),27915
2017,Northumberland and Tyne and Wear,Services sector,G-T,535020
2017,Outer London - East and North East,Production sector,A-E,29600
2017,Outer London - East and North East,Construction,F (41-43),42975
2017,Outer London - East and North East,Services sector,G-T,498475
2017,Outer London - South,Production sector,A-E,13845
2017,Outer London - South,Construction,F (41-43),31700
2017,Outer London - South,Services sector,G-T,441165
2017,Outer London - West and North West,Production sector,A-E,41440
2017,Outer London - West and North West,Construction,F (41-43),46800
2017,Outer London - West and North West,Services sector,G-T,832530
2017,Shropshire and Staffordshire,Production sector,A-E,115065
2017,Shropshire and Staffordshire,Construction,F (41-43),36360
2017,Shropshire and Staffordshire,Services sector,G-T,558100
2017,South Yorkshire,Production sector,A-E,67240
2017,South Yorkshire,Construction,F (41-43),28500
2017,South Yorkshire,Services sector,G-T,476830
2017,Southern Scotland,Production sector,A-E,47120
2017,Southern Scotland,Construction,F (41-43),24090
2017,Southern Scotland,Services sector,G-T,276350
2017,"Surrey, East and West Sussex",Production sector,A-E,103825
2017,"Surrey, East and West Sussex",Construction,F (41-43),72220
2017,"Surrey, East and West Sussex",Services sector,G-T,1127695
2017,Tees Valley and Durham,Production sector,A-E,66160
2017,Tees Valley and Durham,Construction,F (41-43),21495
2017,Tees Valley and Durham,Services sector,G-T,361755
2017,West Central Scotland,Production sector,A-E,58425
2017,West Central Scotland,Construction,F (41-43),43985
2017,West Central Scotland,Services sector,G-T,644565
2017,West Midlands,Production sector,A-E,152410
2017,West Midlands,Construction,F (41-43),50010
2017,West Midlands,Services sector,G-T,1079275
2017,West Wales,Production sector,A-E,126730
2017,West Wales,Construction,F (41-43),36815
2017,West Wales,Services sector,G-T,590870
2017,West Yorkshire,Production sector,A-E,129585
2017,West Yorkshire,Construction,F (41-43),49495
2017,West Yorkshire,Services sector,G-T,891000
2018,Bedfordshire and Hertfordshire,Production sector,A-E,73430
2018,Bedfordshire and Hertfordshire,Construction,F (41-43),57060
2018,Bedfordshire and Hertfordshire,Services sector,G-T,798480
2018,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,109435
2018,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),61585
2018,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,1165035
2018,Cheshire,Production sector,A-E,60345
2018,Cheshire,Construction,F (41-43),24655
2018,Cheshire,Services sector,G-T,424370
2018,Cornwall and Isles of Scilly,Production sector,A-E,31505
2018,Cornwall and Isles of Scilly,Construction,F (41-43),15005
2018,Cornwall and Isles of Scilly,Services sector,G-T,187885
2018,Cumbria,Production sector,A-E,54845
2018,Cumbria,Construction,F (41-43),14085
2018,Cumbria,Services sector,G-T,184965
2018,Derbyshire and Nottinghamshire,Production sector,A-E,156550
2018,Derbyshire and Nottinghamshire,Construction,F (41-43),48790
2018,Derbyshire and Nottinghamshire,Services sector,G-T,755765
2018,Devon,Production sector,A-E,70965
2018,Devon,Construction,F (41-43),29275
2018,Devon,Services sector,G-T,416070
2018,Dorset and Somerset,Production sector,A-E,84035
2018,Dorset and Somerset,Construction,F (41-43),33390
2018,Dorset and Somerset,Services sector,G-T,480345
2018,East Anglia,Production sector,A-E,155680
2018,East Anglia,Construction,F (41-43),56410
2018,East Anglia,Services sector,G-T,974390
2018,East Wales,Production sector,A-E,87855
2018,East Wales,Construction,F (41-43),26820
2018,East Wales,Services sector,G-T,462720
2018,East Yorkshire and Northern Lincolnshire,Production sector,A-E,82400
2018,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),18910
2018,East Yorkshire and Northern Lincolnshire,Services sector,G-T,305865
2018,Eastern Scotland,Production sector,A-E,95950
2018,Eastern Scotland,Construction,F (41-43),47175
2018,Eastern Scotland,Services sector,G-T,805475
2018,Essex,Production sector,A-E,66555
2018,Essex,Construction,F (41-43),52105
2018,Essex,Services sector,G-T,629760
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,138490
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),64950
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,1048595
2018,Greater Manchester,Production sector,A-E,125735
2018,Greater Manchester,Construction,F (41-43),61725
2018,Greater Manchester,Services sector,G-T,1174600
2018,Hampshire and Isle of Wight,Production sector,A-E,88060
2018,Hampshire and Isle of Wight,Construction,F (41-43),47345
2018,Hampshire and Isle of Wight,Services sector,G-T,767540
2018,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,115715
2018,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),33390
2018,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,512975
2018,Highlands and Islands,Production sector,A-E,50440
2018,Highlands and Islands,Construction,F (41-43),15675
2018,Highlands and Islands,Services sector,G-T,175060
2018,Inner London - East,Production sector,A-E,30095
2018,Inner London - East,Construction,F (41-43),42220
2018,Inner London - East,Services sector,G-T,1245190
2018,Inner London - West,Production sector,A-E,35025
2018,Inner London - West,Construction,F (41-43),42805
2018,Inner London - West,Services sector,G-T,1956360
2018,Kent,Production sector,A-E,73690
2018,Kent,Construction,F (41-43),48845
2018,Kent,Services sector,G-T,607480
2018,Lancashire,Production sector,A-E,108390
2018,Lancashire,Construction,F (41-43),38195
2018,Lancashire,Services sector,G-T,513645
2018,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,129160
2018,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),38940
2018,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,709305
2018,Lincolnshire,Production sector,A-E,58695
2018,Lincolnshire,Construction,F (41-43),14100
2018,Lincolnshire,Services sector,G-T,232950
2018,Merseyside,Production sector,A-E,55930
2018,Merseyside,Construction,F (41-43),25710
2018,Merseyside,Services sector,G-T,567965
2018,North Eastern Scotland,Production sector,A-E,62315
2018,North Eastern Scotland,Construction,F (41-43),14330
2018,North Eastern Scotland,Services sector,G-T,209825
2018,North Yorkshire,Production sector,A-E,61350
2018,North Yorkshire,Construction,F (41-43),17010
2018,North Yorkshire,Services sector,G-T,326985
2018,Northumberland and Tyne and Wear,Production sector,A-E,81530
2018,Northumberland and Tyne and Wear,Construction,F (41-43),30260
2018,Northumberland and Tyne and Wear,Services sector,G-T,525755
2018,Outer London - East and North East,Production sector,A-E,30315
2018,Outer London - East and North East,Construction,F (41-43),36610
2018,Outer London - East and North East,Services sector,G-T,497015
2018,Outer London - South,Production sector,A-E,13960
2018,Outer London - South,Construction,F (41-43),27100
2018,Outer London - South,Services sector,G-T,428830
2018,Outer London - West and North West,Production sector,A-E,43175
