DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,East Yorkshire and Northern Lincolnshire,Human health and social work activities,Q (86-88),58750
2022,East Yorkshire and Northern Lincolnshire,"Arts, entertainment and recreation",R (90-93),7985
2022,East Yorkshire and Northern Lincolnshire,Other service activities,S (94-96),5595
2022,East Yorkshire and Northern Lincolnshire,Activities of households,T (97-98),0
2022,East Yorkshire and Northern Lincolnshire,Activities of extraterritorial organisations and bodies,U (99),0
2022,Eastern Scotland,"Agriculture, forestry and fishing",A (1-3),19800
2022,Eastern Scotland,Mining and quarrying,B (5-9),770
2022,Eastern Scotland,Manufacturing,C (10-33),58915
2022,Eastern Scotland,"Electricity, gas, steam and air conditioning supply",D (35),7480
2022,Eastern Scotland,Water supply; sewerage and waste management,E (36-39),5735
2022,Eastern Scotland,Construction,F (41-43),49730
2022,Eastern Scotland,Wholesale and retail trade; repair of motor vehicles,G (45-47),122665
2022,Eastern Scotland,Transportation and storage,H (49-53),37395
2022,Eastern Scotland,Accommodation and food service activities,I (55-56),83375
2022,Eastern Scotland,Information and communication,J (58-63),36655
2022,Eastern Scotland,Financial and insurance activities,K (64-66),50045
2022,Eastern Scotland,Real estate activities,L (68),12975
2022,Eastern Scotland,"Professional, scientific and technical activities",M (69-75),70895
2022,Eastern Scotland,Administrative and support service activities,N (77-82),62550
2022,Eastern Scotland,Public administration and defence,O (84),59800
2022,Eastern Scotland,Education,P (85),91600
2022,Eastern Scotland,Human health and social work activities,Q (86-88),147950
2022,Eastern Scotland,"Arts, entertainment and recreation",R (90-93),30025
2022,Eastern Scotland,Other service activities,S (94-96),17805
2022,Eastern Scotland,Activities of households,T (97-98),0
2022,Eastern Scotland,Activities of extraterritorial organisations and bodies,U (99),0
2022,Essex,"Agriculture, forestry and fishing",A (1-3),8795
2022,Essex,Mining and quarrying,B (5-9),235
2022,Essex,Manufacturing,C (10-33),47355
2022,Essex,"Electricity, gas, steam and air conditioning supply",D (35),1050
2022,Essex,Water supply; sewerage and waste management,E (36-39),6870
2022,Essex,Construction,F (41-43),65265
2022,Essex,Wholesale and retail trade; repair of motor vehicles,G (45-47),125600
2022,Essex,Transportation and storage,H (49-53),53705
2022,Essex,Accommodation and food service activities,I (55-56),62125
2022,Essex,Information and communication,J (58-63),18975
2022,Essex,Financial and insurance activities,K (64-66),17280
2022,Essex,Real estate activities,L (68),14825
2022,Essex,"Professional, scientific and technical activities",M (69-75),48950
2022,Essex,Administrative and support service activities,N (77-82),63280
2022,Essex,Public administration and defence,O (84),28800
2022,Essex,Education,P (85),61260
2022,Essex,Human health and social work activities,Q (86-88),94750
2022,Essex,"Arts, entertainment and recreation",R (90-93),17665
2022,Essex,Other service activities,S (94-96),12765
2022,Essex,Activities of households,T (97-98),0
2022,Essex,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Gloucestershire, Wiltshire and Bath/Bristol area","Agriculture, forestry and fishing",A (1-3),18725
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Mining and quarrying,B (5-9),370
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Manufacturing,C (10-33),99950
2022,"Gloucestershire, Wiltshire and Bath/Bristol area","Electricity, gas, steam and air conditioning supply",D (35),5590
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Water supply; sewerage and waste management,E (36-39),14400
2022,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),68505
