DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2015,Nottingham,Production sector,A-E,2360
2015,Nottingham,Construction,F (41-43),1450
2015,Nottingham,Services sector,G-T,136920
2015,Orkney Islands,Production sector,A-E,160
2015,Orkney Islands,Construction,F (41-43),150
2015,Orkney Islands,Services sector,G-T,7870
2015,Oxfordshire,Production sector,A-E,5170
2015,Oxfordshire,Construction,F (41-43),3190
2015,Oxfordshire,Services sector,G-T,220510
2015,Perth & Kinross and Stirling,Production sector,A-E,1650
2015,Perth & Kinross and Stirling,Construction,F (41-43),850
2015,Perth & Kinross and Stirling,Services sector,G-T,66340
2015,Peterborough,Production sector,A-E,1230
2015,Peterborough,Construction,F (41-43),660
2015,Peterborough,Services sector,G-T,61450
2015,Plymouth,Production sector,A-E,1310
2015,Plymouth,Construction,F (41-43),800
2015,Plymouth,Services sector,G-T,76480
2015,Portsmouth,Production sector,A-E,1590
2015,Portsmouth,Construction,F (41-43),900
2015,Portsmouth,Services sector,G-T,65460
2015,Powys,Production sector,A-E,6780
2015,Powys,Construction,F (41-43),460
2015,Powys,Services sector,G-T,35400
2015,Redbridge and Waltham Forest,Production sector,A-E,1590
2015,Redbridge and Waltham Forest,Construction,F (41-43),2470
2015,Redbridge and Waltham Forest,Services sector,G-T,90200
2015,Sandwell,Production sector,A-E,4450
2015,Sandwell,Construction,F (41-43),1640
2015,Sandwell,Services sector,G-T,66580
2015,Scottish Borders,Production sector,A-E,1210
2015,Scottish Borders,Construction,F (41-43),430
2015,Scottish Borders,Services sector,G-T,27210
2015,Sefton,Production sector,A-E,790
2015,Sefton,Construction,F (41-43),560
2015,Sefton,Services sector,G-T,70190
2015,Sheffield,Production sector,A-E,4110
2015,Sheffield,Construction,F (41-43),1730
2015,Sheffield,Services sector,G-T,160450
2015,Shetland Islands,Production sector,A-E,470
2015,Shetland Islands,Construction,F (41-43),230
2015,Shetland Islands,Services sector,G-T,9430
2015,Shropshire CC,Production sector,A-E,4230
2015,Shropshire CC,Construction,F (41-43),2900
2015,Shropshire CC,Services sector,G-T,74920
2015,Solihull,Production sector,A-E,560
2015,Solihull,Construction,F (41-43),1890
2015,Solihull,Services sector,G-T,62290
2015,Somerset,Production sector,A-E,8340
2015,Somerset,Construction,F (41-43),2430
2015,Somerset,Services sector,G-T,144740
2015,South Ayrshire,Production sector,A-E,310
2015,South Ayrshire,Construction,F (41-43),240
2015,South Ayrshire,Services sector,G-T,32250
2015,South Hampshire,Production sector,A-E,3180
2015,South Hampshire,Construction,F (41-43),2210
2015,South Hampshire,Services sector,G-T,117550
2015,South Lanarkshire,Production sector,A-E,8830
2015,South Lanarkshire,Construction,F (41-43),840
2015,South Lanarkshire,Services sector,G-T,71420
2015,South Nottinghamshire,Production sector,A-E,2960
2015,South Nottinghamshire,Construction,F (41-43),1990
2015,South Nottinghamshire,Services sector,G-T,68520
2015,South Teesside,Production sector,A-E,1080
2015,South Teesside,Construction,F (41-43),840
2015,South Teesside,Services sector,G-T,71830
2015,South West Wales,Production sector,A-E,9670
2015,South West Wales,Construction,F (41-43),1380
2015,South West Wales,Services sector,G-T,99390
2015,South and West Derbyshire,Production sector,A-E,7160
2015,South and West Derbyshire,Construction,F (41-43),3470
2015,South and West Derbyshire,Services sector,G-T,98220
2015,Southampton,Production sector,A-E,740
2015,Southampton,Construction,F (41-43),750
2015,Southampton,Services sector,G-T,78510
2015,Southend-on-Sea,Production sector,A-E,680
2015,Southend-on-Sea,Construction,F (41-43),680
2015,Southend-on-Sea,Services sector,G-T,47640
2015,Staffordshire CC,Production sector,A-E,8340
2015,Staffordshire CC,Construction,F (41-43),6380
2015,Staffordshire CC,Services sector,G-T,207410
2015,Stoke-on-Trent,Production sector,A-E,3090
2015,Stoke-on-Trent,Construction,F (41-43),1470
2015,Stoke-on-Trent,Services sector,G-T,65120
2015,Suffolk,Production sector,A-E,7900
2015,Suffolk,Construction,F (41-43),3730
2015,Suffolk,Services sector,G-T,206170
2015,Sunderland,Production sector,A-E,3100
2015,Sunderland,Construction,F (41-43),820
2015,Sunderland,Services sector,G-T,67150
2015,Swansea,Production sector,A-E,880
2015,Swansea,Construction,F (41-43),720
