DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2015,Brent,"Agriculture, forestry and fishing",A (1-3),0
2015,Brent,Mining and quarrying,B (5-9),0
2015,Brent,Manufacturing,C (10-33),970
2015,Brent,"Electricity, gas, steam and air conditioning supply",D (35),0
2015,Brent,Water supply; sewerage and waste management,E (36-39),0
2015,Brent,Construction,F (41-43),1580
2015,Brent,Wholesale and retail trade; repair of motor vehicles,G (45-47),15730
2015,Brent,Transportation and storage,H (49-53),1750
2015,Brent,Accommodation and food service activities,I (55-56),8350
2015,Brent,Information and communication,J (58-63),880
2015,Brent,Financial and insurance activities,K (64-66),500
2015,Brent,Real estate activities,L (68),870
2015,Brent,"Professional, scientific and technical activities",M (69-75),2450
2015,Brent,Administrative and support service activities,N (77-82),8330
2015,Brent,Public administration and defence,O (84),1050
2015,Brent,Education,P (85),6480
2015,Brent,Human health and social work activities,Q (86-88),10520
2015,Brent,"Arts, entertainment and recreation",R (90-93),1570
2015,Brent,Other service activities,S (94-96),1320
2015,Brent,Activities of households,T (97-98),0
2015,Brent,Activities of extraterritorial organisations and bodies,U (99),0
2015,Bridgend and Neath Port Talbot,"Agriculture, forestry and fishing",A (1-3),450
2015,Bridgend and Neath Port Talbot,Mining and quarrying,B (5-9),0
2015,Bridgend and Neath Port Talbot,Manufacturing,C (10-33),1260
2015,Bridgend and Neath Port Talbot,"Electricity, gas, steam and air conditioning supply",D (35),30
2015,Bridgend and Neath Port Talbot,Water supply; sewerage and waste management,E (36-39),70
2015,Bridgend and Neath Port Talbot,Construction,F (41-43),860
2015,Bridgend and Neath Port Talbot,Wholesale and retail trade; repair of motor vehicles,G (45-47),14210
2015,Bridgend and Neath Port Talbot,Transportation and storage,H (49-53),1700
2015,Bridgend and Neath Port Talbot,Accommodation and food service activities,I (55-56),7840
2015,Bridgend and Neath Port Talbot,Information and communication,J (58-63),410
2015,Bridgend and Neath Port Talbot,Financial and insurance activities,K (64-66),600
2015,Bridgend and Neath Port Talbot,Real estate activities,L (68),390
2015,Bridgend and Neath Port Talbot,"Professional, scientific and technical activities",M (69-75),1510
2015,Bridgend and Neath Port Talbot,Administrative and support service activities,N (77-82),3510
2015,Bridgend and Neath Port Talbot,Public administration and defence,O (84),4550
2015,Bridgend and Neath Port Talbot,Education,P (85),12530
2015,Bridgend and Neath Port Talbot,Human health and social work activities,Q (86-88),13970
2015,Bridgend and Neath Port Talbot,"Arts, entertainment and recreation",R (90-93),2560
2015,Bridgend and Neath Port Talbot,Other service activities,S (94-96),1480
2015,Bridgend and Neath Port Talbot,Activities of households,T (97-98),0
2015,Bridgend and Neath Port Talbot,Activities of extraterritorial organisations and bodies,U (99),0
2015,Brighton and Hove,"Agriculture, forestry and fishing",A (1-3),20
2015,Brighton and Hove,Mining and quarrying,B (5-9),0
2015,Brighton and Hove,Manufacturing,C (10-33),530
2015,Brighton and Hove,"Electricity, gas, steam and air conditioning supply",D (35),0
2015,Brighton and Hove,Water supply; sewerage and waste management,E (36-39),110
2015,Brighton and Hove,Construction,F (41-43),930
2015,Brighton and Hove,Wholesale and retail trade; repair of motor vehicles,G (45-47),17150
2015,Brighton and Hove,Transportation and storage,H (49-53),800
2015,Brighton and Hove,Accommodation and food service activities,I (55-56),16740
