DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,Brighton and Hove,"Professional, scientific and technical activities",M (69-75),2745
2022,Brighton and Hove,Administrative and support service activities,N (77-82),3310
2022,Brighton and Hove,Public administration and defence,O (84),1175
2022,Brighton and Hove,Education,P (85),7770
2022,Brighton and Hove,Human health and social work activities,Q (86-88),13465
2022,Brighton and Hove,"Arts, entertainment and recreation",R (90-93),2405
2022,Brighton and Hove,Other service activities,S (94-96),1040
2022,Brighton and Hove,Activities of households,T (97-98),0
2022,Brighton and Hove,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Bristol, City of","Agriculture, forestry and fishing",A (1-3),10
2022,"Bristol, City of",Mining and quarrying,B (5-9),0
2022,"Bristol, City of",Manufacturing,C (10-33),1125
2022,"Bristol, City of","Electricity, gas, steam and air conditioning supply",D (35),20
2022,"Bristol, City of",Water supply; sewerage and waste management,E (36-39),30
2022,"Bristol, City of",Construction,F (41-43),1980
2022,"Bristol, City of",Wholesale and retail trade; repair of motor vehicles,G (45-47),12660
2022,"Bristol, City of",Transportation and storage,H (49-53),2010
2022,"Bristol, City of",Accommodation and food service activities,I (55-56),10870
2022,"Bristol, City of",Information and communication,J (58-63),2905
2022,"Bristol, City of",Financial and insurance activities,K (64-66),3200
2022,"Bristol, City of",Real estate activities,L (68),1250
2022,"Bristol, City of","Professional, scientific and technical activities",M (69-75),9225
2022,"Bristol, City of",Administrative and support service activities,N (77-82),8370
2022,"Bristol, City of",Public administration and defence,O (84),3095
2022,"Bristol, City of",Education,P (85),12025
2022,"Bristol, City of",Human health and social work activities,Q (86-88),21075
2022,"Bristol, City of","Arts, entertainment and recreation",R (90-93),4645
2022,"Bristol, City of",Other service activities,S (94-96),1870
2022,"Bristol, City of",Activities of households,T (97-98),0
2022,"Bristol, City of",Activities of extraterritorial organisations and bodies,U (99),0
2022,Bromley,"Agriculture, forestry and fishing",A (1-3),55
2022,Bromley,Mining and quarrying,B (5-9),0
2022,Bromley,Manufacturing,C (10-33),225
2022,Bromley,"Electricity, gas, steam and air conditioning supply",D (35),10
2022,Bromley,Water supply; sewerage and waste management,E (36-39),145
2022,Bromley,Construction,F (41-43),1695
2022,Bromley,Wholesale and retail trade; repair of motor vehicles,G (45-47),7650
2022,Bromley,Transportation and storage,H (49-53),520
2022,Bromley,Accommodation and food service activities,I (55-56),5110
2022,Bromley,Information and communication,J (58-63),485
2022,Bromley,Financial and insurance activities,K (64-66),605
2022,Bromley,Real estate activities,L (68),520
2022,Bromley,"Professional, scientific and technical activities",M (69-75),1505
2022,Bromley,Administrative and support service activities,N (77-82),4660
2022,Bromley,Public administration and defence,O (84),585
2022,Bromley,Education,P (85),5860
2022,Bromley,Human health and social work activities,Q (86-88),6135
2022,Bromley,"Arts, entertainment and recreation",R (90-93),1555
2022,Bromley,Other service activities,S (94-96),885
2022,Bromley,Activities of households,T (97-98),0
2022,Bromley,Activities of extraterritorial organisations and bodies,U (99),0
2022,Buckinghamshire,"Agriculture, forestry and fishing",A (1-3),305
2022,Buckinghamshire,Mining and quarrying,B (5-9),0
2022,Buckinghamshire,Manufacturing,C (10-33),925
2022,Buckinghamshire,"Electricity, gas, steam and air conditioning supply",D (35),15
2022,Buckinghamshire,Water supply; sewerage and waste management,E (36-39),55
2022,Buckinghamshire,Construction,F (41-43),880
2022,Buckinghamshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),9995
