DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,Hartlepool and Stockton-on-Tees,Services sector,G-T,55405
2022,Heart of Essex,Production sector,A-E,8560
2022,Heart of Essex,Construction,F (41-43),12070
2022,Heart of Essex,Services sector,G-T,72465
2022,"Herefordshire, County of",Production sector,A-E,14860
2022,"Herefordshire, County of",Construction,F (41-43),3635
2022,"Herefordshire, County of",Services sector,G-T,34935
2022,Hertfordshire CC,Production sector,A-E,37370
2022,Hertfordshire CC,Construction,F (41-43),40835
2022,Hertfordshire CC,Services sector,G-T,368195
2022,Hounslow and Richmond upon Thames,Production sector,A-E,5180
2022,Hounslow and Richmond upon Thames,Construction,F (41-43),5090
2022,Hounslow and Richmond upon Thames,Services sector,G-T,158785
2022,"Inverclyde, East Renfrewshire, and Renfrewshire",Production sector,A-E,10890
2022,"Inverclyde, East Renfrewshire, and Renfrewshire",Construction,F (41-43),6230
2022,"Inverclyde, East Renfrewshire, and Renfrewshire",Services sector,G-T,68470
2022,"Inverness and Nairn, Moray, and Badenoch and Strathspey",Production sector,A-E,10275
2022,"Inverness and Nairn, Moray, and Badenoch and Strathspey",Construction,F (41-43),5580
2022,"Inverness and Nairn, Moray, and Badenoch and Strathspey",Services sector,G-T,47535
2022,Isle of Anglesey,Production sector,A-E,3405
2022,Isle of Anglesey,Construction,F (41-43),1020
2022,Isle of Anglesey,Services sector,G-T,8975
2022,Isle of Wight,Production sector,A-E,4295
2022,Isle of Wight,Construction,F (41-43),1700
2022,Isle of Wight,Services sector,G-T,24820
2022,Kensington & Chelsea and Hammersmith & Fulham,Production sector,A-E,4200
2022,Kensington & Chelsea and Hammersmith & Fulham,Construction,F (41-43),3525
2022,Kensington & Chelsea and Hammersmith & Fulham,Services sector,G-T,201700
2022,Kent Thames Gateway,Production sector,A-E,14865
2022,Kent Thames Gateway,Construction,F (41-43),10800
2022,Kent Thames Gateway,Services sector,G-T,80040
2022,"Kingston upon Hull, City of",Production sector,A-E,21990
2022,"Kingston upon Hull, City of",Construction,F (41-43),6445
2022,"Kingston upon Hull, City of",Services sector,G-T,59620
2022,Lambeth,Production sector,A-E,2825
2022,Lambeth,Construction,F (41-43),4215
2022,Lambeth,Services sector,G-T,102955
2022,Lancaster and Wyre,Production sector,A-E,8535
2022,Lancaster and Wyre,Construction,F (41-43),5380
2022,Lancaster and Wyre,Services sector,G-T,44145
2022,Leeds,Production sector,A-E,31770
2022,Leeds,Construction,F (41-43),16165
2022,Leeds,Services sector,G-T,285775
2022,Leicester,Production sector,A-E,19800
2022,Leicester,Construction,F (41-43),4085
2022,Leicester,Services sector,G-T,93270
2022,Leicestershire CC and Rutland,Production sector,A-E,44390
2022,Leicestershire CC and Rutland,Construction,F (41-43),18070
2022,Leicestershire CC and Rutland,Services sector,G-T,184975
2022,Lewisham and Southwark,Production sector,A-E,4835
2022,Lewisham and Southwark,Construction,F (41-43),5370
2022,Lewisham and Southwark,Services sector,G-T,263620
2022,Lincolnshire CC,Production sector,A-E,44540
2022,Lincolnshire CC,Construction,F (41-43),14205
2022,Lincolnshire CC,Services sector,G-T,141685
2022,Liverpool,Production sector,A-E,11185
2022,Liverpool,Construction,F (41-43),8615
2022,Liverpool,Services sector,G-T,163995
2022,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Production sector,A-E,5700
2022,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Construction,F (41-43),2640
2022,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Services sector,G-T,20960
2022,Luton,Production sector,A-E,5655
2022,Luton,Construction,F (41-43),3485
2022,Luton,Services sector,G-T,63890
2022,Manchester,Production sector,A-E,12485
2022,Manchester,Construction,F (41-43),7780
2022,Manchester,Services sector,G-T,287130
2022,Medway,Production sector,A-E,8745
2022,Medway,Construction,F (41-43),5570
2022,Medway,Services sector,G-T,50540
2022,"Merton, Kingston upon Thames and Sutton",Production sector,A-E,6485
2022,"Merton, Kingston upon Thames and Sutton",Construction,F (41-43),9000
2022,"Merton, Kingston upon Thames and Sutton",Services sector,G-T,142940
2022,Mid Kent,Production sector,A-E,11535
2022,Mid Kent,Construction,F (41-43),7710
2022,Mid Kent,Services sector,G-T,75430
2022,Mid Lancashire,Production sector,A-E,29110
2022,Mid Lancashire,Construction,F (41-43),11240
2022,Mid Lancashire,Services sector,G-T,114735
2022,Milton Keynes,Production sector,A-E,10855
2022,Milton Keynes,Construction,F (41-43),4335
2022,Milton Keynes,Services sector,G-T,114355
2022,Monmouthshire and Newport,Production sector,A-E,12965
2022,Monmouthshire and Newport,Construction,F (41-43),4150
2022,Monmouthshire and Newport,Services sector,G-T,59280
2022,Na h-Eileanan Siar,Production sector,A-E,1330
2022,Na h-Eileanan Siar,Construction,F (41-43),675
2022,Na h-Eileanan Siar,Services sector,G-T,4970
2022,North Hampshire,Production sector,A-E,11150
2022,North Hampshire,Construction,F (41-43),7490
2022,North Hampshire,Services sector,G-T,106360
2022,North Lanarkshire,Production sector,A-E,13795
2022,North Lanarkshire,Construction,F (41-43),13740
2022,North Lanarkshire,Services sector,G-T,65080
2022,North Northamptonshire,Production sector,A-E,19305
2022,North Northamptonshire,Construction,F (41-43),6325
2022,North Northamptonshire,Services sector,G-T,76640
2022,North Nottinghamshire,Production sector,A-E,26935
2022,North Nottinghamshire,Construction,F (41-43),13835
2022,North Nottinghamshire,Services sector,G-T,95415
2022,North Yorkshire CC,Production sector,A-E,39240
2022,North Yorkshire CC,Construction,F (41-43),11360
2022,North Yorkshire CC,Services sector,G-T,126135
2022,North and North East Lincolnshire,Production sector,A-E,30175
2022,North and North East Lincolnshire,Construction,F (41-43),7065
2022,North and North East Lincolnshire,Services sector,G-T,59375
2022,North and West Norfolk,Production sector,A-E,13530
2022,North and West Norfolk,Construction,F (41-43),4640
2022,North and West Norfolk,Services sector,G-T,42125
2022,Northumberland,Production sector,A-E,13965
2022,Northumberland,Construction,F (41-43),5155
2022,Northumberland,Services sector,G-T,47770
2022,Norwich and East Norfolk,Production sector,A-E,12730
2022,Norwich and East Norfolk,Construction,F (41-43),7005
2022,Norwich and East Norfolk,Services sector,G-T,93410
2022,Nottingham,Production sector,A-E,12640
2022,Nottingham,Construction,F (41-43),5315
2022,Nottingham,Services sector,G-T,121130
2022,Orkney Islands,Production sector,A-E,1255
2022,Orkney Islands,Construction,F (41-43),640
2022,Orkney Islands,Services sector,G-T,4450
2022,Oxfordshire CC,Production sector,A-E,30295
2022,Oxfordshire CC,Construction,F (41-43),12590
2022,Oxfordshire CC,Services sector,G-T,226520
2022,"Perth and Kinross, and Stirling",Production sector,A-E,12415
