SIC,Description,Country_Code,Country_and_Region,Year,GVA,GVA_SE,gva_min95,gva_max95,CoV100
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2013,860,54.5,753.1800000000001,966.8199999999999,6.337209302325582
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2014,881,43.5,795.74,966.26,4.937570942111237
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2015,NA,NA,NA,NA,NA
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2016,907,38.6,831.344,982.656,4.255788313120176
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2017,1132,50.8,1032.432,1231.568,4.487632508833922
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2018,1052,46.6,960.664,1143.336,4.429657794676807
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2019,1170,59.1,1054.164,1285.836,5.051282051282051
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2020,990,37.4,916.696,1063.304,3.7777777777777777
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2021,1217,54.4,1110.376,1323.624,4.470008216926869
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2022,1522,48.521887319155425,1426.8971008544554,1617.1028991455446,3.188034646462249
28,Manufacture of machinery and equipment n.e.c.,TLK,South West,2023,1629,236.2162699096964,1166.0161109769952,2091.983889023005,14.500691829938392
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2012,849,14.7,820.188,877.812,1.7314487632508833
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2013,676,25.9,625.236,726.764,3.831360946745562
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2014,715,43.1,630.524,799.476,6.027972027972028
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2015,712,45.3,623.212,800.788,6.362359550561797
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2016,813,9.8,793.792,832.208,1.2054120541205413
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2017,NA,NA,NA,NA,NA
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2018,741,19.4,702.976,779.024,2.6180836707152495
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2019,1048,18.5,1011.74,1084.26,1.7652671755725193
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2020,716,43.1,631.524,800.476,6.0195530726256985
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2021,NA,NA,NA,NA,NA
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2022,319,34.79672531116943,250.7984183901079,387.20158160989206,10.908064360868162
29,"Manufacture of motor vehicles, trailers and semi-trailers",TLK,South West,2023,NA,NA,NA,NA,NA
30,Manufacture of other transport equipment,TLK,South West,2012,2259,118.3,2027.132,2490.868,5.236830455953962
30,Manufacture of other transport equipment,TLK,South West,2013,2166,185.5,1802.42,2529.58,8.564173591874424
30,Manufacture of other transport equipment,TLK,South West,2014,1860,175.7,1515.6280000000002,2204.372,9.446236559139784
30,Manufacture of other transport equipment,TLK,South West,2015,1964,258.5,1457.3400000000001,2470.66,13.161914460285132
30,Manufacture of other transport equipment,TLK,South West,2016,2139,312.5,1526.5,2751.5,14.609630668536699
30,Manufacture of other transport equipment,TLK,South West,2017,2823,278.8,2276.552,3369.448,9.87601842012044
30,Manufacture of other transport equipment,TLK,South West,2018,2392,209.3,1981.772,2802.228,8.75
30,Manufacture of other transport equipment,TLK,South West,2019,2812,238,2345.52,3278.48,8.463726884779517
30,Manufacture of other transport equipment,TLK,South West,2020,1997,138.5,1725.54,2268.46,6.935403104656985
30,Manufacture of other transport equipment,TLK,South West,2021,2415,163.1,2095.324,2734.676,6.753623188405797
30,Manufacture of other transport equipment,TLK,South West,2022,3132,203.96685866313152,2732.224957020262,3531.775042979738,6.512351809167673
30,Manufacture of other transport equipment,TLK,South West,2023,3204,244.6737180484521,2724.439512625034,3683.560487374966,7.636508053946694
31,Manufacture of furniture,TLK,South West,2012,236,52.2,133.688,338.312,22.118644067796613
31,Manufacture of furniture,TLK,South West,2013,145,43.6,59.544,230.45600000000002,30.06896551724138
31,Manufacture of furniture,TLK,South West,2014,200,32.3,136.692,263.308,16.15
31,Manufacture of furniture,TLK,South West,2015,408,81.2,248.84799999999998,567.152,19.901960784313726
31,Manufacture of furniture,TLK,South West,2016,330,36.4,258.656,401.344,11.030303030303031
31,Manufacture of furniture,TLK,South West,2017,373,54.2,266.76800000000003,479.23199999999997,14.530831099195712
31,Manufacture of furniture,TLK,South West,2018,342,45,253.8,430.2,13.157894736842104
31,Manufacture of furniture,TLK,South West,2019,294,42.2,211.288,376.712,14.35374149659864
31,Manufacture of furniture,TLK,South West,2020,285,36.3,213.852,356.148,12.736842105263158
31,Manufacture of furniture,TLK,South West,2021,371,55.3,262.612,479.388,14.90566037735849
31,Manufacture of furniture,TLK,South West,2022,387,39.095837208326095,310.37215907168087,463.62784092831913,10.102283516363332
31,Manufacture of furniture,TLK,South West,2023,357,50.84336647020742,257.34700171839347,456.65299828160653,14.241839347397036
32,Other manufacturing,TLK,South West,2012,366,85.7,198.028,533.972,23.41530054644809
32,Other manufacturing,TLK,South West,2013,385,46.8,293.272,476.728,12.155844155844155
32,Other manufacturing,TLK,South West,2014,358,74.9,211.196,504.804,20.92178770949721
32,Other manufacturing,TLK,South West,2015,403,100.1,206.804,599.196,24.838709677419356
32,Other manufacturing,TLK,South West,2016,465,113.2,243.128,686.8720000000001,24.344086021505376
32,Other manufacturing,TLK,South West,2017,359,53.7,253.748,464.252,14.958217270194988
32,Other manufacturing,TLK,South West,2018,374,40.4,294.81600000000003,453.18399999999997,10.802139037433154
32,Other manufacturing,TLK,South West,2019,421,55.9,311.43600000000004,530.564,13.277909738717339
32,Other manufacturing,TLK,South West,2020,480,64.4,353.776,606.224,13.416666666666668
32,Other manufacturing,TLK,South West,2021,518,75,371,665,14.478764478764477
32,Other manufacturing,TLK,South West,2022,590,46.78410638842924,498.30315147867873,681.6968485213213,7.929509557360888
32,Other manufacturing,TLK,South West,2023,609,73.90947529860541,464.1374284147334,753.8625715852666,12.1362028404935
33,Repair and installation of machinery and equipment,TLK,South West,2012,308,55.6,199.024,416.976,18.051948051948052
33,Repair and installation of machinery and equipment,TLK,South West,2013,454,53.8,348.552,559.448,11.85022026431718
33,Repair and installation of machinery and equipment,TLK,South West,2014,413,56.8,301.672,524.328,13.753026634382564
33,Repair and installation of machinery and equipment,TLK,South West,2015,541,47.6,447.704,634.296,8.79852125693161
33,Repair and installation of machinery and equipment,TLK,South West,2016,482,32.9,417.516,546.484,6.825726141078838
33,Repair and installation of machinery and equipment,TLK,South West,2017,486,25,437,535,5.1440329218107
33,Repair and installation of machinery and equipment,TLK,South West,2018,525,30,466.2,583.8,5.714285714285714
33,Repair and installation of machinery and equipment,TLK,South West,2019,500,28,445.12,554.88,5.6000000000000005
33,Repair and installation of machinery and equipment,TLK,South West,2020,444,23.7,397.548,490.452,5.337837837837838
33,Repair and installation of machinery and equipment,TLK,South West,2021,536,28.2,480.728,591.272,5.2611940298507465
33,Repair and installation of machinery and equipment,TLK,South West,2022,612,49.29724684183673,515.37739619,708.62260381,8.055105693110578
33,Repair and installation of machinery and equipment,TLK,South West,2023,562,36.94402076162014,489.5897193072245,634.4102806927755,6.573669174665504
36,"Water collection, treatment and supply",TLK,South West,2012,657,16.3,625.052,688.948,2.4809741248097414
36,"Water collection, treatment and supply",TLK,South West,2013,1021,17.8,986.112,1055.888,1.7433888344760042
36,"Water collection, treatment and supply",TLK,South West,2014,NA,NA,NA,NA,NA
36,"Water collection, treatment and supply",TLK,South West,2015,885,3.5,878.14,891.86,0.39548022598870053
36,"Water collection, treatment and supply",TLK,South West,2016,921,5.4,910.416,931.584,0.5863192182410424
36,"Water collection, treatment and supply",TLK,South West,2017,1051,4.4,1042.376,1059.624,0.4186489058039962
36,"Water collection, treatment and supply",TLK,South West,2018,1100,10.3,1079.812,1120.188,0.9363636363636364
36,"Water collection, treatment and supply",TLK,South West,2019,1103,11.3,1080.852,1125.148,1.0244786944696282
36,"Water collection, treatment and supply",TLK,South West,2020,1391,12.3,1366.892,1415.108,0.884255930984903
36,"Water collection, treatment and supply",TLK,South West,2021,1021,7,1007.28,1034.72,0.6856023506366308
36,"Water collection, treatment and supply",TLK,South West,2022,911,5.504072649012062,900.2120176079363,921.7879823920637,0.6041792150397433
36,"Water collection, treatment and supply",TLK,South West,2023,NA,NA,NA,NA,NA
37,Sewerage,TLK,South West,2012,441,19.5,402.78,479.22,4.421768707482993
37,Sewerage,TLK,South West,2013,198,33,133.32,262.68,16.666666666666664
37,Sewerage,TLK,South West,2014,NA,NA,NA,NA,NA
37,Sewerage,TLK,South West,2015,474,59.7,356.988,591.012,12.594936708860761
37,Sewerage,TLK,South West,2016,393,29.3,335.572,450.428,7.455470737913486
37,Sewerage,TLK,South West,2017,211,20.4,171.01600000000002,250.98399999999998,9.66824644549763
37,Sewerage,TLK,South West,2018,237,31.4,175.45600000000002,298.544,13.248945147679326
37,Sewerage,TLK,South West,2019,NA,NA,NA,NA,NA
37,Sewerage,TLK,South West,2020,100,23.1,54.724,145.276,23.1
37,Sewerage,TLK,South West,2021,261,26.6,208.864,313.136,10.191570881226054
37,Sewerage,TLK,South West,2022,NA,NA,NA,NA,NA
37,Sewerage,TLK,South West,2023,488,44.87363805463765,400.0476694129102,575.9523305870898,9.19541763414706
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2012,365,32.7,300.908,429.092,8.958904109589042
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2013,474,31.7,411.868,536.132,6.6877637130801695
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2014,374,55.7,264.828,483.172,14.893048128342246
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2015,415,27,362.08,467.92,6.506024096385541
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2016,510,17.5,475.7,544.3,3.431372549019608
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2017,507,34.5,439.38,574.62,6.8047337278106506
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2018,684,41.6,602.4639999999999,765.5360000000001,6.081871345029239
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2019,562,35.8,491.832,632.168,6.370106761565836
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2020,621,45.5,531.82,710.18,7.326892109500806
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2021,761,76.9,610.276,911.724,10.105124835742444
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2022,1039,44.300270936310355,952.1714689648317,1125.8285310351682,4.263741187325347
38,"Waste collection, treatment and disposal activities; materials recovery",TLK,South West,2023,NA,NA,NA,NA,NA
39,Remediation activities and other waste management services,TLK,South West,2012,13,1.5,10.06,15.94,11.538461538461538
39,Remediation activities and other waste management services,TLK,South West,2013,4,0.4,3.216,4.784,10
39,Remediation activities and other waste management services,TLK,South West,2014,34,0.1,33.804,34.196,0.29411764705882354
39,Remediation activities and other waste management services,TLK,South West,2015,2,NA,NA,NA,NA
39,Remediation activities and other waste management services,TLK,South West,2016,11,0.3,10.412,11.588,2.727272727272727
39,Remediation activities and other waste management services,TLK,South West,2017,17,4.3,8.572000000000001,25.427999999999997,25.294117647058822
39,Remediation activities and other waste management services,TLK,South West,2018,16,5.5,5.220000000000001,26.78,34.375
39,Remediation activities and other waste management services,TLK,South West,2019,NA,NA,NA,NA,NA
39,Remediation activities and other waste management services,TLK,South West,2020,64,16.1,32.444,95.556,25.156250000000004
39,Remediation activities and other waste management services,TLK,South West,2021,43,6,31.240000000000002,54.76,13.953488372093023
39,Remediation activities and other waste management services,TLK,South West,2022,NA,NA,NA,NA,NA
39,Remediation activities and other waste management services,TLK,South West,2023,620,181.1528820912305,264.9403511011882,975.0596488988118,29.218206788908148
41,Construction of buildings,TLK,South West,2012,1936,246.5,1452.8600000000001,2419.14,12.732438016528928
41,Construction of buildings,TLK,South West,2013,1633,259.1,1125.164,2140.8360000000002,15.866503368034293
41,Construction of buildings,TLK,South West,2014,2002,266.2,1480.248,2523.752,13.296703296703297
41,Construction of buildings,TLK,South West,2015,2651,323.9,2016.156,3285.844,12.218030931723876
41,Construction of buildings,TLK,South West,2016,2785,420.2,1961.408,3608.592,15.087971274685815
41,Construction of buildings,TLK,South West,2017,3068,404.1,2275.964,3860.036,13.171447196870925
41,Construction of buildings,TLK,South West,2018,2492,160.3,2177.812,2806.188,6.432584269662922
41,Construction of buildings,TLK,South West,2019,2644,221.3,2210.252,3077.748,8.369894099848715
41,Construction of buildings,TLK,South West,2020,2866,603.6,1682.944,4049.056,21.060711793440337
41,Construction of buildings,TLK,South West,2021,3972,711.4,2577.656,5366.344,17.910372608257806
41,Construction of buildings,TLK,South West,2022,3279,495.2720984186206,2308.2666870995035,4249.7333129004965,15.104364087179647
41,Construction of buildings,TLK,South West,2023,3161,617.4012020932297,1950.8936438972698,4371.10635610273,19.531831765049976
42,Civil engineering,TLK,South West,2012,895,76,746.04,1043.96,8.491620111731843
42,Civil engineering,TLK,South West,2013,765,93.4,581.9359999999999,948.0640000000001,12.209150326797387
42,Civil engineering,TLK,South West,2014,701,72.9,558.116,843.884,10.399429386590587
42,Civil engineering,TLK,South West,2015,769,78.9,614.356,923.644,10.260078023407022
42,Civil engineering,TLK,South West,2016,1014,90.3,837.012,1190.988,8.905325443786982
42,Civil engineering,TLK,South West,2017,871,71.4,731.056,1010.944,8.197474167623422
42,Civil engineering,TLK,South West,2018,889,55.5,780.22,997.78,6.2429696287964
42,Civil engineering,TLK,South West,2019,924,97,733.88,1114.12,10.497835497835498
42,Civil engineering,TLK,South West,2020,812,54.8,704.592,919.408,6.748768472906404
42,Civil engineering,TLK,South West,2021,1021,124.2,777.568,1264.432,12.164544564152791
42,Civil engineering,TLK,South West,2022,1271,169.3506662367508,939.0726941759684,1602.9273058240315,13.324206627596444
42,Civil engineering,TLK,South West,2023,1008,73.91738010369541,863.121934996757,1152.878065003243,7.333073422985656
43,Specialised construction activities,TLK,South West,2012,2881,231.1,2428.044,3333.956,8.021520305449496
43,Specialised construction activities,TLK,South West,2013,2666,151.1,2369.844,2962.156,5.667666916729182
43,Specialised construction activities,TLK,South West,2014,3057,159.5,2744.38,3369.62,5.217533529604187
43,Specialised construction activities,TLK,South West,2015,3441,226.5,2997.06,3884.94,6.582388840453357
43,Specialised construction activities,TLK,South West,2016,3036,193.7,2656.348,3415.652,6.380105401844532
43,Specialised construction activities,TLK,South West,2017,3739,195.3,3356.212,4121.7880000000005,5.22332174378176
43,Specialised construction activities,TLK,South West,2018,3603,560.7,2504.0280000000002,4701.972,15.56203164029975
43,Specialised construction activities,TLK,South West,2019,3643,466.1,2729.444,4556.5560000000005,12.79440021959923
43,Specialised construction activities,TLK,South West,2020,3140,302.8,2546.5119999999997,3733.4880000000003,9.643312101910828
43,Specialised construction activities,TLK,South West,2021,4562,692.6,3204.504,5919.496,15.181937746602367
43,Specialised construction activities,TLK,South West,2022,4594,403.3295452795349,3803.4740912521115,5384.525908747888,8.779485095331625
43,Specialised construction activities,TLK,South West,2023,4714,359.3976239840948,4009.5806569911742,5418.419343008826,7.624048026815758
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2012,1798,84.2,1632.968,1963.032,4.682981090100111
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2013,2154,145.1,1869.604,2438.3959999999997,6.736304549675023
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2014,2207,140,1932.6,2481.4,6.3434526506569995
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2015,2374,129.1,2120.964,2627.036,5.438079191238416
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2016,2139,150.9,1843.2359999999999,2434.764,7.054698457223002
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2017,2751,275.6,2210.824,3291.176,10.018175209014904
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2018,2960,162.9,2640.716,3279.284,5.503378378378378
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2019,2567,183.3,2207.732,2926.268,7.140631086871835
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2020,1713,148.4,1422.136,2003.864,8.663164039696438
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2021,2982,428.7,2141.748,3822.252,14.376257545271628
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2022,2604,234.0964395212758,2145.1709785382996,3062.8290214617004,8.9898786298493
45,Wholesale and retail trade and repair of motor vehicles and motorcycles,TLK,South West,2023,3306,236.7806978911527,2841.909832133341,3770.090167866659,7.162150571420227
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2012,4200,131.3,3942.652,4457.348,3.126190476190476
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2013,3539,257.3,3034.692,4043.308,7.270415371573891
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2014,4070,209.9,3658.596,4481.404,5.157248157248158
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2015,7514,347.8,6832.312,8195.688,4.628693106201757
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2016,4709,315.3,4091.0119999999997,5326.988,6.695689105967297
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2017,5748,156.3,5441.652,6054.348,2.719206680584551
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2018,7056,133.3,6794.732,7317.268,1.8891723356009071
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2019,7139,188.2,6770.128,7507.872,2.63622356072279
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2020,6101,153.5,5800.14,6401.86,2.515980986723488
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2021,6660,378.7,5917.748,7402.252,5.686186186186186
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2022,8136,291.71546254134927,7564.237693418955,8707.762306581044,3.5854899525731225
46,"Wholesale trade, except of motor vehicles and motorcycles",TLK,South West,2023,6499,232.7561306100099,6042.797984004381,6955.202015995619,3.581414534697798
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2012,5545,123.9,5302.156,5787.844,2.2344454463480616
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2013,5380,141.7,5102.268,5657.732,2.6338289962825274
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2014,5234,128.6,4981.944,5486.056,2.457011845624761
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2015,5995,188.8,5624.952,6365.048,3.1492910758965804
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2016,5361,170.6,5026.624,5695.376,3.1822421190076478
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2017,6200,245,5719.8,6680.2,3.951612903225806
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2018,5973,155.2,5668.808,6277.192,2.5983592834421563
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2019,5489,290.8,4919.032,6058.968,5.297868464201129
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2020,4675,220.3,4243.2119999999995,5106.7880000000005,4.712299465240642
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2021,6704,241.2,6231.248,7176.752,3.597852028639618
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2022,6758,258.28287087131,6251.765573092232,7264.234426907768,3.8218832623751116
47,"Retail trade, except of motor vehicles and motorcycles",TLK,South West,2023,6571,252.0875336793805,6076.908433988414,7065.091566011586,3.836364840654094
49,Land transport and transport via pipelines,TLK,South West,2012,1441,73.8,1296.352,1585.648,5.121443442054129
49,Land transport and transport via pipelines,TLK,South West,2013,1565,66.7,1434.268,1695.732,4.261980830670926
49,Land transport and transport via pipelines,TLK,South West,2014,1610,83.6,1446.144,1773.856,5.192546583850931
49,Land transport and transport via pipelines,TLK,South West,2015,1710,216.9,1284.876,2135.124,12.68421052631579
49,Land transport and transport via pipelines,TLK,South West,2016,1535,98.6,1341.7440000000001,1728.2559999999999,6.423452768729641
49,Land transport and transport via pipelines,TLK,South West,2017,1818,154.1,1515.964,2120.036,8.476347634763476
49,Land transport and transport via pipelines,TLK,South West,2018,1468,86.2,1299.048,1636.952,5.871934604904632
49,Land transport and transport via pipelines,TLK,South West,2019,1239,87.4,1067.696,1410.304,7.05407586763519
49,Land transport and transport via pipelines,TLK,South West,2020,1630,95.5,1442.82,1817.18,5.858895705521473
49,Land transport and transport via pipelines,TLK,South West,2021,1971,153.2,1670.728,2271.272,7.772704211060375
49,Land transport and transport via pipelines,TLK,South West,2022,2052,140.65059576659732,1776.3248322974691,2327.675167702531,6.854317532485249
49,Land transport and transport via pipelines,TLK,South West,2023,1831,248.18647136458,1344.554516125423,2317.445483874577,13.554695323024577
50,Water transport,TLK,South West,2012,75,27.7,20.708000000000006,129.292,36.93333333333334
50,Water transport,TLK,South West,2013,68,22.1,24.683999999999997,111.316,32.5
50,Water transport,TLK,South West,2014,155,43.1,70.524,239.476,27.806451612903228
50,Water transport,TLK,South West,2015,52,23.2,6.527999999999999,97.47200000000001,44.61538461538461
50,Water transport,TLK,South West,2016,38,33.9,-28.444000000000003,104.444,89.21052631578948
50,Water transport,TLK,South West,2017,56,41.8,-25.927999999999997,137.928,74.64285714285714
50,Water transport,TLK,South West,2018,66,42.2,-16.712000000000003,148.712,63.93939393939394
50,Water transport,TLK,South West,2019,80,48.5,-15.060000000000002,175.06,60.62499999999999
50,Water transport,TLK,South West,2020,NA,NA,NA,NA,NA
50,Water transport,TLK,South West,2021,NA,NA,NA,NA,NA
50,Water transport,TLK,South West,2022,NA,NA,NA,NA,NA
50,Water transport,TLK,South West,2023,NA,NA,NA,NA,NA
51,Air transport,TLK,South West,2012,120,46.4,29.055999999999997,210.94400000000002,38.666666666666664
51,Air transport,TLK,South West,2013,131,38.2,56.128,205.872,29.16030534351145
51,Air transport,TLK,South West,2014,140,54.5,33.18000000000001,246.82,38.92857142857143
51,Air transport,TLK,South West,2015,200,48.4,105.13600000000001,294.864,24.2
51,Air transport,TLK,South West,2016,176,47.6,82.704,269.296,27.045454545454543
51,Air transport,TLK,South West,2017,143,50.7,43.628,242.372,35.45454545454545
51,Air transport,TLK,South West,2018,253,66.3,123.05200000000002,382.948,26.20553359683794
51,Air transport,TLK,South West,2019,302,29.9,243.39600000000002,360.604,9.900662251655628
51,Air transport,TLK,South West,2020,NA,NA,NA,NA,NA
51,Air transport,TLK,South West,2021,NA,NA,NA,NA,NA
51,Air transport,TLK,South West,2022,NA,NA,NA,NA,NA
51,Air transport,TLK,South West,2023,NA,NA,NA,NA,NA
52,Warehousing and support activities  for transportation,TLK,South West,2012,1598,48.3,1503.332,1692.668,3.0225281602002503
52,Warehousing and support activities  for transportation,TLK,South West,2013,1380,44.4,1292.976,1467.024,3.217391304347826
52,Warehousing and support activities  for transportation,TLK,South West,2014,1716,99.3,1521.372,1910.628,5.786713286713287
52,Warehousing and support activities  for transportation,TLK,South West,2015,1922,135.1,1657.204,2186.796,7.029136316337148
52,Warehousing and support activities  for transportation,TLK,South West,2016,1577,88.3,1403.932,1750.068,5.599239061509195
52,Warehousing and support activities  for transportation,TLK,South West,2017,1506,50.7,1406.628,1605.372,3.366533864541833
52,Warehousing and support activities  for transportation,TLK,South West,2018,1735,53.9,1629.356,1840.644,3.106628242074928
52,Warehousing and support activities  for transportation,TLK,South West,2019,1950,63.3,1825.932,2074.068,3.2461538461538457
52,Warehousing and support activities  for transportation,TLK,South West,2020,2059,71.9,1918.076,2199.924,3.4919864011656143
52,Warehousing and support activities  for transportation,TLK,South West,2021,3072,192.8,2694.112,3449.888,6.276041666666667
52,Warehousing and support activities  for transportation,TLK,South West,2022,3342,341.90500696204674,2671.8661863543884,4012.1338136456116,10.230550776841614
52,Warehousing and support activities  for transportation,TLK,South West,2023,3671,95.60785966235441,3483.6085950617853,3858.3914049382147,2.604409143621749
53,Postal and courier activities,TLK,South West,2012,873,12,849.48,896.52,1.3745704467353952
53,Postal and courier activities,TLK,South West,2013,758,21.8,715.272,800.728,2.87598944591029
53,Postal and courier activities,TLK,South West,2014,762,70.9,623.0360000000001,900.9639999999999,9.304461942257218
53,Postal and courier activities,TLK,South West,2015,747,45.5,657.82,836.18,6.091030789825971
53,Postal and courier activities,TLK,South West,2016,937,94.1,752.5640000000001,1121.436,10.042689434364995
53,Postal and courier activities,TLK,South West,2017,754,39.7,676.188,831.812,5.26525198938992
53,Postal and courier activities,TLK,South West,2018,807,62.1,685.284,928.716,7.695167286245354
53,Postal and courier activities,TLK,South West,2019,775,23.1,729.724,820.276,2.980645161290323
53,Postal and courier activities,TLK,South West,2020,823,79.8,666.592,979.408,9.696233292831105
53,Postal and courier activities,TLK,South West,2021,997,76.4,847.256,1146.744,7.662988966900702
53,Postal and courier activities,TLK,South West,2022,906,65.13415733643409,778.3370516205891,1033.6629483794109,7.189200589010385
53,Postal and courier activities,TLK,South West,2023,923,50.52857319589297,823.9639965360498,1022.0360034639502,5.474384961635208
55,Accommodation,TLK,South West,2012,1304,92.9,1121.916,1486.084,7.124233128834357
55,Accommodation,TLK,South West,2013,1302,211.7,887.068,1716.932,16.259600614439325
55,Accommodation,TLK,South West,2014,1834,243,1357.72,2310.2799999999997,13.249727371864775
55,Accommodation,TLK,South West,2015,1515,109.1,1301.164,1728.836,7.2013201320132
55,Accommodation,TLK,South West,2016,1790,112.4,1569.696,2010.304,6.279329608938548
55,Accommodation,TLK,South West,2017,1890,114,1666.56,2113.44,6.031746031746032
55,Accommodation,TLK,South West,2018,1601,75.5,1453.02,1748.98,4.7158026233604
55,Accommodation,TLK,South West,2019,2100,453.6,1210.944,2989.056,21.6
55,Accommodation,TLK,South West,2020,942,70.5,803.8199999999999,1080.18,7.484076433121019
55,Accommodation,TLK,South West,2021,1814,76.9,1663.276,1964.724,4.2392502756339585
55,Accommodation,TLK,South West,2022,2226,129.5910621010909,1972.0015182818618,2479.998481718138,5.821700903013967
55,Accommodation,TLK,South West,2023,1984,161.1659104452654,1668.11481552728,2299.88518447272,8.123281776475071
56,Food and beverage service activities,TLK,South West,2012,2142,86.3,1972.852,2311.148,4.028944911297852
56,Food and beverage service activities,TLK,South West,2013,2046,80.3,1888.612,2203.388,3.924731182795699
56,Food and beverage service activities,TLK,South West,2014,2172,107.7,1960.908,2383.092,4.958563535911602
56,Food and beverage service activities,TLK,South West,2015,2302,87.6,2130.304,2473.696,3.805386620330147
56,Food and beverage service activities,TLK,South West,2016,2280,123.2,2038.528,2521.472,5.4035087719298245
56,Food and beverage service activities,TLK,South West,2017,2891,242.1,2416.484,3365.516,8.374264960221376
56,Food and beverage service activities,TLK,South West,2018,2662,194.4,2280.976,3043.024,7.302779864763336
56,Food and beverage service activities,TLK,South West,2019,2498,241.1,2025.444,2970.556,9.651721377101682
56,Food and beverage service activities,TLK,South West,2020,1704,160.5,1389.42,2018.58,9.419014084507042
56,Food and beverage service activities,TLK,South West,2021,2464,139.4,2190.776,2737.224,5.657467532467533
56,Food and beverage service activities,TLK,South West,2022,3086,231.6483608251958,2631.969212782616,3540.030787217384,7.506427764912371
56,Food and beverage service activities,TLK,South West,2023,3172,223.3873899866394,2734.1607156261866,3609.8392843738134,7.042477616224445
58,Publishing activities,TLK,South West,2012,475,83.8,310.752,639.248,17.642105263157895
58,Publishing activities,TLK,South West,2013,387,71.7,246.468,527.532,18.527131782945737
