ITL_code,Region_name,SIC07_code,SIC07_description,year,value,CoV100,SE,gva_min95,gva_max95
TLI,London,53,Postal and courier activities,2014,2540,6.362017804154303,161.5952522255193,2223.273305637982,2856.726694362018
TLI,London,53,Postal and courier activities,2015,2219,7.0356472795497185,156.12101313320827,1913.0028142589117,2524.9971857410883
TLI,London,53,Postal and courier activities,2016,2167,3.286875725900116,71.22659698025551,2027.3958699186992,2306.604130081301
TLI,London,53,Postal and courier activities,2017,2287,5.9041167274622195,135.02714955706097,2022.3467868681605,2551.6532131318395
TLI,London,53,Postal and courier activities,2018,2164,3.8075530263838595,82.39544749094672,2002.5049229177444,2325.4950770822556
TLI,London,53,Postal and courier activities,2019,2375,3.5009671179883948,83.14796905222437,2212.0299806576404,2537.9700193423596
TLI,London,53,Postal and courier activities,2020,2521,20.59457579972183,519.1892559109874,1503.3890584144647,3538.6109415855353
TLI,London,53,Postal and courier activities,2021,2033,NA,NA,NA,NA
TLI,London,53,Postal and courier activities,2022,2136,5.056512784754259,108.00711308235097,1924.306058358592,2347.693941641408
TLI,London,53,Postal and courier activities,2023,2118,4.415282474714414,93.51568281445128,1934.7092616836755,2301.2907383163247
TLI,London,55,Accommodation,2012,3664,6.840454723637787,250.63426107408853,3172.7568482947863,4155.243151705214
TLI,London,55,Accommodation,2013,3853,5.310370931112794,204.60859197577594,3451.967159727479,4254.032840272521
TLI,London,55,Accommodation,2014,4211,10.198823858863063,429.4724726967236,3369.233953514422,5052.766046485578
TLI,London,55,Accommodation,2015,4369,12.279642598406182,536.4975851243661,3317.464733156243,5420.535266843757
TLI,London,55,Accommodation,2016,4460,10.598944591029024,472.7129287598945,3533.4826596306066,5386.517340369393
TLI,London,55,Accommodation,2017,4504,9.975922953451043,449.31556982343494,3623.3414831460677,5384.658516853932
TLI,London,55,Accommodation,2018,5015,8.834815161441274,443.06598034627984,4146.590678521292,5883.409321478708
TLI,London,55,Accommodation,2019,4963,12.209272865467444,605.9462123131492,3775.3454238662275,6150.654576133773
TLI,London,55,Accommodation,2020,2221,16.50990099009901,366.684900990099,1502.297594059406,2939.702405940594
TLI,London,55,Accommodation,2021,2376,11.017510648367251,261.7760530052059,1862.9189361097965,2889.0810638902035
TLI,London,55,Accommodation,2022,4696,11.58529773938366,544.0455818414567,3629.670659590745,5762.329340409255
TLI,London,55,Accommodation,2023,4501,17.0077339379485,765.5181045470621,3000.5845150877585,6001.4154849122415
TLI,London,56,Food and beverage service activities,2012,10513,3.5316217908578587,371.27939887288665,9785.292378209142,11240.707621790858
TLI,London,56,Food and beverage service activities,2013,11218,3.283626162704858,368.35718293223096,10496.019921452827,11939.980078547173
TLI,London,56,Food and beverage service activities,2014,10630,3.765603328710125,400.2836338418863,9845.444077669903,11414.555922330097
TLI,London,56,Food and beverage service activities,2015,9866,4.3316831683168315,427.3638613861386,9028.366831683168,10703.633168316832
TLI,London,56,Food and beverage service activities,2016,10642,6.816460489775309,725.4077253218885,9220.200858369099,12063.799141630901
TLI,London,56,Food and beverage service activities,2017,11360,5.447557649392511,618.8425489709892,10147.068604016862,12572.931395983138
TLI,London,56,Food and beverage service activities,2018,11228,5.895746648173833,661.974433656958,9930.530110032363,12525.469889967637
TLI,London,56,Food and beverage service activities,2019,11633,8.146450531022918,947.6765902738961,9775.553883063163,13490.446116936837
TLI,London,56,Food and beverage service activities,2020,7236,12.010249628037693,869.0616630848075,5532.639140353777,8939.360859646222
TLI,London,56,Food and beverage service activities,2021,8693,7.095593220338982,616.8199186440677,7484.032959457627,9901.967040542373
TLI,London,56,Food and beverage service activities,2022,11316,9.03561914375888,1022.470662307755,9311.957501876801,13320.042498123199
TLI,London,56,Food and beverage service activities,2023,10886,6.9273944025291145,754.1161546593195,9407.932336867734,12364.067663132266
TLI,London,58,Publishing activities,2012,6983,2.946653734238603,205.76483026188168,6579.700932686712,7386.299067313288
TLI,London,58,Publishing activities,2013,7767,2.9174701118395685,226.5999035865793,7322.864188970305,8211.135811029695
TLI,London,58,Publishing activities,2014,7642,3.430438842203548,262.15413632119515,7128.177892810458,8155.822107189542
TLI,London,58,Publishing activities,2015,7544,3.7578397212543546,283.4914285714285,6988.3568000000005,8099.6431999999995
TLI,London,58,Publishing activities,2016,7395,2.0613039247486213,152.43342523516054,7096.230486539085,7693.769513460915
TLI,London,58,Publishing activities,2017,7236,2.797573919636088,202.43244882486735,6839.23240030326,7632.76759969674
TLI,London,58,Publishing activities,2018,7325,2.8978893325727317,212.27039361095262,6908.950028522533,7741.049971477467
TLI,London,58,Publishing activities,2019,7321,3.987779385753337,291.9453288310018,6748.787155491236,7893.212844508764
TLI,London,58,Publishing activities,2020,7287,3.2491582491582496,236.76616161616164,6822.9383232323235,7751.0616767676765
TLI,London,58,Publishing activities,2021,6604,3.253029855158143,214.8300916346438,6182.933020396098,7025.066979603902
TLI,London,58,Publishing activities,2022,6909,2.9556472220152887,204.20566656903628,6508.756893524689,7309.243106475311
TLI,London,58,Publishing activities,2023,6987,5.934821538098524,414.6659808669439,6174.25467750079,7799.74532249921
TLI,London,59,"Motion picture, video and TV programme production",2012,8521,12.527349854878322,1067.4554811341818,6428.787256977004,10613.212743022996
TLI,London,59,"Motion picture, video and TV programme production",2013,9178,7.660225750908743,703.0555194184044,7800.011181939927,10555.988818060072
TLI,London,59,"Motion picture, video and TV programme production",2014,8580,5.999669257483049,514.7716222920457,7571.0476203075905,9588.95237969241
TLI,London,59,"Motion picture, video and TV programme production",2015,9633,5.634845620667927,542.8046786389414,8569.102829867676,10696.897170132324
TLI,London,59,"Motion picture, video and TV programme production",2016,10115,4.609421586165772,466.2429934406678,9201.16373285629,11028.83626714371
TLI,London,59,"Motion picture, video and TV programme production",2017,10210,4.034096744377118,411.88127760090373,9402.712695902228,11017.287304097772
TLI,London,59,"Motion picture, video and TV programme production",2018,10664,3.808882907133243,406.17927321668907,9867.88862449529,11460.11137550471
TLI,London,59,"Motion picture, video and TV programme production",2019,10511,5.512179555366451,579.3851930645677,9375.405021593448,11646.594978406552
TLI,London,59,"Motion picture, video and TV programme production",2020,9202,6.20191422786674,570.7001472482974,8083.427711393337,10320.572288606663
TLI,London,59,"Motion picture, video and TV programme production",2021,9536,7.265052416736246,692.7953984599685,8178.121019018462,10893.878980981539
TLI,London,59,"Motion picture, video and TV programme production",2022,10655,4.819603900106407,513.5287955563376,9648.483560709577,11661.516439290423
TLI,London,59,"Motion picture, video and TV programme production",2023,10717,4.3143474326188445,462.3686143537616,9810.757515866628,11623.242484133372
TLI,London,60,Programming and broadcasting activities,2012,7567,9.196510560146924,695.8999540863177,6203.036089990817,8930.963910009183
TLI,London,60,Programming and broadcasting activities,2013,7968,8.437001594896332,672.2602870813397,6650.369837320574,9285.630162679427
TLI,London,60,Programming and broadcasting activities,2014,8090,8.010479041916168,648.047754491018,6819.826401197604,9360.173598802396
TLI,London,60,Programming and broadcasting activities,2015,8276,8.723792160437558,721.9810391978123,6860.9171631722875,9691.082836827713
TLI,London,60,Programming and broadcasting activities,2016,8261,8.865613922010958,732.3883660973253,6825.518802449243,9696.481197550758
TLI,London,60,Programming and broadcasting activities,2017,7008,9.895320197044336,693.4640394088672,5648.81048275862,8367.189517241379
TLI,London,60,Programming and broadcasting activities,2018,6242,6.064476885644769,378.5446472019465,5500.052491484184,6983.947508515816
TLI,London,60,Programming and broadcasting activities,2019,6400,7.425352112676056,475.2225352112676,5468.563830985915,7331.436169014085
TLI,London,60,Programming and broadcasting activities,2020,5199,6.94824509220702,361.23926234384294,4490.971045806068,5907.028954193932
TLI,London,60,Programming and broadcasting activities,2021,5534,12.756382518390309,705.9382085677196,4150.3611112072695,6917.6388887927305
TLI,London,60,Programming and broadcasting activities,2022,5572,13.234988663968414,737.45356835632,4126.591006021613,7017.408993978387
TLI,London,60,Programming and broadcasting activities,2023,4956,15.124355035046618,749.5630355369104,3486.8564503476555,6425.1435496523445
TLI,London,61,Telecommunications,2012,1172,7.273836972738369,85.24936932049368,1004.9112361318323,1339.0887638681677
TLI,London,61,Telecommunications,2013,1285,3.8422917897223865,49.37344949793267,1188.228038984052,1381.771961015948
TLI,London,61,Telecommunications,2014,1703,3.135073455997718,53.39030095564114,1598.3550101269434,1807.6449898730566
TLI,London,61,Telecommunications,2015,2123,4.0377751338489,85.72196609161215,1954.9849464604401,2291.0150535395596
TLI,London,61,Telecommunications,2016,2745,2.22970297029703,61.20534653465347,2625.0375207920792,2864.9624792079208
TLI,London,61,Telecommunications,2017,3398,2.1225710014947685,72.12496263079223,3256.635073243647,3539.364926756353
TLI,London,61,Telecommunications,2018,4273,1.6559856447064856,70.76026659830812,4134.309877467316,4411.690122532684
TLI,London,61,Telecommunications,2019,5359,2.417555771096023,129.55681377303588,5105.06864500485,5612.93135499515
TLI,London,61,Telecommunications,2020,6735,2.7378299120234604,184.39284457478007,6373.590024633431,7096.409975366569
TLI,London,61,Telecommunications,2021,7060,2.35632873425315,166.35680863827238,6733.940655068986,7386.059344931014
TLI,London,61,Telecommunications,2022,7726,2.9120069763911136,224.98165899597745,7285.035948367884,8166.964051632116
TLI,London,61,Telecommunications,2023,8315,4.244246545406978,352.9091002505902,7623.298163508844,9006.701836491156
TLI,London,62,Computer programming and consultancy,2012,11342,4.619951500961618,523.9948992390667,10314.96999749143,12369.03000250857
TLI,London,62,Computer programming and consultancy,2013,10949,4.305429303363359,471.40145442525414,10025.053149326503,11872.946850673497
TLI,London,62,Computer programming and consultancy,2014,13158,5.331688113285152,701.5435219460603,11782.974696985722,14533.025303014278
TLI,London,62,Computer programming and consultancy,2015,13135,4.542827789906254,596.7004302041865,11965.467156799794,14304.532843200206
TLI,London,62,Computer programming and consultancy,2016,15298,4.740273853510106,725.167094109976,13876.672495544448,16719.327504455552
TLI,London,62,Computer programming and consultancy,2017,15522,4.825599830884684,749.0296057499206,14053.901972730157,16990.098027269843
TLI,London,62,Computer programming and consultancy,2018,16494,4.491689563533175,740.859276609162,15041.915817846042,17946.084182153958
TLI,London,62,Computer programming and consultancy,2019,18035,4.162738353081072,750.7498619781713,16563.530270522784,19506.469729477216
TLI,London,62,Computer programming and consultancy,2020,18161,5.334552845528456,968.8081422764228,16262.136041138212,20059.863958861788
TLI,London,62,Computer programming and consultancy,2021,20079,4.524834805850472,908.5415806667163,18298.258501893237,21859.741498106763
TLI,London,62,Computer programming and consultancy,2022,22576,3.7141483096065286,838.5061223767699,20932.52800014153,24219.47199985847
TLI,London,62,Computer programming and consultancy,2023,21394,2.840226841307416,607.6381304293086,20203.029264358556,22584.970735641444
TLI,London,63,Information service activities,2012,3522,2.069901594842212,72.9019341703427,3379.1122090261283,3664.8877909738717
TLI,London,63,Information service activities,2013,3949,6.982456140350878,275.7371929824562,3408.5551017543858,4489.444898245614
TLI,London,63,Information service activities,2014,4316,7.350251486053955,317.2368541380887,3694.215765889346,4937.784234110653
TLI,London,63,Information service activities,2015,4272,3.0474040632054176,130.18510158013544,4016.8372009029345,4527.1627990970655
TLI,London,63,Information service activities,2016,4621,2.085657370517928,96.37822709163346,4432.098674900399,4809.901325099601
TLI,London,63,Information service activities,2017,4829,2.560015363933167,123.62314192433264,4586.698641828308,5071.301358171692
TLI,London,63,Information service activities,2018,4889,3.2102327370648203,156.94827851509905,4581.381374110406,5196.618625889594
TLI,London,63,Information service activities,2019,4832,3.5462213806162852,171.3534171113789,4496.147302461697,5167.852697538303
TLI,London,63,Information service activities,2020,4542,2.2978788810328927,104.369658776514,4337.435468798032,4746.564531201968
TLI,London,63,Information service activities,2021,5485,1.9691535150645625,108.00807030129124,5273.304182209469,5696.695817790531
TLI,London,63,Information service activities,2022,6344,1.7772723984957088,112.75016096056777,6123.0096845172875,6564.9903154827125
TLI,London,63,Information service activities,2023,6982,2.0438982665882586,142.70497697319223,6702.298245132543,7261.701754867457
TLI,London,69,Legal and accounting activities,2012,24375,2.32371036441079,566.40440132513,23264.847373402747,25485.152626597253
TLI,London,69,Legal and accounting activities,2013,26235,2.6266606051421935,689.1044097590544,24884.355356872253,27585.644643127747
TLI,London,69,Legal and accounting activities,2014,26809,3.246543891358507,870.3659518343021,25103.08273440477,28514.91726559523
TLI,London,69,Legal and accounting activities,2015,27836,3.663222611220221,1019.6946460592607,25837.39849372385,29834.60150627615
TLI,London,69,Legal and accounting activities,2016,28712,3.666653237178196,1052.7694774586037,26648.571824181137,30775.428175818863
TLI,London,69,Legal and accounting activities,2017,28127,3.6506712626995648,1026.8243060595066,26114.42436012337,30139.57563987663
TLI,London,69,Legal and accounting activities,2018,28571,4.571160819785683,1306.0263578209674,26011.188338670905,31130.811661329095
TLI,London,69,Legal and accounting activities,2019,30028,6.258473163684854,1879.2943215912878,26344.583129681076,33711.41687031892
TLI,London,69,Legal and accounting activities,2020,29187,4.454187411755963,1300.0436798692128,26638.91438745634,31735.08561254366
TLI,London,69,Legal and accounting activities,2021,29466,3.764868603042877,1109.3561825726142,27291.661882157678,31640.338117842322
TLI,London,69,Legal and accounting activities,2022,30855,2.6802383290483633,826.9875364278724,29234.10442860137,32475.89557139863
TLI,London,69,Legal and accounting activities,2023,30638,2.9492342712135455,903.5863960144061,28866.970663811764,32409.029336188236
TLI,London,70,Head offices and management consultancy,2012,8285,5.277860548271752,437.2707464243146,7427.949337008344,9142.050662991656
TLI,London,70,Head offices and management consultancy,2013,8742,4.586950870808422,400.9912451260723,7956.057159552898,9527.942840447102
TLI,London,70,Head offices and management consultancy,2014,9346,4.096335175809374,382.8434855311441,8595.626768358958,10096.373231641042
TLI,London,70,Head offices and management consultancy,2015,9566,4.1347772845553346,395.5327950405633,8790.755721720496,10341.244278279504
TLI,London,70,Head offices and management consultancy,2016,10775,11.243183710747576,1211.4530448330515,8400.55203212722,13149.44796787278
TLI,London,70,Head offices and management consultancy,2017,11070,6.215032679738562,688.0041176470588,9721.511929411765,12418.488070588235
TLI,London,70,Head offices and management consultancy,2018,10869,4.543389212075316,493.8209734604661,9901.110892017487,11836.889107982513
TLI,London,70,Head offices and management consultancy,2019,11234,11.005713938362408,1236.381903835633,8810.69146848216,13657.30853151784
TLI,London,70,Head offices and management consultancy,2020,9771,5.886828340466002,575.201997146933,8643.604085592011,10898.395914407989
TLI,London,70,Head offices and management consultancy,2021,11855,5.73653891370797,680.0666882200799,10522.069291088643,13187.930708911357
TLI,London,70,Head offices and management consultancy,2022,13410,5.493722215442155,736.708149090793,11966.052027782045,14853.947972217955
TLI,London,70,Head offices and management consultancy,2023,12991,4.039059754210901,524.7142526695382,11962.560064767706,14019.439935232294
TLI,London,71,Architectural and engineering activities,2012,3806,4.043276108726753,153.8870886981402,3504.3813061516453,4107.618693848355
TLI,London,71,Architectural and engineering activities,2013,4260,4.042312661498708,172.20251937984494,3922.483062015504,4597.5169379844965
TLI,London,71,Architectural and engineering activities,2014,4739,5.618521078092606,266.2617138908086,4217.127040774015,5260.872959225985
TLI,London,71,Architectural and engineering activities,2015,4936,5.616492665521343,277.2300779701335,4392.629047178539,5479.370952821461
TLI,London,71,Architectural and engineering activities,2016,4998,5.912225705329154,295.4930407523511,4418.833640125392,5577.166359874608
TLI,London,71,Architectural and engineering activities,2017,5428,8.156598392533057,442.74016074669436,4560.229284936479,6295.770715063521
TLI,London,71,Architectural and engineering activities,2018,5527,8.589019430637142,474.71510393131484,4596.558396294623,6457.441603705377
TLI,London,71,Architectural and engineering activities,2019,5367,6.926644696692298,371.75302087147566,4638.364079091908,6095.635920908092
TLI,London,71,Architectural and engineering activities,2020,4395,7.645820805772701,336.0338244137102,3736.373704149128,5053.626295850872
TLI,London,71,Architectural and engineering activities,2021,4605,8.8283378746594,406.5449591280654,3808.171880108992,5401.828119891008
TLI,London,71,Architectural and engineering activities,2022,4744,11.28065056645778,535.1540628727571,3695.098036769396,5792.901963230604
TLI,London,71,Architectural and engineering activities,2023,4796,3.9805963063727874,190.9093988536389,4421.817578246868,5170.182421753132
TLI,London,72,Scientific research and development,2012,1405,286.75,4028.8375,-6491.5215,9301.521499999999
TLI,London,72,Scientific research and development,2013,860,-46.00985221674877,-395.6847290640394,1635.542068965517,84.45793103448284
TLI,London,72,Scientific research and development,2014,881,510.0000000000001,4493.100000000001,-7925.476000000002,9687.476000000002
TLI,London,72,Scientific research and development,2015,915,-36.20111731843576,-331.2402234636872,1564.2308379888268,265.7691620111731
TLI,London,72,Scientific research and development,2016,1128,61.05566218809982,688.7078694817659,-221.86742418426115,2477.867424184261
TLI,London,72,Scientific research and development,2017,1227,114.23376623376625,1401.6483116883119,-1520.2306909090912,3974.230690909091
TLI,London,72,Scientific research and development,2018,1336,-19.26988265971317,-257.44563233376795,1840.5934393741852,831.4065606258148
TLI,London,72,Scientific research and development,2019,1219,-19.83908045977011,-241.83839080459762,1693.0032459770114,744.9967540229886
TLI,London,72,Scientific research and development,2020,1237,NA,NA,NA,NA
TLI,London,72,Scientific research and development,2021,1353,NA,NA,NA,NA
TLI,London,72,Scientific research and development,2022,1959,NA,NA,NA,NA
TLI,London,72,Scientific research and development,2023,1950,NA,NA,NA,NA
TLI,London,73,Advertising and market research,2012,9079,7.088314005352364,643.5480285459412,7817.645864049955,10340.354135950045
TLI,London,73,Advertising and market research,2013,10191,4.8269130661114,491.9107105674128,9226.855007287872,11155.144992712128
TLI,London,73,Advertising and market research,2014,10227,6.0510860445604555,618.8445697771978,9014.064643236692,11439.935356763308
TLI,London,73,Advertising and market research,2015,13247,5.892322177522897,780.5559188564581,11717.110399041343,14776.889600958657
TLI,London,73,Advertising and market research,2016,13053,5.243634365268364,684.4515936984795,11711.47487635098,14394.52512364902
TLI,London,73,Advertising and market research,2017,13189,4.246811774858568,560.1120049860965,12091.180470227251,14286.819529772749
TLI,London,73,Advertising and market research,2018,13319,4.349152899084499,579.2636746290644,12183.643197727033,14454.356802272967
TLI,London,73,Advertising and market research,2019,12716,5.331743278404163,677.9844752818734,11387.150428447529,14044.849571552471
TLI,London,73,Advertising and market research,2020,12594,12.228854158485824,1540.1018927197047,9575.40029026938,15612.59970973062
TLI,London,73,Advertising and market research,2021,13824,5.4332116516427025,751.0871787230872,12351.869129702749,15296.130870297251
TLI,London,73,Advertising and market research,2022,15813,4.227175009838819,668.4431843058126,14502.851358760607,17123.148641239393
TLI,London,73,Advertising and market research,2023,16154,4.48302900546931,724.1885055435123,14734.590529134715,17573.409470865285
TLI,London,74,"Other professional, scientific and technical activities",2012,2611,7.577903682719548,197.85906515580737,2223.1962322946174,2998.8037677053826
TLI,London,74,"Other professional, scientific and technical activities",2013,3148,7.699214365881033,242.3712682379349,2672.9523142536477,3623.0476857463523
TLI,London,74,"Other professional, scientific and technical activities",2014,3593,7.638303150582981,274.4442322004465,3055.089304887125,4130.910695112875
TLI,London,74,"Other professional, scientific and technical activities",2015,3238,11.994254249461337,388.37395259755806,2476.7870529087863,3999.2129470912137
TLI,London,74,"Other professional, scientific and technical activities",2016,3368,11.242752709856314,378.6559112679606,2625.834413914797,4110.165586085202
TLI,London,74,"Other professional, scientific and technical activities",2017,3561,10.667726550079491,379.8777424483307,2816.4396248012717,4305.560375198728
TLI,London,74,"Other professional, scientific and technical activities",2018,3642,9.64785335262904,351.37481910274965,2953.305354558611,4330.694645441389
TLI,London,74,"Other professional, scientific and technical activities",2019,4136,11.941309255079007,493.8925507900678,3167.9706004514674,5104.029399548533
TLI,London,74,"Other professional, scientific and technical activities",2020,3107,10.589519650655019,329.0163755458514,2462.127903930131,3751.872096069869
TLI,London,74,"Other professional, scientific and technical activities",2021,3376,12.650802434975098,427.09109020475927,2538.901463198672,4213.098536801328
TLI,London,74,"Other professional, scientific and technical activities",2022,3892,8.311340474864739,323.47737128173566,3257.984352287798,4526.015647712202
TLI,London,74,"Other professional, scientific and technical activities",2023,4480,10.188760854918655,456.4564863003557,3585.3452868513027,5374.654713148697
TLI,London,75,Veterinary activities,2012,226,14.047619047619047,31.747619047619047,163.77466666666666,288.2253333333333
TLI,London,75,Veterinary activities,2013,254,9.663865546218489,24.546218487394963,205.88941176470587,302.11058823529413
TLI,London,75,Veterinary activities,2014,253,27.297297297297295,69.06216216216215,117.63816216216219,388.3618378378378
TLI,London,75,Veterinary activities,2015,266,44.9645390070922,119.60567375886524,31.57287943262415,500.4271205673758
TLI,London,75,Veterinary activities,2016,308,20.614525139664806,63.49273743016761,183.55423463687148,432.44576536312854
TLI,London,75,Veterinary activities,2017,296,20.285714285714285,60.04571428571428,178.31040000000002,413.6896
TLI,London,75,Veterinary activities,2018,377,35.742574257425744,134.74950495049507,112.8909702970297,641.1090297029702
TLI,London,75,Veterinary activities,2019,315,18.680555555555557,58.84375,199.66625,430.33375
TLI,London,75,Veterinary activities,2020,231,NA,NA,NA,NA
TLI,London,75,Veterinary activities,2021,233,NA,NA,NA,NA
TLI,London,75,Veterinary activities,2022,315,NA,NA,NA,NA
TLI,London,75,Veterinary activities,2023,269,NA,NA,NA,NA
TLI,London,77,Rental and leasing activities,2012,5012,7.46726285531779,374.25921430852765,4278.4519399552855,5745.5480600447145
TLI,London,77,Rental and leasing activities,2013,5524,8.06390977443609,445.4503759398496,4650.917263157895,6397.082736842105
TLI,London,77,Rental and leasing activities,2014,5401,8.546465448768863,461.5945988880064,4496.274586179507,6305.725413820493
TLI,London,77,Rental and leasing activities,2015,5242,6.808323563892147,356.8923212192263,4542.491050410316,5941.508949589684
TLI,London,77,Rental and leasing activities,2016,4765,3.8970376761576073,185.69384526891,4401.040063272936,5128.959936727064
TLI,London,77,Rental and leasing activities,2017,5015,3.466029723991507,173.82139065817407,4674.3100743099785,5355.6899256900215
TLI,London,77,Rental and leasing activities,2018,5064,4.9733014177867805,251.84798379672256,4570.3779517584235,5557.6220482415765
TLI,London,77,Rental and leasing activities,2019,5752,7.808336180389477,449.1354970960027,4871.694425691835,6632.305574308165
TLI,London,77,Rental and leasing activities,2020,5412,5.423625254582485,293.5265987780041,4836.687866395112,5987.312133604888
TLI,London,77,Rental and leasing activities,2021,4920,5.5914368650217705,275.0986937590711,4380.80656023222,5459.19343976778
TLI,London,77,Rental and leasing activities,2022,4951,3.134836233414252,155.2057419163396,4646.796745843974,5255.203254156026
TLI,London,77,Rental and leasing activities,2023,5450,4.671353452788039,254.5887631769481,4951.006024173182,5948.993975826818
TLI,London,78,Employment activities,2012,6221,8.202627129665757,510.2854337365068,5220.840549876447,7221.159450123553
TLI,London,78,Employment activities,2013,7222,8.296454913157268,599.169973828218,6047.626851296693,8396.373148703307
TLI,London,78,Employment activities,2014,7750,10.724011039558418,831.1108555657773,6121.022723091077,9378.977276908923
TLI,London,78,Employment activities,2015,8323,9.863152094048496,820.9101487876563,6714.016108376194,9931.983891623806
TLI,London,78,Employment activities,2016,7847,9.496389022628792,745.1816466056813,6386.443972652864,9307.556027347135
TLI,London,78,Employment activities,2017,8804,10.759572573463934,947.2727693677647,6947.345372039181,10660.65462796082
TLI,London,78,Employment activities,2018,9140,10.632457238214435,971.8065915727993,7235.259080517313,11044.740919482687
TLI,London,78,Employment activities,2019,9062,13.415815885101228,1215.7412355078734,6679.147178404568,11444.852821595432
TLI,London,78,Employment activities,2020,7012,10.10333374338787,708.4457620863574,5623.44630631074,8400.55369368926
TLI,London,78,Employment activities,2021,7580,10.529874942102827,798.1645206113943,6015.597539601667,9144.402460398333
TLI,London,78,Employment activities,2022,7424,10.26117288271941,761.789474813089,5930.892629366345,8917.107370633654
TLI,London,78,Employment activities,2023,6804,10.110003567775324,687.8846427514331,5455.746100207191,8152.253899792809
TLI,London,79,Travel agency and tour operator activities,2012,2868,6.236176935229068,178.85355450236966,2517.4470331753555,3218.5529668246445
TLI,London,79,Travel agency and tour operator activities,2013,3324,11.04315716593584,367.07454419570735,2604.5338933764137,4043.4661066235863
TLI,London,79,Travel agency and tour operator activities,2014,4057,12.569187186750924,509.931924166485,3057.5334286336893,5056.466571366311
TLI,London,79,Travel agency and tour operator activities,2015,4364,14.408727839470096,628.796882914475,3131.558109487629,5596.441890512371
TLI,London,79,Travel agency and tour operator activities,2016,4704,10.16441717791411,478.13418404907975,3766.8569992638036,5641.143000736196
TLI,London,79,Travel agency and tour operator activities,2017,4523,9.046177138531416,409.1585919757759,3721.0491597274795,5324.9508402725205
TLI,London,79,Travel agency and tour operator activities,2018,4331,8.34084283063875,361.2419029949642,3622.9658701298704,5039.03412987013
TLI,London,79,Travel agency and tour operator activities,2019,4106,8.30306469920545,340.9238365493758,3437.7892803632235,4774.210719636776
TLI,London,79,Travel agency and tour operator activities,2020,1868,7.257731958762887,135.5744329896907,1602.2741113402062,2133.725888659794
TLI,London,79,Travel agency and tour operator activities,2021,1799,11.411625148279953,205.29513641755634,1396.6215326215897,2201.3784673784103
TLI,London,79,Travel agency and tour operator activities,2022,3558,7.663394226440904,272.6635665767673,3023.579409509536,4092.420590490464
TLI,London,79,Travel agency and tour operator activities,2023,3837,7.738477113460373,296.92536684347454,3255.02628098679,4418.97371901321
TLI,London,80,Security and investigation activities,2012,1058,9.352185089974292,98.946118251928,864.0656082262211,1251.9343917737788
TLI,London,80,Security and investigation activities,2013,1133,11.04810996563574,125.17508591065294,887.6568316151203,1378.3431683848798
TLI,London,80,Security and investigation activities,2014,1210,23.199631166436145,280.71553711387736,659.7975472568004,1760.2024527431995
TLI,London,80,Security and investigation activities,2015,1172,8.997809419496166,105.45432639649508,965.3095202628697,1378.6904797371303
TLI,London,80,Security and investigation activities,2016,1108,9.90228013029316,109.71726384364821,892.9541628664495,1323.0458371335505
TLI,London,80,Security and investigation activities,2017,1098,7.253886010362693,79.64766839378238,941.8905699481866,1254.1094300518134
TLI,London,80,Security and investigation activities,2018,1160,7.441239316239316,86.31837606837607,990.8159829059829,1329.184017094017
TLI,London,80,Security and investigation activities,2019,1162,13.720136518771328,159.42798634812283,849.5211467576793,1474.4788532423208
TLI,London,80,Security and investigation activities,2020,986,9.246861924686192,91.17405857740586,807.2988451882845,1164.7011548117155
TLI,London,80,Security and investigation activities,2021,1140,13.800675675675675,157.32770270270268,831.6377027027028,1448.3622972972971
TLI,London,80,Security and investigation activities,2022,1253,10.49963137670648,131.5603811501322,995.1416529457408,1510.8583470542592
TLI,London,80,Security and investigation activities,2023,1221,7.731637696319432,94.40329627206027,1035.9695393067618,1406.0304606932382
TLI,London,81,Services to buildings and landscape activities,2012,1901,4.385191714411635,83.36249449096518,1737.6095107977083,2064.390489202292
TLI,London,81,Services to buildings and landscape activities,2013,2224,11.372619475386276,252.9270571325908,1728.2629680201221,2719.737031979878
TLI,London,81,Services to buildings and landscape activities,2014,2136,4.407939767282683,94.15359342915812,1951.4589568788501,2320.54104312115
TLI,London,81,Services to buildings and landscape activities,2015,2317,5.493402180149168,127.28212851405623,2067.52702811245,2566.47297188755
TLI,London,81,Services to buildings and landscape activities,2016,2513,5.429007633587787,136.4309618320611,2245.5953148091603,2780.4046851908397
TLI,London,81,Services to buildings and landscape activities,2017,2696,10.076206604572397,271.6545300592718,2163.557121083827,3228.442878916173
TLI,London,81,Services to buildings and landscape activities,2018,2741,6.771421556592193,185.604664866192,2377.214856862264,3104.785143137736
TLI,London,81,Services to buildings and landscape activities,2019,2956,7.068796068796068,208.95361179361177,2546.450920884521,3365.549079115479
TLI,London,81,Services to buildings and landscape activities,2020,2312,9.196522655426763,212.62360379346677,1895.257736564805,2728.7422634351947
TLI,London,81,Services to buildings and landscape activities,2021,2278,6.995130335147522,159.34906903466054,1965.6758246920654,2590.3241753079346
TLI,London,81,Services to buildings and landscape activities,2022,2617,7.123978003800074,186.43450435944794,2251.588371455482,2982.411628544518
TLI,London,81,Services to buildings and landscape activities,2023,2805,9.154030421887237,256.770553333937,2301.7297154654834,3308.2702845345166
TLI,London,82,Office administration and business support activities,2012,6263,9.896648044692736,619.827067039106,5048.138948603352,7477.861051396648
