ITL_code,Region_name,year,hoursworked
TLC11,Hartlepool and Stockton-on-Tees,2004,3568693
TLC11,Hartlepool and Stockton-on-Tees,2005,3549987
TLC11,Hartlepool and Stockton-on-Tees,2006,3582223
TLC11,Hartlepool and Stockton-on-Tees,2007,3474521
TLC11,Hartlepool and Stockton-on-Tees,2008,3663759
TLC11,Hartlepool and Stockton-on-Tees,2009,3519571
TLC11,Hartlepool and Stockton-on-Tees,2010,3502080
TLC11,Hartlepool and Stockton-on-Tees,2011,3535974
TLC11,Hartlepool and Stockton-on-Tees,2012,3275222
TLC11,Hartlepool and Stockton-on-Tees,2013,3463096
TLC11,Hartlepool and Stockton-on-Tees,2014,3529891
TLC11,Hartlepool and Stockton-on-Tees,2015,3622597
TLC11,Hartlepool and Stockton-on-Tees,2016,3615339
TLC11,Hartlepool and Stockton-on-Tees,2017,3777376
TLC11,Hartlepool and Stockton-on-Tees,2018,3681637
TLC11,Hartlepool and Stockton-on-Tees,2019,3702823
TLC11,Hartlepool and Stockton-on-Tees,2020,3169154
TLC11,Hartlepool and Stockton-on-Tees,2021,3598033
TLC11,Hartlepool and Stockton-on-Tees,2022,3612188
TLC12,South Teesside,2004,3374493
TLC12,South Teesside,2005,3278271
TLC12,South Teesside,2006,3340380
TLC12,South Teesside,2007,3388159
TLC12,South Teesside,2008,3212606
TLC12,South Teesside,2009,3235821
TLC12,South Teesside,2010,3133470
TLC12,South Teesside,2011,3103801
TLC12,South Teesside,2012,3289399
TLC12,South Teesside,2013,3286288
TLC12,South Teesside,2014,3149308
TLC12,South Teesside,2015,3134147
TLC12,South Teesside,2016,3121012
TLC12,South Teesside,2017,3082333
TLC12,South Teesside,2018,3208465
TLC12,South Teesside,2019,3296796
TLC12,South Teesside,2020,2827734
TLC12,South Teesside,2021,3383990
TLC12,South Teesside,2022,3330047
TLC13,Darlington,2004,1560947
TLC13,Darlington,2005,1534492
TLC13,Darlington,2006,1635509
TLC13,Darlington,2007,1690321
TLC13,Darlington,2008,1725340
TLC13,Darlington,2009,1594375
TLC13,Darlington,2010,1778098
TLC13,Darlington,2011,1586514
TLC13,Darlington,2012,1694607
TLC13,Darlington,2013,1572926
TLC13,Darlington,2014,1699487
TLC13,Darlington,2015,1643203
TLC13,Darlington,2016,1555016
TLC13,Darlington,2017,1511957
TLC13,Darlington,2018,1552909
TLC13,Darlington,2019,1492073
TLC13,Darlington,2020,1679766
TLC13,Darlington,2021,1666424
TLC13,Darlington,2022,1689617
TLC14,Durham CC,2004,5618824
TLC14,Durham CC,2005,5365010
TLC14,Durham CC,2006,5605047
TLC14,Durham CC,2007,5596543
TLC14,Durham CC,2008,5386806
TLC14,Durham CC,2009,5589976
TLC14,Durham CC,2010,5460036
TLC14,Durham CC,2011,5266911
TLC14,Durham CC,2012,5304936
TLC14,Durham CC,2013,5660107
TLC14,Durham CC,2014,5702581
TLC14,Durham CC,2015,5671464
TLC14,Durham CC,2016,5523075
TLC14,Durham CC,2017,5666992
TLC14,Durham CC,2018,5755046
TLC14,Durham CC,2019,5901952
TLC14,Durham CC,2020,5282631
TLC14,Durham CC,2021,5934106
TLC14,Durham CC,2022,5799513
TLC21,Northumberland,2004,3702343
TLC21,Northumberland,2005,3563851
TLC21,Northumberland,2006,3660640
TLC21,Northumberland,2007,3726920
TLC21,Northumberland,2008,3870296
TLC21,Northumberland,2009,3916949
TLC21,Northumberland,2010,3831456
TLC21,Northumberland,2011,3567956
TLC21,Northumberland,2012,3385307
TLC21,Northumberland,2013,3558091
TLC21,Northumberland,2014,3466918
TLC21,Northumberland,2015,3470297
TLC21,Northumberland,2016,3581544
TLC21,Northumberland,2017,3524684
TLC21,Northumberland,2018,3551360
TLC21,Northumberland,2019,3702075
TLC21,Northumberland,2020,3205505
TLC21,Northumberland,2021,3424017
TLC21,Northumberland,2022,3380298
TLC22,Tyneside,2004,12011819
TLC22,Tyneside,2005,12551010
TLC22,Tyneside,2006,12749660
TLC22,Tyneside,2007,12536757
TLC22,Tyneside,2008,12491988
TLC22,Tyneside,2009,12231162
TLC22,Tyneside,2010,12151781
TLC22,Tyneside,2011,12088972
TLC22,Tyneside,2012,12149068
TLC22,Tyneside,2013,12069982
TLC22,Tyneside,2014,12593454
TLC22,Tyneside,2015,12703746
TLC22,Tyneside,2016,12517624
TLC22,Tyneside,2017,12800682
TLC22,Tyneside,2018,13160952
TLC22,Tyneside,2019,12619135
TLC22,Tyneside,2020,10869933
TLC22,Tyneside,2021,12138592
TLC22,Tyneside,2022,12575141
TLC23,Sunderland,2004,3555122
TLC23,Sunderland,2005,3818466
TLC23,Sunderland,2006,3967576
TLC23,Sunderland,2007,3954520
TLC23,Sunderland,2008,3974360
TLC23,Sunderland,2009,3788872
TLC23,Sunderland,2010,3496840
TLC23,Sunderland,2011,3652273
TLC23,Sunderland,2012,3737890
TLC23,Sunderland,2013,3718238
TLC23,Sunderland,2014,3676796
TLC23,Sunderland,2015,3764530
TLC23,Sunderland,2016,3797477
TLC23,Sunderland,2017,3762995
TLC23,Sunderland,2018,3779116
TLC23,Sunderland,2019,3610474
TLC23,Sunderland,2020,3444442
TLC23,Sunderland,2021,3774085
TLC23,Sunderland,2022,3478498
TLD11,West Cumbria,2004,2878757
TLD11,West Cumbria,2005,2781883
TLD11,West Cumbria,2006,2904101
TLD11,West Cumbria,2007,3033303
TLD11,West Cumbria,2008,3067037
TLD11,West Cumbria,2009,3158233
TLD11,West Cumbria,2010,3374220
TLD11,West Cumbria,2011,3169187
TLD11,West Cumbria,2012,3140552
TLD11,West Cumbria,2013,3075775
TLD11,West Cumbria,2014,3200718
TLD11,West Cumbria,2015,3346633
TLD11,West Cumbria,2016,3211595
TLD11,West Cumbria,2017,3230282
TLD11,West Cumbria,2018,3275925
TLD11,West Cumbria,2019,3368673
TLD11,West Cumbria,2020,2850012
TLD11,West Cumbria,2021,2846155
TLD11,West Cumbria,2022,3222754
TLD12,East Cumbria,2004,4362113
TLD12,East Cumbria,2005,3915847
TLD12,East Cumbria,2006,4061597
TLD12,East Cumbria,2007,4715982
TLD12,East Cumbria,2008,4542823
TLD12,East Cumbria,2009,4310739
TLD12,East Cumbria,2010,4625351
TLD12,East Cumbria,2011,4002663
TLD12,East Cumbria,2012,4398692
TLD12,East Cumbria,2013,4457598
TLD12,East Cumbria,2014,4720934
TLD12,East Cumbria,2015,4465948
TLD12,East Cumbria,2016,4452504
TLD12,East Cumbria,2017,4533947
TLD12,East Cumbria,2018,4444296
TLD12,East Cumbria,2019,4535359
TLD12,East Cumbria,2020,4279798
TLD12,East Cumbria,2021,4658511
TLD12,East Cumbria,2022,4277461
TLD33,Manchester,2004,10359468
TLD33,Manchester,2005,10198183
TLD33,Manchester,2006,10553970
TLD33,Manchester,2007,10455684
TLD33,Manchester,2008,10544004
TLD33,Manchester,2009,9849738
TLD33,Manchester,2010,10481439
TLD33,Manchester,2011,10262013
TLD33,Manchester,2012,10504366
TLD33,Manchester,2013,11206543
TLD33,Manchester,2014,11590483
TLD33,Manchester,2015,11552307
TLD33,Manchester,2016,12751161
TLD33,Manchester,2017,13122081
TLD33,Manchester,2018,13236379
TLD33,Manchester,2019,14065054
TLD33,Manchester,2020,12557324
TLD33,Manchester,2021,13611589
TLD33,Manchester,2022,13869321
TLD34,Greater Manchester South West,2004,7915613
TLD34,Greater Manchester South West,2005,7899977
TLD34,Greater Manchester South West,2006,7783801
TLD34,Greater Manchester South West,2007,7599490
TLD34,Greater Manchester South West,2008,7640279
TLD34,Greater Manchester South West,2009,7933906
TLD34,Greater Manchester South West,2010,7854412
TLD34,Greater Manchester South West,2011,7860920
TLD34,Greater Manchester South West,2012,7975271
TLD34,Greater Manchester South West,2013,8287833
TLD34,Greater Manchester South West,2014,8477008
TLD34,Greater Manchester South West,2015,8532309
TLD34,Greater Manchester South West,2016,8576516
TLD34,Greater Manchester South West,2017,8772516
TLD34,Greater Manchester South West,2018,9175959
TLD34,Greater Manchester South West,2019,9105552
TLD34,Greater Manchester South West,2020,8206129
TLD34,Greater Manchester South West,2021,9607571
TLD34,Greater Manchester South West,2022,10056314
TLD35,Greater Manchester South East,2004,6530850
TLD35,Greater Manchester South East,2005,6650983
TLD35,Greater Manchester South East,2006,6342006
TLD35,Greater Manchester South East,2007,6551349
TLD35,Greater Manchester South East,2008,6338522
TLD35,Greater Manchester South East,2009,6482004
TLD35,Greater Manchester South East,2010,6079899
TLD35,Greater Manchester South East,2011,6323076
TLD35,Greater Manchester South East,2012,6215852
TLD35,Greater Manchester South East,2013,6084753
TLD35,Greater Manchester South East,2014,6325749
TLD35,Greater Manchester South East,2015,6217241
TLD35,Greater Manchester South East,2016,6163391
TLD35,Greater Manchester South East,2017,6112332
TLD35,Greater Manchester South East,2018,6561239
TLD35,Greater Manchester South East,2019,6849865
TLD35,Greater Manchester South East,2020,5877121
TLD35,Greater Manchester South East,2021,6722638
TLD35,Greater Manchester South East,2022,6499065
TLD36,Greater Manchester North West,2004,6498788
TLD36,Greater Manchester North West,2005,7220567
TLD36,Greater Manchester North West,2006,7088261
TLD36,Greater Manchester North West,2007,6809522
TLD36,Greater Manchester North West,2008,6717460
TLD36,Greater Manchester North West,2009,6531616
TLD36,Greater Manchester North West,2010,6659538
TLD36,Greater Manchester North West,2011,6492249
TLD36,Greater Manchester North West,2012,6566051
TLD36,Greater Manchester North West,2013,6555830
TLD36,Greater Manchester North West,2014,7066233
TLD36,Greater Manchester North West,2015,6854318
TLD36,Greater Manchester North West,2016,6978436
TLD36,Greater Manchester North West,2017,7308752
TLD36,Greater Manchester North West,2018,7461471
TLD36,Greater Manchester North West,2019,7681330
TLD36,Greater Manchester North West,2020,6295325
TLD36,Greater Manchester North West,2021,7288913
TLD36,Greater Manchester North West,2022,7144912
TLD37,Greater Manchester North East,2004,6962458
TLD37,Greater Manchester North East,2005,7125674
TLD37,Greater Manchester North East,2006,7130128
TLD37,Greater Manchester North East,2007,7132930
TLD37,Greater Manchester North East,2008,7017680
TLD37,Greater Manchester North East,2009,7085021
TLD37,Greater Manchester North East,2010,6854462
TLD37,Greater Manchester North East,2011,6736550
TLD37,Greater Manchester North East,2012,7080294
TLD37,Greater Manchester North East,2013,7072323
TLD37,Greater Manchester North East,2014,7267645
TLD37,Greater Manchester North East,2015,7172346
TLD37,Greater Manchester North East,2016,7318806
TLD37,Greater Manchester North East,2017,7513488
TLD37,Greater Manchester North East,2018,7809844
TLD37,Greater Manchester North East,2019,7644871
TLD37,Greater Manchester North East,2020,6506547
TLD37,Greater Manchester North East,2021,7282951
TLD37,Greater Manchester North East,2022,7398787
TLD41,Blackburn with Darwen,2004,2082248
TLD41,Blackburn with Darwen,2005,1994450
TLD41,Blackburn with Darwen,2006,1921785
TLD41,Blackburn with Darwen,2007,2194234
TLD41,Blackburn with Darwen,2008,2078810
TLD41,Blackburn with Darwen,2009,1897334
TLD41,Blackburn with Darwen,2010,1943175
TLD41,Blackburn with Darwen,2011,1934979
TLD41,Blackburn with Darwen,2012,2061131
TLD41,Blackburn with Darwen,2013,2091678
TLD41,Blackburn with Darwen,2014,2272294
TLD41,Blackburn with Darwen,2015,2154849
TLD41,Blackburn with Darwen,2016,2200322
TLD41,Blackburn with Darwen,2017,2106964
TLD41,Blackburn with Darwen,2018,2261508
TLD41,Blackburn with Darwen,2019,2174977
TLD41,Blackburn with Darwen,2020,2037575
TLD41,Blackburn with Darwen,2021,2307759
TLD41,Blackburn with Darwen,2022,2231124
TLD42,Blackpool,2004,1834658
TLD42,Blackpool,2005,1836444
TLD42,Blackpool,2006,1940765
TLD42,Blackpool,2007,1946392
TLD42,Blackpool,2008,1806224
TLD42,Blackpool,2009,1934316
TLD42,Blackpool,2010,1689343
TLD42,Blackpool,2011,1748178
TLD42,Blackpool,2012,1833692
TLD42,Blackpool,2013,1700451
TLD42,Blackpool,2014,1961509
TLD42,Blackpool,2015,1851130
TLD42,Blackpool,2016,1766020
TLD42,Blackpool,2017,1901649
TLD42,Blackpool,2018,1929000
TLD42,Blackpool,2019,1988968
TLD42,Blackpool,2020,1795527
TLD42,Blackpool,2021,1821031
TLD42,Blackpool,2022,2022204
TLD44,Lancaster and Wyre,2004,2621320
TLD44,Lancaster and Wyre,2005,2846940
TLD44,Lancaster and Wyre,2006,2939321
TLD44,Lancaster and Wyre,2007,2679359
TLD44,Lancaster and Wyre,2008,3019516
TLD44,Lancaster and Wyre,2009,3007663
TLD44,Lancaster and Wyre,2010,2785800
TLD44,Lancaster and Wyre,2011,3063189
TLD44,Lancaster and Wyre,2012,2764895
TLD44,Lancaster and Wyre,2013,2915905
TLD44,Lancaster and Wyre,2014,3081924
TLD44,Lancaster and Wyre,2015,2937907
TLD44,Lancaster and Wyre,2016,2683347
TLD44,Lancaster and Wyre,2017,3028811
TLD44,Lancaster and Wyre,2018,2825897
TLD44,Lancaster and Wyre,2019,2811466
TLD44,Lancaster and Wyre,2020,2235669
TLD44,Lancaster and Wyre,2021,2595359
TLD44,Lancaster and Wyre,2022,2931448
TLD45,Mid Lancashire,2004,6663530
TLD45,Mid Lancashire,2005,6899370
TLD45,Mid Lancashire,2006,6692962
TLD45,Mid Lancashire,2007,7065841
TLD45,Mid Lancashire,2008,6763080
TLD45,Mid Lancashire,2009,6621010
TLD45,Mid Lancashire,2010,6863092
TLD45,Mid Lancashire,2011,6932895
TLD45,Mid Lancashire,2012,6698462
TLD45,Mid Lancashire,2013,6891138
TLD45,Mid Lancashire,2014,7257165
TLD45,Mid Lancashire,2015,6982495
TLD45,Mid Lancashire,2016,6869832
TLD45,Mid Lancashire,2017,6517641
TLD45,Mid Lancashire,2018,6888239
TLD45,Mid Lancashire,2019,7119934
TLD45,Mid Lancashire,2020,6247648
TLD45,Mid Lancashire,2021,6419075
TLD45,Mid Lancashire,2022,6841997
TLD46,East Lancashire,2004,4105820
TLD46,East Lancashire,2005,3995886
TLD46,East Lancashire,2006,3795872
TLD46,East Lancashire,2007,3852591
TLD46,East Lancashire,2008,3848724
TLD46,East Lancashire,2009,3634692
TLD46,East Lancashire,2010,3686315
TLD46,East Lancashire,2011,3853425
TLD46,East Lancashire,2012,3735705
TLD46,East Lancashire,2013,3785560
TLD46,East Lancashire,2014,3838103
TLD46,East Lancashire,2015,4088218
TLD46,East Lancashire,2016,4064778
TLD46,East Lancashire,2017,3852815
TLD46,East Lancashire,2018,4150177
TLD46,East Lancashire,2019,4264694
TLD46,East Lancashire,2020,3764312
TLD46,East Lancashire,2021,3734283
TLD46,East Lancashire,2022,3772765
TLD47,Chorley and West Lancashire,2004,2771349
TLD47,Chorley and West Lancashire,2005,2859051
TLD47,Chorley and West Lancashire,2006,2825293
TLD47,Chorley and West Lancashire,2007,2883356
TLD47,Chorley and West Lancashire,2008,2541799
TLD47,Chorley and West Lancashire,2009,2818456
TLD47,Chorley and West Lancashire,2010,2896591
TLD47,Chorley and West Lancashire,2011,2829569
TLD47,Chorley and West Lancashire,2012,2948224
TLD47,Chorley and West Lancashire,2013,2911492
TLD47,Chorley and West Lancashire,2014,3062768
TLD47,Chorley and West Lancashire,2015,2948474
TLD47,Chorley and West Lancashire,2016,3072115
TLD47,Chorley and West Lancashire,2017,2796117
TLD47,Chorley and West Lancashire,2018,3093050
TLD47,Chorley and West Lancashire,2019,3134761
TLD47,Chorley and West Lancashire,2020,2780774
TLD47,Chorley and West Lancashire,2021,2806105
TLD47,Chorley and West Lancashire,2022,2870823
TLD61,Warrington,2004,3524010
TLD61,Warrington,2005,3834365
TLD61,Warrington,2006,3832606
TLD61,Warrington,2007,3691536
TLD61,Warrington,2008,3708869
TLD61,Warrington,2009,3596760
TLD61,Warrington,2010,3751293
TLD61,Warrington,2011,3891279
TLD61,Warrington,2012,3794691
TLD61,Warrington,2013,4189380
TLD61,Warrington,2014,4129023
TLD61,Warrington,2015,4272997
TLD61,Warrington,2016,4680300
TLD61,Warrington,2017,4398766
TLD61,Warrington,2018,4362064
TLD61,Warrington,2019,4615090
TLD61,Warrington,2020,4285612
TLD61,Warrington,2021,4512415
TLD61,Warrington,2022,4477599
TLD62,Cheshire East,2004,5420720
TLD62,Cheshire East,2005,5284649
TLD62,Cheshire East,2006,5409596
TLD62,Cheshire East,2007,5536352
TLD62,Cheshire East,2008,5531266
TLD62,Cheshire East,2009,5588653
TLD62,Cheshire East,2010,5679257
TLD62,Cheshire East,2011,5523689
TLD62,Cheshire East,2012,5772500
TLD62,Cheshire East,2013,6012551
TLD62,Cheshire East,2014,6094526
TLD62,Cheshire East,2015,6492643
TLD62,Cheshire East,2016,6575955
TLD62,Cheshire East,2017,6573829
TLD62,Cheshire East,2018,6574839
TLD62,Cheshire East,2019,6893386
TLD62,Cheshire East,2020,5988202
TLD62,Cheshire East,2021,5990098
TLD62,Cheshire East,2022,6151931
TLD63,Cheshire West and Chester,2004,5019665
TLD63,Cheshire West and Chester,2005,4709679
TLD63,Cheshire West and Chester,2006,4905347
TLD63,Cheshire West and Chester,2007,4969399
TLD63,Cheshire West and Chester,2008,4817258
TLD63,Cheshire West and Chester,2009,4883904
TLD63,Cheshire West and Chester,2010,4903884
TLD63,Cheshire West and Chester,2011,4719153
TLD63,Cheshire West and Chester,2012,4953596
TLD63,Cheshire West and Chester,2013,4856999
TLD63,Cheshire West and Chester,2014,5279563
TLD63,Cheshire West and Chester,2015,5748919
TLD63,Cheshire West and Chester,2016,5318044
TLD63,Cheshire West and Chester,2017,5542139
TLD63,Cheshire West and Chester,2018,5669350
TLD63,Cheshire West and Chester,2019,5930944
TLD63,Cheshire West and Chester,2020,4963214
TLD63,Cheshire West and Chester,2021,5052915
TLD63,Cheshire West and Chester,2022,5609357
TLD71,East Merseyside,2004,5505329
TLD71,East Merseyside,2005,5244997
TLD71,East Merseyside,2006,5710781
TLD71,East Merseyside,2007,5678743
TLD71,East Merseyside,2008,5539997
TLD71,East Merseyside,2009,5419069
TLD71,East Merseyside,2010,5472657
TLD71,East Merseyside,2011,5578208
TLD71,East Merseyside,2012,6029037
TLD71,East Merseyside,2013,5525269
TLD71,East Merseyside,2014,5996809
TLD71,East Merseyside,2015,5895049
TLD71,East Merseyside,2016,6321219
TLD71,East Merseyside,2017,6202609
TLD71,East Merseyside,2018,6132765
TLD71,East Merseyside,2019,6652817
TLD71,East Merseyside,2020,5761748
TLD71,East Merseyside,2021,6139946
TLD71,East Merseyside,2022,6187129
TLD72,Liverpool,2004,6957519
TLD72,Liverpool,2005,7384686
TLD72,Liverpool,2006,7510758
TLD72,Liverpool,2007,7284846
TLD72,Liverpool,2008,7637942
TLD72,Liverpool,2009,7442451
TLD72,Liverpool,2010,7203206
TLD72,Liverpool,2011,7139843
TLD72,Liverpool,2012,7188113
TLD72,Liverpool,2013,7297228
TLD72,Liverpool,2014,7649836
TLD72,Liverpool,2015,7773052
TLD72,Liverpool,2016,7734513
TLD72,Liverpool,2017,8081881
TLD72,Liverpool,2018,8138060
TLD72,Liverpool,2019,8856213
TLD72,Liverpool,2020,7393916
TLD72,Liverpool,2021,8106759
TLD72,Liverpool,2022,9028977
TLD73,Sefton,2004,3226780
TLD73,Sefton,2005,3201460
TLD73,Sefton,2006,3019457
TLD73,Sefton,2007,3002310
TLD73,Sefton,2008,2945728
TLD73,Sefton,2009,2584400
TLD73,Sefton,2010,2718681
TLD73,Sefton,2011,2766645
TLD73,Sefton,2012,2798401
TLD73,Sefton,2013,2739806
TLD73,Sefton,2014,2826744
TLD73,Sefton,2015,2606699
TLD73,Sefton,2016,2770114
TLD73,Sefton,2017,2769364
TLD73,Sefton,2018,2602786
TLD73,Sefton,2019,2849561
TLD73,Sefton,2020,2337919
TLD73,Sefton,2021,2797098
TLD73,Sefton,2022,2469141
TLD74,Wirral,2004,3073582
TLD74,Wirral,2005,3284461
TLD74,Wirral,2006,3075136
TLD74,Wirral,2007,2921664
TLD74,Wirral,2008,3158499
TLD74,Wirral,2009,3108590
TLD74,Wirral,2010,3120262
TLD74,Wirral,2011,3009779
TLD74,Wirral,2012,3021414
TLD74,Wirral,2013,3098033
TLD74,Wirral,2014,3271588
TLD74,Wirral,2015,3361205
TLD74,Wirral,2016,3060572
TLD74,Wirral,2017,3491275
TLD74,Wirral,2018,3267781
TLD74,Wirral,2019,3370767
TLD74,Wirral,2020,3024151
TLD74,Wirral,2021,2925409
TLD74,Wirral,2022,3456212
TLE11,"Kingston upon Hull, City of",2004,4222488
TLE11,"Kingston upon Hull, City of",2005,4038590
TLE11,"Kingston upon Hull, City of",2006,3978009
TLE11,"Kingston upon Hull, City of",2007,3794718
TLE11,"Kingston upon Hull, City of",2008,3623659
TLE11,"Kingston upon Hull, City of",2009,3686212
TLE11,"Kingston upon Hull, City of",2010,3649229
TLE11,"Kingston upon Hull, City of",2011,3922422
TLE11,"Kingston upon Hull, City of",2012,3944871
TLE11,"Kingston upon Hull, City of",2013,3872763
TLE11,"Kingston upon Hull, City of",2014,3762487
TLE11,"Kingston upon Hull, City of",2015,3589849
TLE11,"Kingston upon Hull, City of",2016,3830571
TLE11,"Kingston upon Hull, City of",2017,3904933
TLE11,"Kingston upon Hull, City of",2018,4065796
TLE11,"Kingston upon Hull, City of",2019,4008920
TLE11,"Kingston upon Hull, City of",2020,3719069
TLE11,"Kingston upon Hull, City of",2021,3801746
TLE11,"Kingston upon Hull, City of",2022,3994246
TLE12,East Riding of Yorkshire,2004,3735285
TLE12,East Riding of Yorkshire,2005,3661589
TLE12,East Riding of Yorkshire,2006,3716524
TLE12,East Riding of Yorkshire,2007,3807052
TLE12,East Riding of Yorkshire,2008,3661703
TLE12,East Riding of Yorkshire,2009,3822285
TLE12,East Riding of Yorkshire,2010,3835926
TLE12,East Riding of Yorkshire,2011,3999936
TLE12,East Riding of Yorkshire,2012,3710442
TLE12,East Riding of Yorkshire,2013,3802509
TLE12,East Riding of Yorkshire,2014,4162246
TLE12,East Riding of Yorkshire,2015,3865884
TLE12,East Riding of Yorkshire,2016,3919345
TLE12,East Riding of Yorkshire,2017,4069176
TLE12,East Riding of Yorkshire,2018,4315095
TLE12,East Riding of Yorkshire,2019,4317911
TLE12,East Riding of Yorkshire,2020,3709851
TLE12,East Riding of Yorkshire,2021,3899677
TLE12,East Riding of Yorkshire,2022,3973597
TLE13,North and North East Lincolnshire,2004,4473893
TLE13,North and North East Lincolnshire,2005,4582616
TLE13,North and North East Lincolnshire,2006,4313883
TLE13,North and North East Lincolnshire,2007,4618945
TLE13,North and North East Lincolnshire,2008,4501348
TLE13,North and North East Lincolnshire,2009,4367430
TLE13,North and North East Lincolnshire,2010,4453851
TLE13,North and North East Lincolnshire,2011,4724472
TLE13,North and North East Lincolnshire,2012,4374047
TLE13,North and North East Lincolnshire,2013,4232285
TLE13,North and North East Lincolnshire,2014,4427509
TLE13,North and North East Lincolnshire,2015,4536634
TLE13,North and North East Lincolnshire,2016,4586148
TLE13,North and North East Lincolnshire,2017,4639646
TLE13,North and North East Lincolnshire,2018,4813511
TLE13,North and North East Lincolnshire,2019,4819758
TLE13,North and North East Lincolnshire,2020,4330015
TLE13,North and North East Lincolnshire,2021,4999203
TLE13,North and North East Lincolnshire,2022,4560138
TLE21,York,2004,3141256
TLE21,York,2005,3113286
TLE21,York,2006,3105930
TLE21,York,2007,3158730
TLE21,York,2008,3103348
TLE21,York,2009,3140740
TLE21,York,2010,3293677
TLE21,York,2011,3444808
TLE21,York,2012,3354200
TLE21,York,2013,3278258
TLE21,York,2014,3344143
TLE21,York,2015,3220776
TLE21,York,2016,3178207
TLE21,York,2017,3303429
TLE21,York,2018,3484188
TLE21,York,2019,3425992
TLE21,York,2020,3302099
TLE21,York,2021,3562032
TLE21,York,2022,3332876
TLE22,North Yorkshire CC,2004,7971163
TLE22,North Yorkshire CC,2005,8679803
TLE22,North Yorkshire CC,2006,8843243
TLE22,North Yorkshire CC,2007,8960160
TLE22,North Yorkshire CC,2008,8770657
TLE22,North Yorkshire CC,2009,9149715
TLE22,North Yorkshire CC,2010,8991177
TLE22,North Yorkshire CC,2011,8741100
TLE22,North Yorkshire CC,2012,9258918
TLE22,North Yorkshire CC,2013,9489933
TLE22,North Yorkshire CC,2014,9668088
TLE22,North Yorkshire CC,2015,9883394
TLE22,North Yorkshire CC,2016,9761768
TLE22,North Yorkshire CC,2017,9516865
TLE22,North Yorkshire CC,2018,10170881
TLE22,North Yorkshire CC,2019,9406287
TLE22,North Yorkshire CC,2020,7664938
TLE22,North Yorkshire CC,2021,8578545
TLE22,North Yorkshire CC,2022,9575311
TLE31,"Barnsley, Doncaster and Rotherham",2004,9423107
TLE31,"Barnsley, Doncaster and Rotherham",2005,9572322
TLE31,"Barnsley, Doncaster and Rotherham",2006,9545591
TLE31,"Barnsley, Doncaster and Rotherham",2007,9493385
TLE31,"Barnsley, Doncaster and Rotherham",2008,9067760
TLE31,"Barnsley, Doncaster and Rotherham",2009,8980609
TLE31,"Barnsley, Doncaster and Rotherham",2010,9063063
TLE31,"Barnsley, Doncaster and Rotherham",2011,9175208
TLE31,"Barnsley, Doncaster and Rotherham",2012,9283749
TLE31,"Barnsley, Doncaster and Rotherham",2013,9092568
TLE31,"Barnsley, Doncaster and Rotherham",2014,9565194
TLE31,"Barnsley, Doncaster and Rotherham",2015,9710760
TLE31,"Barnsley, Doncaster and Rotherham",2016,10050816
TLE31,"Barnsley, Doncaster and Rotherham",2017,9814239
TLE31,"Barnsley, Doncaster and Rotherham",2018,10428426
TLE31,"Barnsley, Doncaster and Rotherham",2019,10285242
TLE31,"Barnsley, Doncaster and Rotherham",2020,9553376
TLE31,"Barnsley, Doncaster and Rotherham",2021,10361590
TLE31,"Barnsley, Doncaster and Rotherham",2022,10449818
TLE32,Sheffield,2004,7946812
TLE32,Sheffield,2005,8175852
TLE32,Sheffield,2006,7988709
TLE32,Sheffield,2007,8009365
TLE32,Sheffield,2008,7981083
TLE32,Sheffield,2009,7691510
TLE32,Sheffield,2010,7477522
TLE32,Sheffield,2011,7954680
TLE32,Sheffield,2012,7767639
TLE32,Sheffield,2013,7571922
TLE32,Sheffield,2014,8248002
TLE32,Sheffield,2015,8199820
TLE32,Sheffield,2016,8044778
TLE32,Sheffield,2017,8353496
TLE32,Sheffield,2018,8144280
TLE32,Sheffield,2019,8137814
TLE32,Sheffield,2020,7687820
TLE32,Sheffield,2021,7973836
TLE32,Sheffield,2022,8535013
TLE41,Bradford,2004,6426570
TLE41,Bradford,2005,6557505
TLE41,Bradford,2006,6441243
TLE41,Bradford,2007,6440776
TLE41,Bradford,2008,6558700
TLE41,Bradford,2009,6808604
TLE41,Bradford,2010,6206625
TLE41,Bradford,2011,6260281
TLE41,Bradford,2012,6126338
TLE41,Bradford,2013,6480951
TLE41,Bradford,2014,6433865
TLE41,Bradford,2015,6347612
TLE41,Bradford,2016,6260898
TLE41,Bradford,2017,6771580
TLE41,Bradford,2018,6993620
TLE41,Bradford,2019,6697641
TLE41,Bradford,2020,5834892
TLE41,Bradford,2021,6522677
TLE41,Bradford,2022,6355043
TLE42,Leeds,2004,13433099
TLE42,Leeds,2005,13565622
TLE42,Leeds,2006,13785190
TLE42,Leeds,2007,13440750
TLE42,Leeds,2008,13356202
TLE42,Leeds,2009,13088922
TLE42,Leeds,2010,13154454
TLE42,Leeds,2011,12962226
TLE42,Leeds,2012,13595845
TLE42,Leeds,2013,13984604
TLE42,Leeds,2014,13657734
TLE42,Leeds,2015,14201106
TLE42,Leeds,2016,14974326
TLE42,Leeds,2017,14668655
TLE42,Leeds,2018,15073137
TLE42,Leeds,2019,15544668
TLE42,Leeds,2020,14472043
TLE42,Leeds,2021,15357377
TLE42,Leeds,2022,16027492
TLE44,Calderdale and Kirklees,2004,8133737
TLE44,Calderdale and Kirklees,2005,8035968
TLE44,Calderdale and Kirklees,2006,8147011
